CODGEO;LIBGEO;POP_MUN;POP_COM_QP;POP_COM;LIB_COM;TX_F;TX_TOT_0A24;TX_F_0A24;TX_TOT_60ETPLUS;TX_F_60ETPLUS;IND_JEUNE;TX_TOT_MEN1;TX_TOT_MEN6;TX_TOT_ET;TX_F_ET;NOTE_RP;A;PERCOU;AM;AI;ACSSENF;ACAVENF;AC3ENF;A_NETUD_24;A_ETUD;ENF;ENF_2;ENF_3_5;ENF_6_10;ENF_11_14;ENF_15_17;ENF_18_24;NOTE_CNAF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP02B001;Quartier Sud;8 144;11 488;48 044;Bastia;54,6;25,6;22,6;30,7;32,5;0,7;25,1;;16,8;15,5;0;2 355;4 063;379;1 488;194;294;89;83;;1 227;156;179;287;264;184;157;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP02B002;Centre Ancien;3 344;11 488;48 044;Bastia;51,4;25,9;27,0;27,0;26,4;0,8;18,5;;13;9,5;0;556;946;76;363;34;83;18;42;17;279;38;31;71;66;42;31;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP030001;Près Saint Jean - Cévennes - Tamaris - Cauvel-la Royale - Rochebelle - Centre ville;14 036;14 036;40 802;Alès;54,9;29,9;26,9;28,8;33,0;0,8;56,4;1,7;14,3;13,6;0;5 852;10 228;1 060;3 738;394;660;249;446;108;3 302;490;449;795;655;448;465;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP030002;Centre Ville;984;984;3 382;Anduze;54,3;23,0;21,9;35,8;38,8;0,5;62,5;0,8;5,5;5,9;0;462;693;74;332;21;35;7;34;;175;28;32;38;37;22;18;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP030003;Pissevin - Valdegour;16 389;38 813;149 633;Nîmes;51,2;49,1;46,5;14,5;14,5;2,9;22,2;11,0;27,9;28,6;0;4 618;12 579;934;1 928;378;1 378;781;250;186;6 171;788;937;1 573;1 233;854;786;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP030004;Gambetta-Richelieu;6 837;38 813;149 633;Nîmes;51,5;34,7;34,5;18,9;20,8;1,2;61,5;;14,8;12,2;0;3 294;5 039;499;2 343;202;250;63;362;423;1 303;230;185;316;247;169;156;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP030005;Chemin-Bas D'Avignon - Clos D'Orville;7 159;38 813;149 633;Nîmes;52,6;39,7;38,4;22,9;21,7;1,5;35,8;7,7;26,4;26,2;0;2 389;5 584;471;1 118;221;579;261;90;6;2 384;379;386;607;431;304;277;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP030006;Mas De Mingue;3 167;38 813;149 633;Nîmes;51,0;44,8;43,4;15,3;14,0;2,6;32,9;8,6;21,6;21,6;0;981;2 493;182;434;67;298;150;44;;1 149;178;194;303;211;136;127;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP030007;Route De Beaucaire;1 866;38 813;149 633;Nîmes;55,7;33,9;31,9;21,8;;1,2;47,7;;8,8;;0;704;1 407;155;383;46;120;47;49;9;537;88;96;148;93;51;61;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP030008;Némausus-Jonquilles - Haute Magaille - Oliviers;3 395;38 813;149 633;Nîmes;51,1;45,6;41,0;;;2,5;28,4;7,7;19,4;17,7;0;933;2 440;228;345;62;298;122;68;7;1 147;159;176;298;219;161;134;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP030009;Sabatot - Centre Ancien;3 280;3 280;13 787;Saint-Gilles;50,3;33,4;33,2;25,8;25,0;1,1;40,7;;33,1;33,2;0;820;1 909;140;391;57;232;97;62;;800;129;122;180;152;122;95;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP030010;Escanaux - Coronelle - Citadelle - Vigan Braquet;3 463;3 463;18 072;Bagnols-sur-Cèze;52,7;35,4;32,1;25,1;27,1;1,2;47,0;;27,1;26,1;0;1 092;2 223;165;636;81;210;112;40;;840;102;136;214;154;142;92;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP030011;Centre Ville;1 277;1 277;10 397;Pont-Saint-Esprit;49,8;26,5;29,7;30,8;;0,6;55,1;;15,7;13;0;483;903;101;288;27;67;22;46;;328;43;51;83;69;38;44;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP030012;La Moulinelle;1 586;6 349;15 718;Beaucaire;54,5;32,6;29,0;26,7;29,5;1,1;35,1;;21,2;22,3;0;404;1 005;60;177;27;140;66;22;;432;73;74;106;80;53;46;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP030013;Centre Ville;4 763;6 349;15 718;Beaucaire;51,6;33,4;31,2;19,4;20,1;1,4;42,1;;30,7;27,5;0;1 426;2 876;285;769;96;276;91;138;;1 080;182;156;273;220;147;102;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP030014;L'Ecusson;1 133;1 133;3 257;Saint-Ambroix;53,1;26,8;24,9;33,7;38,7;0,6;60,3;1,1;3,8;3,9;0;482;817;89;315;24;54;14;34;;258;35;24;74;55;37;33;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP030015;Les Costières;2 522;2 522;11 633;Vauvert;52,4;34,3;31,9;22,8;23,9;1,4;35,6;;20,2;20;0;722;1 735;151;320;56;195;94;22;;757;92;108;193;166;111;87;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP030016;Centre Ville - Arboux;2 422;3 228;5 021;La Grand-Combe;54,0;29,4;27,7;31,1;35,7;0,8;50,9;2,9;12,1;10,9;0;842;1 699;158;494;52;138;58;43;;665;94;100;168;146;91;66;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP030017;Trescol - La Levade;806;3 228;5 021;La Grand-Combe;49,4;29,9;29,2;27,2;30,1;0,9;34,3;3,8;18,9;19,2;0;198;468;33;97;14;54;25;5;;203;24;29;63;35;30;22;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP030018;Quartier Prioritaire D'Uzès;1 293;1 293;8 420;Uzès;53,8;36,9;34,2;20,6;21,6;1,6;30,8;2,1;15,4;15,9;0;357;853;85;145;28;99;40;19;;367;35;50;76;100;64;42;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP031001;Saint Jean;3 183;5 050;24 813;Muret;53,2;39,6;35,5;16,4;20,7;2,1;44,6;3,5;21,1;18,7;0;1 140;2 519;282;555;66;237;102;88;6;1 076;129;170;314;213;141;109;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP031002;Centre Ouest;1 867;5 050;24 813;Muret;56,3;37,1;35,0;20,6;25,6;1,4;51,5;;17,8;15,6;0;781;1 479;122;488;43;128;50;105;9;524;68;73;145;120;74;44;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP031003;Coeur De Ville;1 530;1 530;11 604;Saint-Gaudens;54,9;29,6;26,7;29,3;36,5;;68,9;;;;0;774;1 189;86;564;44;80;21;113;19;307;50;52;86;58;40;21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP031004;Barradels;1 810;1 810;25 152;Blagnac;53,8;41,2;36,6;17,3;20,5;2,1;36,1;5,7;22;23,5;0;500;1 142;118;239;35;108;53;23;;497;56;76;122;108;67;68;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP031005;Val D'Aran - Poitou - Pyrénées;2 906;4 152;39 097;Colomiers;54,3;34,8;32,3;24,3;28,5;1,2;39,0;;19,9;19;0;895;2 016;213;427;54;201;71;61;5;866;124;112;226;184;126;94;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP031006;Pradettes;2 018;56 519;486 828;Toulouse;47,0;39,6;42,4;11,5;;2,2;59,5;;31,7;27,6;0;1 008;1 736;114;688;57;149;53;108;157;524;93;98;134;102;47;50;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP031007;Grand Mirail;32 291;56 519;486 828;Toulouse;51,2;40,3;39,5;17,9;19,5;1,8;35,1;6,2;27,2;27,2;0;11 660;27 027;1 718;5 941;998;3 003;1 513;695;431;11 328;1 605;1 729;2 996;2 297;1 479;1 222;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP031008;Arènes;2 083;56 519;486 828;Toulouse;56,5;50,7;;;;1,8;65,4;;29,7;32,3;0;911;1 320;64;731;31;85;29;172;261;293;50;39;61;52;55;36;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP031009;Bourbaki;1 381;56 519;486 828;Toulouse;52,6;42,6;39,3;;;2,3;25,9;;22,6;20,7;0;379;888;85;181;16;97;44;24;;391;37;53;114;82;53;52;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP031010;Empalot;5 955;56 519;486 828;Toulouse;50,1;38,9;38,1;17,6;19,2;1,6;46,9;3,2;30,5;30,9;0;2 519;4 479;290;1 639;213;377;140;216;185;1 358;223;249;340;238;166;142;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP031011;Les Izards - La Vache;3 440;56 519;486 828;Toulouse;50,0;38,4;39,7;19,6;17,8;1,6;41,1;5,6;26,6;23,7;0;1 094;2 206;155;653;75;211;86;98;53;820;117;138;214;152;111;88;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP031012;Cépière Beauregard;1 504;56 519;486 828;Toulouse;55,1;44,6;;17,1;;2,2;;;20,1;20,6;0;463;971;84;269;27;83;50;35;44;400;54;60;107;81;59;39;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP031013;Saint Exupéry;1 400;56 519;486 828;Toulouse;55,5;37,6;35,0;13,6;16,1;2,2;38,7;;19,7;;0;598;1 229;143;316;34;105;39;47;21;487;61;65;114;103;84;60;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP031014;Soupetard;2 062;56 519;486 828;Toulouse;53,6;36,8;35,6;17,7;20,0;1,6;45,6;2,6;21,1;23,1;0;793;1 724;166;417;41;169;82;56;32;716;94;101;194;150;94;83;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP031015;Rangueil;2 295;56 519;486 828;Toulouse;47,8;;;;;12,1;87,9;;19,6;21,9;0;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP031016;En Jacca;1 246;4 152;39 097;Colomiers;54,6;43,5;39,5;18,1;22,0;1,9;38,3;;19,6;24,4;0;391;845;89;198;24;80;31;27;;354;61;51;88;68;46;40;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP031017;Vivier Maçon;1 007;1 007;18 267;Cugnaux;55,6;38,2;32,2;;;2,2;34,3;;29,8;29,4;0;339;803;63;153;30;93;35;19;;338;56;56;91;64;41;30;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP031018;Négreneys;1 054;56 519;486 828;Toulouse;48,6;;;;;;60,5;;;;0;474;800;65;323;24;62;14;23;7;236;47;44;62;35;27;21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP031019;La Gloire;1 036;56 519;486 828;Toulouse;51,9;35,2;33,3;;26,5;;41,6;;19,9;17,7;0;416;897;73;220;24;99;36;36;12;354;54;46;103;63;56;32;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP032001;Grand Garros;2 358;2 358;22 200;Auch;56,3;40,9;36,4;18,1;19,5;1,9;44,2;;31,1;28,2;0;736;1 576;165;397;43;131;60;46;;669;92;109;181;128;102;57;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP033001;Quartier Champ De Course;1 141;2 992;48 033;Le Bouscat, Eysines;57,1;40,1;36,0;14,6;13,6;2,2;27,6;;21,4;26,6;0;364;852;105;158;16;85;33;14;;384;38;58;103;94;51;40;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP033002;Yser - Pont De Madame;1 392;2 395;70 813;Mérignac;55,5;27,0;23,4;;;0,9;48,5;;18,1;17,6;0;551;1 186;145;270;28;108;34;17;;491;77;79;125;85;59;66;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP033003;Quartier Du centre;1 415;1 415;8 582;Coutras;55,3;32,4;29,3;23,7;26,9;1,1;42,6;0,6;6;6,1;0;543;1 111;136;266;32;109;29;54;;429;72;57;104;86;64;46;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP033004;Quartier Bourg;2 438;2 438;7 009;Pineuilh, Sainte-Foy-la-Grande;53,7;32,3;29,2;28,9;34,0;1,0;50,5;2,6;25,7;21,4;0;740;1 396;150;444;47;99;42;65;;512;84;92;133;91;70;42;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP033005;Quartier De L'Avenir;1 108;1 108;7 404;Bassens;52,5;39,4;38,0;14,1;14,9;2,4;34,5;3,9;15,4;14,3;0;296;736;75;114;26;81;36;16;;336;31;42;79;99;49;36;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP033006;Carle Vernet -Terres Neuves;2 249;27 055;286 737;Bègles, Bordeaux;53,6;33,8;27,0;18,3;22,0;1,5;46,1;;20,5;19;0;935;1 681;176;573;48;138;28;74;130;557;95;88;133;106;66;69;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP033007;Le Lac;3 565;25 262;257 068;Bordeaux;50,1;44,5;42,2;11,7;11,8;3,2;30,3;7,7;42,1;41,1;0;1 258;3 211;246;496;126;390;169;61;5;1 439;209;197;331;317;198;187;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP033008;Saint-Michel;11 547;25 262;257 068;Bordeaux;50,0;41,8;45,2;8,8;8,8;2,2;68,6;;15;12,6;0;5 840;7 794;265;4 758;404;413;69;953;1 825;1 134;237;190;263;221;129;94;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP033009;Benauge - Henri Sellier - Léo Lagrange;3 370;34 792;282 360;Bordeaux, Cenon;50,6;37,0;36,1;15,9;17,6;1,7;43,6;;28,5;26,2;0;1 085;2 243;184;580;93;228;79;84;29;830;146;110;198;153;109;114;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP033010;Grand-Parc;4 278;25 262;257 068;Bordeaux;55,8;37,8;31,5;23,7;29,3;1,4;41,1;5,5;25,7;24,3;0;1 373;3 158;298;648;106;321;148;66;12;1 352;208;176;357;278;184;149;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
