CODGEO;LIBGEO;POP_MUN;POP_COM_QP;POP_COM;LIB_COM;TX_F;TX_TOT_0A24;TX_F_0A24;TX_TOT_60ETPLUS;TX_F_60ETPLUS;IND_JEUNE;TX_TOT_MEN1;TX_TOT_MEN6;TX_TOT_ET;TX_F_ET;NOTE_RP;A;PERCOU;AM;AI;ACSSENF;ACAVENF;AC3ENF;A_NETUD_24;A_ETUD;ENF;ENF_2;ENF_3_5;ENF_6_10;ENF_11_14;ENF_15_17;ENF_18_24;NOTE_CNAF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP083014;Beaulieu- Sainte Marie;1 204;25 609;176 198;Toulon;53,2;37,5;37,6;18,2;20,0;1,9;32,3;;18,2;17;0;323;989;66;95;11;151;75;20;;502;87;59;138;105;73;40;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP083015;Sainte Musse;2 101;25 609;176 198;Toulon;51,7;33,3;32,1;;;1,2;32,2;;26,2;26;0;638;1 564;114;273;67;184;82;28;;667;90;112;167;135;89;74;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP083016;Centre Ville;9 401;25 609;176 198;Toulon;47,4;27,1;28,3;23,3;24,2;0,7;65,5;;20,3;19,5;0;4 541;7 047;511;3 282;320;428;140;465;442;1 744;299;281;429;297;221;217;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP083017;Le Jonquet- La Baume- Le Guynemer;1 812;25 609;176 198;Toulon;48,1;34,4;30,5;22,4;25,4;1,2;33,7;;14,1;13,1;0;582;1 214;111;299;70;102;41;21;;452;45;62;128;96;64;57;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP083018;La Gabelle;2 486;3 470;53 786;Fréjus;47,9;41,4;39,4;18,7;17,9;1,8;14,8;9,2;41,5;45;0;633;1 906;84;185;84;280;144;22;;907;125;147;242;168;133;92;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP083019;Centre Ville - Le Vergeiras;1 558;1 558;11 008;Le Luc;48,7;34,0;29,9;21,0;24,5;1,2;44,5;1,3;13,7;12,3;0;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP083020;Centre Ville;2 254;3 902;17 364;Brignoles;47,3;35,1;34,4;19,8;22,3;1,4;50,4;;23,9;21,6;0;1 010;1 973;187;561;81;181;57;111;6;701;107;117;191;133;94;59;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP083021;Le Carami;1 648;3 902;17 364;Brignoles;53,4;42,4;36,8;;;1,7;30,4;7,9;21,3;21,4;0;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084001;Quartiers Griffons Et Centre Ville;1 390;4 083;18 802;Sorgues;55,3;35,1;35,1;22,1;22,2;1,3;37,9;;18,8;20,1;0;411;845;72;216;35;88;27;29;;310;35;56;68;71;47;33;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084002;Monclar Champfleury Rocade Sud Barbière Croix Des Oiseaux;18 006;26 087;91 729;Avignon;51,6;41,6;39,7;18,3;17,7;2,0;33,4;6,7;28,3;28,1;0;5 500;13 533;1 084;2 439;444;1 533;793;258;20;6 017;871;979;1 623;1 153;765;626;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084003;Quartiers Nord Est;5 164;26 087;91 729;Avignon;53,5;44,2;40,5;15,1;16,4;2,5;30,5;7,1;31,8;30,2;0;1 644;4 184;364;690;112;478;224;64;11;1 946;311;298;512;398;224;203;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084004;Quartier De Saint Chamand;2 917;26 087;91 729;Avignon;54,2;43,0;40,9;;;2,7;24,2;8,2;28,6;29,4;0;890;2 255;177;376;70;267;140;38;;1 029;160;170;276;193;126;104;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084005;Quartiers Camp Rambaud - Les Mérides;775;3 416;17 273;Le Pontet;39,8;16,7;23,3;37,5;29,3;0,4;66,0;;32,8;14,4;0;291;514;33;194;10;54;12;7;;159;39;28;36;30;16;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084006;Quartiers Joffre Et Centre Ville;2 641;3 416;17 273;Le Pontet;54,2;41,0;39,8;13,2;14,6;2,6;39,6;5,5;19,9;19,3;0;916;2 401;167;363;64;322;148;57;;1 096;177;200;299;202;128;90;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084007;Quartiers Centre Ancien Et Sud Ouest;1 916;1 916;20 397;Pertuis;49,4;29,3;27,7;24,5;25,5;0,9;51,5;;10,5;;0;695;1 223;119;439;39;98;26;106;6;390;71;72;96;73;49;29;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084008;Centre Ville;2 665;7 382;28 798;Carpentras;51,0;31,2;31,1;21,3;21,9;1,2;57,5;;18,1;13,3;0;1 170;2 062;207;737;66;160;58;166;16;670;119;109;144;131;101;66;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084009;Amandier - Eléphants;2 185;7 382;28 798;Carpentras;51,2;39,6;34,3;19,7;20,4;1,8;29,9;;32,7;31,7;0;461;1 153;78;195;46;142;68;32;;504;88;80;122;97;65;52;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084010;Pous Du Plan;1 152;7 382;28 798;Carpentras;51,1;43,3;41,6;;;1,9;;;42,1;43,7;0;204;558;28;80;23;73;38;10;;257;38;55;70;41;31;22;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084011;Quintine - Villemarie - Ubac - Le Parc;1 380;7 382;28 798;Carpentras;54,5;42,1;42,0;16,0;;2,1;28,6;;22,9;19,7;0;377;907;73;167;25;112;41;24;;391;81;49;104;73;48;36;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084012;Fourchevieilles Comtadines L'Aygues;4 384;5 593;28 922;Orange;52,9;38,4;35,6;20,3;20,5;1,6;35,2;4,3;25,8;26,7;0;1 164;2 915;225;483;103;353;161;63;;1 298;200;216;363;241;159;119;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084013;Quartiers Nogent Saint Clément;1 209;5 593;28 922;Orange;54,2;36,2;31,7;27,5;27,5;1,1;35,2;;30,6;32,3;0;299;623;40;168;33;58;27;11;;234;32;40;62;49;31;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084014;Quartiers Générat Establet;1 565;4 083;18 802;Sorgues;54,1;38,8;35,7;18,2;;1,9;32,8;;30,2;30,3;0;500;1 222;100;214;49;137;67;36;;528;83;83;124;128;59;51;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084015;Quartier De Chaffunes;1 128;4 083;18 802;Sorgues;52,8;43,3;40,8;12,5;;3,0;36,0;;15,7;13,5;0;372;908;63;160;26;123;45;22;;388;55;65;110;79;48;31;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084016;Quartiers Du Vieux Moulin Aux Mûriers;1 453;1 453;12 875;Monteux;52,7;35,8;37,6;;;1,4;38,5;;23,1;20;0;373;771;95;188;22;68;22;49;;309;48;54;85;62;33;27;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084017;Centre Ancien Et Quartier De Saint Michel;3 125;3 125;11 011;Apt;53,2;31,4;31,3;24,0;;1,1;51,0;;21,5;19,6;0;1 022;2 092;180;569;72;201;86;77;;796;94;100;211;189;122;80;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084018;Quartiers Nord - Ouest;1 044;1 044;19 706;L'Isle-sur-la-Sorgue;50,8;42,0;36,0;;;3,0;28,7;;20,2;18,2;0;319;751;78;138;26;77;31;15;;329;62;50;89;63;34;31;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084019;Centre ancien - Les Tours - La Gaillarde - Mistral - Sévigné;1 705;1 705;9 426;Valréas;52,7;34,9;33,8;24,0;24,7;1,2;44,6;2,9;20,9;17,6;0;447;919;84;237;33;93;35;34;;347;62;71;94;54;35;31;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084020;Quartiers Dr Ayme Condamines Barillon Saint Martin Bon Puits Saint Gilles Ratacans;4 748;5 970;26 198;Cavaillon;52,7;40,2;38,2;19,7;21,0;1,8;36,1;6,4;34,7;33,1;0;1 117;2 706;177;508;96;336;165;46;;1 151;220;206;312;209;118;86;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084021;Quartiers La Clède Gare Route De Pertuis Saint Anne;1 222;5 970;26 198;Cavaillon;42,9;32,3;;;;0,9;36,6;;27,1;;0;279;623;35;158;11;75;40;14;;256;31;44;76;49;37;19;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP084022;Nord Du Centre Ancien Giono Ouest;2 290;2 290;13 509;Bollène;52,4;34,9;32,0;26,8;32,7;1,1;48,3;4,3;23,2;24,1;0;725;1 541;113;407;47;158;69;52;;613;86;89;185;119;78;56;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP085001;Jean Yole - Pyramides;2 779;5 831;54 766;La Roche-sur-Yon;55,2;36,2;30,6;19,4;22,3;1,6;55,9;;18,9;18,1;0;1 129;2 158;233;665;58;173;61;79;23;800;124;128;199;155;116;78;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP085002;Vigne-aux-Roses;1 331;5 831;54 766;La Roche-sur-Yon;50,7;37,6;32,2;15,2;17,0;2,0;44,2;;21,4;21,7;0;523;957;102;322;25;74;28;44;;332;55;56;93;63;41;24;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP085003;Liberté - Zola;1 721;5 831;54 766;La Roche-sur-Yon;52,6;39,3;36,0;;;2,2;54,4;;13,5;12,5;0;629;1 216;133;354;51;91;34;89;21;449;69;77;123;87;59;34;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP085004;Centre - Moulins Liots;1 471;1 471;13 302;Fontenay-le-Comte;53,8;28,7;30,3;26,1;28,3;0,9;60,7;;;6,3;0;612;1 067;121;382;43;66;18;53;13;347;49;47;77;81;60;33;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP086001;Lac Renardières Ozon;4 175;6 834;31 733;Châtellerault;55,8;38,7;35,3;22,6;26,7;1,4;45,7;4,8;18,8;17,3;0;1 656;3 560;425;871;92;268;114;130;5;1 544;237;270;383;275;196;183;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP086002;Châteauneuf Centre Ville;2 659;6 834;31 733;Châtellerault;47,9;41,4;40,6;16,3;18,9;1,7;65,5;;12,9;13,8;0;1 256;2 041;185;881;68;122;45;246;112;605;94;86;151;125;79;70;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP086003;Bel Air;1 302;16 073;88 665;Poitiers;53,1;37,6;35,7;16,8;;;46,0;;21,1;;0;471;1 002;115;245;28;83;34;34;;419;69;69;110;74;53;44;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP086004;Trois Cités;3 686;16 275;95 931;Poitiers, Saint-Benoît;53,3;36,4;34,3;19,9;23,3;1,5;51,3;;29,1;26,1;0;1 578;3 510;364;832;103;279;122;113;29;1 550;283;249;386;291;185;156;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP086005;Couronneries;9 497;16 073;98 707;Buxerolles, Poitiers;56,6;39,6;35,1;22,5;27,9;1,4;58,4;3,7;17,5;15,6;0;3 761;7 491;810;2 169;222;560;224;361;218;2 954;531;471;719;510;382;341;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP086006;Beaulieu;1 790;16 073;88 665;Poitiers;54,2;34,6;33,3;14,7;15,4;1,5;62,1;2,1;16,9;16,6;0;872;1 419;136;588;57;91;28;85;81;407;89;60;101;69;43;45;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP087001;Portes Ferrées;1 049;25 143;131 479;Limoges;51,6;36,9;35,0;20,4;;1,6;29,5;7,7;40,8;40,5;0;302;753;61;139;36;66;38;12;;344;37;58;100;68;39;42;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP087002;La Bastide;2 884;25 143;131 479;Limoges;54,7;39,4;37,1;21,0;24,6;1,6;44,8;;28,3;27,6;0;1 091;2 542;230;545;103;213;107;81;;1 135;174;171;310;216;144;120;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP087003;Le Sablard;1 478;25 143;131 479;Limoges;50,3;33,7;33,0;21,5;26,3;;61,6;;19,5;15,5;0;628;1 074;89;418;49;72;27;48;6;325;64;36;89;70;35;31;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP087004;Beaubreuil;5 567;25 143;131 479;Limoges;51,0;41,0;37,7;18,0;19,7;1,9;29,1;6,0;28,4;28,9;0;1 596;3 882;310;675;170;441;174;91;6;1 671;295;264;415;319;206;172;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP087005;Val De L'Aurence Sud;4 622;25 143;131 479;Limoges;53,7;50,6;46,6;14,2;16,1;3,1;38,6;10,5;35,5;32,4;0;1 330;3 344;361;610;106;253;129;116;41;1 650;226;241;399;335;246;203;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP087006;Val De L'Aurence Nord;4 008;25 143;131 479;Limoges;55,3;40,9;35,7;22,3;25,1;1,6;39,5;4,9;31,4;29,4;0;1 334;3 304;343;580;106;305;165;108;15;1 563;284;260;402;274;190;153;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP087007;Les Coutures;1 892;25 143;131 479;Limoges;52,2;30,8;30,3;28,6;32,3;;60,1;;20,3;20,7;0;763;1 243;123;487;67;86;18;81;55;337;70;53;83;50;45;36;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP087008;Bellevue;2 261;25 143;131 479;Limoges;57,3;36,0;32,8;22,4;26,0;1,2;46,9;;23,8;21,9;0;953;1 885;237;507;69;140;40;65;23;731;132;127;172;137;91;72;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP087009;Le Vigenal;1 382;25 143;131 479;Limoges;54,1;31,7;27,2;28,6;;;51,1;;14,3;15,2;0;475;986;109;240;35;91;30;34;;380;69;61;92;65;52;41;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP088001;Bitola;1 343;4 982;32 223;Épinal;55,3;40,1;36,7;;;;48,2;;;;0;510;983;110;305;28;67;28;42;11;379;65;57;83;69;57;48;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
