CODGEO;LIBGEO;NBMEN15;NBPERS15;NBUC15;Q115;Q215;Q315;Q3_Q1;D115;D215;D315;D415;D615;D715;D815;D915;RD;S80S2015;GI15;PACT15;PCHO15;PTSA15;PBEN15;PPEN15;PPAT15;PPSOC15;PPFAM15;PPMINI15;PPLOGT15;PIMPOT15
242504447;CC du Pays Baumois;3804,0;8592,5;5910,6;15300,0;19878,0;25131,9;9831,9;11826,3;14373,9;16439,3;18178,5;21611,5;23684,0;26691,0;31612,0;2,7;3,1;0,2;69,0;3,6;59,6;5,8;30,5;9,2;5,4;2,6;1,6;1,3;-14,1
242504462;CC des Balcons du Lomont;2528,0;6112,5;4113,8;18577,4;23495,7;30562,5;11985,1;13982,4;17173,8;19624,7;21545,2;25923,0;28731,3;32798,1;39062,8;2,8;3,2;0,2;80,2;3,5;73,2;3,5;26,9;6,2;2,7;1,6;0,6;0,5;-16,0
242504470;CC Entre Dessoubre et Barbeche;999,0;2439,5;1629,2;16042,9;20963,8;27996,4;11953,5;12737,3;15120,7;17205,0;19160,4;23566,7;26116,2;29987,2;36203,5;2,8;3,4;0,2;77,3;2,7;64,7;9,9;24,8;8,0;3,9;2,4;0,8;0,7;-14,0
242504488;CC Altitude 800;2408,0;6103,0;4000,3;16905,8;21569,3;28315,0;11409,2;13213,8;15865,0;18004,8;19722,0;24012,0;26690,0;30546,0;37342,8;2,8;3,3;0,2;80,2;2,8;70,5;6,8;22,7;7,9;3,8;2,6;0,6;0,6;-14,6
242504496;CC du Plateau de Frasne et du Val de Drugeon (Cfd);2360,0;6030,0;3950,5;18379,7;24365,0;32664,3;14284,6;14157,3;17378,7;19616,7;21887,1;27314,4;30724,8;34877,0;42385,6;3,0;3,5;0,3;86,8;3,1;78,9;4,7;19,2;6,8;3,1;2,0;0,6;0,6;-15,9
242600252;CC du Val de Drôme;12572,0;31018,0;20680,2;15261,7;20141,7;25889,7;10627,9;11269,3;14179,0;16244,0;18212,0;22082,3;24414,7;27728,0;33685,7;3,0;3,6;0,3;70,5;3,8;60,2;6,5;28,7;11,3;4,7;2,5;1,1;1,1;-15,2
242600492;CC Dieulefit-Bourdeaux;4203,0;9201,0;6423,6;14128,0;19193,3;25782,4;11654,4;9963,8;13006,4;15237,1;17218,8;21285,0;24123,0;28149,0;34987,6;3,5;4,3;0,3;54,8;3,5;44,8;6,6;40,6;14,7;4,8;2,0;1,5;1,4;-14,9
242600534;CC du Diois;5432,0;11152,5;7984,9;12976,0;18022,0;24178,0;11202,0;9033,3;11849,7;13961,6;16090,6;20300,8;22535,6;25875,5;32141,9;3,6;4,4;0,3;53,3;4,1;40,4;8,8;40,1;14,2;6,3;2,0;2,4;1,9;-13,9
242600542;CC du Vercors;932,0;2040,5;1426,0;13393,5;18278,0;23396,0;10002,5;9351,7;12334,0;14426,1;16372,0;20399,0;22244,4;25128,3;30180,7;3,2;3,8;0,3;60,3;4,1;46,2;10,1;36,4;11,6;4,7;2,4;1,0;1,3;-13,0
242600567;CC du Pays de l'herbasse;3828,0;9618,0;6363,5;15671,7;20545,7;26178,0;10506,3;11920,0;14561,3;16800,7;18802,0;22346,1;24690,7;27840,0;33513,9;2,8;3,4;0,2;73,6;3,4;64,9;5,3;26,0;10,3;4,8;2,7;1,0;1,1;-14,7
242600575;CC du Pays du Buis-les-Baronnies;2142,0;4493,0;3200,8;12764,0;17794,7;24997,2;12233,2;9055,0;11781,3;13809,0;15840,0;20256,7;22949,5;27186,0;33668,0;3,7;4,5;0,3;50,3;3,5;37,8;8,9;42,2;16,8;5,3;1,9;1,9;1,6;-14,6
242600583;CC le Pays du Royans;3198,0;7201,5;4970,3;15141,1;19478,0;24994,0;9852,9;11595,8;14259,6;16152,0;17823,0;21465,6;23562,7;26685,3;31468,0;2,7;3,3;0,2;64,5;3,1;55,5;5,9;33,3;11,2;5,0;2,3;1,5;1,3;-14,0
242600591;CC du Val d'Eygues;6503,0;13390,5;9603,4;13222,5;18598,0;25251,3;12028,8;9238,0;12166,0;14266,2;16502,5;20891,3;23695,6;27277,5;34303,0;3,7;4,6;0,3;50,8;3,8;39,1;7,9;42,9;16,3;5,5;1,7;2,0;1,8;-15,5
242600641;CC des Hautes-Baronnies;752,0;1440,0;1062,3;;16440,8;;;;;;;;;;;;;;;;;;;;;;;;
242600658;CC du Pays de Rémuzat;450,0;859,0;635,5;;16648,7;;;;;;;;;;;;;;;;;;;;;;;;
242700276;CC du Pays de Conches;7615,0;18720,0;12471,8;15984,8;20584,4;25951,6;9966,8;11958,7;14910,3;16997,7;18910,8;22449,4;24565,0;27657,0;32997,7;2,8;3,3;0,2;73,7;3,6;65,4;4,7;28,5;7,7;5,1;2,6;1,4;1,2;-15,0
242700284;CC de l'Andelle;6718,0;16543,0;11010,8;16086,3;20464,0;25581,5;9495,3;12224,0;15185,5;17053,0;18898,1;22169,3;24319,5;27076,0;31756,0;2,6;3,0;0,2;74,6;3,5;66,8;4,2;28,0;6,7;4,8;2,5;1,2;1,0;-14,1
242700292;CC du Roumois Nord;6598,0;16951,0;11106,1;16891,4;22068,3;28090,0;11198,6;12855,2;15743,6;18097,0;20117,3;23958,8;26316,5;29878,6;35992,0;2,8;3,4;0,2;76,8;2,9;68,3;5,6;26,4;9,2;3,8;2,3;0,8;0,8;-16,2
242700318;CC du Canton de Beaumesnil;2097,0;4923,0;3347,0;14387,3;19144,8;25119,5;10732,2;10694,0;13295,9;15462,0;17117,3;21412,7;23841,9;26882,8;32505,3;3,0;3,5;0,2;63,7;3,4;52,5;7,8;35,3;9,6;5,5;2,6;1,7;1,2;-14,1
242700326;CC du Canton de Bourgtheroulde-Infreville;5624,0;14391,5;9469,2;18062,7;22765,0;28405,0;10342,3;13924,0;16895,3;19112,8;20920,0;24681,1;26958,6;30064,3;35424,4;2,5;3,0;0,2;75,8;2,8;67,6;5,4;28,9;7,5;3,4;2,2;0,6;0,6;-15,6
242700334;CC du Pays de Damville;3369,0;8478,5;5585,5;16307,0;21194,3;26878,9;10571,9;12202,2;15223,3;17483,0;19533,5;23104,0;25283,5;28524,8;34626,1;2,8;3,5;0,2;75,6;3,3;64,2;8,1;26,5;9,4;4,5;2,6;1,0;0,9;-16,0
242700359;CC de Quillebeuf-sur-Seine;2577,0;6447,5;4269,5;15662,9;20592,6;26209,0;10546,1;12058,2;14552,2;16727,3;18641,0;22492,4;24735,7;27890,6;33175,8;2,8;3,3;0,2;74,7;3,4;66,6;4,7;27,9;7,5;4,5;2,6;1,1;0,8;-14,6
242700367;CC de Pont-Audemer;8688,0;19404,0;13381,2;14219,3;19134,3;24929,6;10710,2;10594,2;13066,1;15233,2;17127,4;21216,0;23475,0;26524,0;32123,1;3,0;3,7;0,3;68,4;3,4;60,1;4,9;30,4;8,3;7,2;2,5;2,6;2,1;-14,3
242700375;CC du Canton de Rugles;3344,0;7427,0;5154,8;14346,7;19061,0;23756,0;9409,3;10533,1;13276,7;15386,7;17310,5;20724,8;22604,4;25068,0;30779,0;2,9;3,5;0,2;61,9;3,9;53,1;4,9;36,9;8,9;5,7;2,4;2,0;1,4;-13,4
242700383;CC d'Amfreville la Campagne;6131,0;16407,5;10635,4;18389,0;22940,0;28542,5;10153,5;14165,0;17198,4;19484,8;21079,0;25014,0;27203,8;30383,9;35760,7;2,5;3,0;0,2;76,3;2,8;68,9;4,6;29,1;7,3;3,3;2,2;0,6;0,5;-16,0
242700417;CC du Canton de Lyons la Forêt;1926,0;4643,0;3119,8;16216,4;20757,0;26559,0;10342,6;12236,7;14946,7;17225,6;19104,6;22748,8;25152,0;28522,5;35536,0;2,9;3,4;0,2;72,5;3,2;61,6;7,7;29,7;9,8;3,7;2,2;0,8;0,7;-15,7
242700425;CC du Canton de Thiberville;3115,0;7490,5;5034,4;14901,0;19387,2;24527,5;9626,5;10778,9;13724,0;15890,3;17759,3;21164,4;23217,9;25945,0;31573,0;2,9;3,5;0,2;67,1;3,3;57,4;6,3;31,2;10,2;5,3;2,6;1,5;1,2;-13,8
242700433;CC du Canton de Cormeilles;2292,0;5417,0;3667,7;14550,0;19099,5;25028,0;10478,0;10792,9;13341,5;15493,6;17385,5;21118,0;23464,0;26922,7;33129,0;3,1;3,8;0,3;66,7;3,5;55,1;8,1;32,8;10,6;5,1;2,4;1,5;1,2;-15,2
242700441;CC du Canton d'Etrépagny;4358,0;11462,5;7465,5;15717,7;20194,7;25261,0;9543,3;12232,0;14820,0;16703,5;18522,4;21851,7;23832,9;26681,4;31213,3;2,6;3,1;0,2;76,1;3,8;66,0;6,3;25,2;8,2;5,2;3,1;1,3;0,9;-14,7
242700466;CC du Canton de Broglie;2735,0;6233,5;4300,6;14557,6;19573,5;25242,0;10684,4;10765,4;13450,0;15754,6;17677,7;21315,0;23679,3;26858,0;33027,7;3,1;3,9;0,3;62,9;3,1;52,8;7,0;35,9;11,6;5,0;2,2;1,7;1,1;-15,4
242700474;CC Val de Risle;3131,0;7853,5;5190,5;15660,5;20533,3;25684,4;10023,9;11791,3;14695,0;16848,7;18717,3;22519,0;24568,0;27271,0;32360,0;2,7;3,2;0,2;74,0;3,6;65,5;4,9;28,3;7,0;4,9;2,5;1,4;1,0;-14,2
242700490;CC du Pays de Verneuil-sur-Avre;5746,0;13068,5;8959,3;14087,0;19067,0;24660,0;10573,0;10334,7;12960,4;15064,0;17165,0;20990,8;23289,7;26353,2;32032,0;3,1;3,9;0,3;65,3;3,8;55,8;5,7;33,3;9,5;6,7;2,5;2,3;1,9;-14,8
242700508;CC Intercom du Pays Brionnais;4702,0;11293,5;7580,7;15117,3;20018,0;25299,0;10181,7;11119,4;14066,3;16172,7;18089,0;21821,3;24024,0;26971,1;32034,8;2,9;3,4;0,2;68,9;3,6;60,2;5,1;31,4;8,2;5,8;2,7;1,8;1,3;-14,3
242700516;CC Epte - Vexin - Seine;3740,0;9808,5;6420,0;18022,4;22779,3;29216,3;11193,9;13438,9;16737,0;19109,5;20989,6;25100,6;27576,1;31037,0;37426,0;2,8;3,3;0,2;79,0;2,9;69,8;6,3;26,4;8,5;3,2;2,1;0,7;0,4;-17,1
242700524;CC du Vièvre-Lieuvin;2152,0;5332,0;3543,0;14695,3;19634,0;24978,0;10282,7;10856,7;13663,1;15880,5;17745,6;21238,0;23548,3;26403,0;31658,1;2,9;3,5;0,2;67,2;3,5;59,1;4,6;32,0;8,9;5,7;2,8;1,7;1,2;-13,8
242700557;CC Rurales du Sud de l'Eure;3522,0;9053,0;5962,8;17734,8;22267,3;27985,0;10250,2;13697,2;16365,0;18755,3;20456,5;24088,2;26563,3;29494,0;35189,3;2,6;3,1;0,2;74,4;2,8;65,7;5,9;29,4;8,1;3,4;2,2;0,7;0,4;-15,3
242700565;CC la Porte Normande;7864,0;20710,5;13468,0;16824,5;21417,2;26664,3;9839,8;13009,3;15720,0;17870,0;19603,3;23178,0;25379,5;28286,0;33196,0;2,6;3,1;0,2;76,2;3,1;67,7;5,4;27,3;7,4;4,4;2,7;1,0;0,8;-15,3
242700573;CA Grand Evreux Agglomération;33888,0;79671,5;53728,2;13874,0;19600,5;26078,0;12204,0;9695,2;12575,8;15041,0;17331,0;21840,0;24444,6;28023,3;34246,0;3,5;4,2;0,3;71,6;3,5;64,2;3,9;28,7;8,0;7,5;2,8;2,6;2,1;-15,8
242700581;CC de Bernay et des Environs;7713,0;16477,5;11606,0;14567,8;19955,0;26225,3;11657,6;10586,1;13486,1;15741,0;17813,9;22111,2;24713,8;28127,0;34369,3;3,2;4,0;0,3;63,9;3,1;54,8;6,0;34,7;10,7;6,4;2,0;2,5;1,8;-15,7
242700599;CC du Canton de Beuzeville;5306,0;13222,0;8730,1;15713,3;20528,0;26300,7;10587,3;11962,4;14628,1;16752,0;18743,5;22409,3;24842,9;28192,7;34250,4;2,9;3,5;0,2;74,3;3,3;65,8;5,2;26,8;9,4;4,8;2,6;1,2;1,0;-15,3
242700607;CC du Pays du Neubourg;7133,0;18032,5;11910,7;17003,3;21570,5;27077,3;10074,0;13073,9;15876,7;18027,5;19768,0;23400,4;25631,3;28835,7;34450,4;2,6;3,2;0,2;76,9;3,3;67,6;6,0;25,4;9,2;4,1;2,3;1,0;0,8;-15,6
242700615;CC du Canton de Breteuil-Sur-Iton;3786,0;9032,0;6061,4;14376,0;18797,8;23860,0;9484,0;10742,4;13258,7;15421,7;17141,5;20615,3;22565,0;25315,5;30938,0;2,9;3,5;0,2;67,5;3,9;56,6;6,9;31,1;8,5;6,6;3,1;2,1;1,5;-13,7
242700623;CC Eure-Madrie-Seine;11381,0;29134,0;19121,7;16234,0;21085,0;26965,4;10731,4;11999,7;15007,6;17224,3;19189,0;22978,0;25379,3;28770,5;34626,7;2,9;3,4;0,2;76,6;3,9;69,1;3,7;26,2;7,9;4,9;2,6;1,3;1,1;-15,6
242700631;CC des Andelys et de Ses Environs;7200,0;18033,0;11956,1;15579,0;20334,7;25950,7;10371,7;11796,1;14527,2;16659,3;18415,8;22212,8;24545,0;27635,3;33296,5;2,8;3,5;0,2;73,5;3,5;64,8;5,1;28,5;8,4;5,2;2,6;1,5;1,1;-15,6
242700649;CA des Portes de l'Eure;23553,0;57740,0;38556,9;15745,4;21525,9;28736,5;12991,1;11149,0;14399,7;16946,2;19252,7;23943,3;26865,3;30973,9;38253,9;3,4;4,1;0,3;74,1;3,4;66,3;4,3;28,9;8,9;4,9;2,3;1,4;1,2;-16,8
242700656;CC Gisors Epte Lévrière;8174,0;19432,0;13108,8;15491,9;20251,2;25793,1;10301,2;11273,1;14424,0;16503,3;18338,5;22220,0;24453,0;27471,0;32641,0;2,9;3,5;0,2;72,2;3,7;64,6;3,9;29,5;7,6;5,8;2,7;1,7;1,5;-15,1
242800290;CC de la Beauce d'Orgères;2195,0;5311,0;3553,3;15982,4;20447,9;25810,8;9828,4;12174,0;14925,7;16937,0;18782,0;22307,3;24429,3;27745,3;33152,9;2,7;3,4;0,2;73,1;2,7;58,2;12,2;26,3;11,9;4,0;2,5;0,7;0,8;-15,3
242852309;CC de l'Orée du Perche;1043,0;2348,5;1623,4;15195,7;19543,3;24656,7;9461,0;11828,5;14199,0;16102,0;18020,0;21532,0;23522,0;26475,3;31740,9;2,7;3,3;0,2;63,3;3,4;53,3;6,5;35,8;11,1;4,8;2,3;1,4;1,1;-15,0
242852416;CC du Val Drouette;5061,0;12116,5;8161,0;18048,7;23671,5;30323,8;12275,2;13265,0;16709,0;19323,8;21351,0;26064,0;28780,0;32083,0;37971,1;2,9;3,3;0,2;81,2;2,9;75,4;2,9;25,7;7,2;3,2;1,8;0,7;0,7;-17,3
242852424;CC des Trois Rivières;4243,0;9303,5;6484,7;15281,0;19896,7;25195,3;9914,3;11400,9;14066,2;16202,9;18095,3;21554,0;23798,0;26660,5;31835,0;2,8;3,4;0,2;60,2;2,8;50,6;6,8;39,6;10,7;4,4;2,1;1,2;1,0;-14,9
242852432;CC des Terrasses et Vallées de Maintenon;5693,0;13886,5;9327,3;19002,7;24073,3;30666,7;11664,0;14438,3;17746,4;20169,5;22177,3;26290,4;29179,0;32613,0;38036,0;2,6;3,1;0,2;76,9;2,5;70,6;3,8;30,6;7,0;2,7;1,7;0,5;0,5;-17,2
242852465;CC du Bonnevalais;5249,0;12552,5;8425,1;16264,7;20615,0;25846,0;9581,3;12529,2;15116,0;17359,0;18991,4;22329,1;24558,7;27207,3;32802,7;2,6;3,2;0,2;69,0;2,5;60,5;6,0;31,4;10,1;4,4;2,5;1,0;0,8;-14,9
242852499;CC de la Beauce Vovéenne;3948,0;9903,5;6523,7;16393,0;20788,7;26158,1;9765,1;12742,2;15297,8;17281,9;19075,0;22666,0;24865,6;27668,7;32873,9;2,6;3,2;0,2;74,3;3,0;63,0;8,3;25,7;11,5;4,3;2,7;0,8;0,8;-15,8
242852515;CC du Perche Senonchois;2362,0;5347,5;3684,3;14908,0;19570,8;24416,0;9508,0;11266,8;13913,0;15920,4;17702,4;21210,8;23049,6;26284,7;31738,7;2,8;3,5;0,2;64,0;3,2;54,0;6,7;36,1;9,5;5,0;2,4;1,4;1,2;-14,6
242852531;CC de la Beauce Alnéloise;3876,0;10554,5;6771,0;18328,6;22723,8;27910,7;9582,1;13980,0;16948,9;19324,0;21025,0;24429,3;26599,5;29562,6;35079,4;2,5;2,9;0,2;84,1;3,2;76,0;4,9;20,9;7,0;3,6;2,6;0,5;0,5;-15,6
242852549;CC des Portes du Perche;4276,0;9700,5;6653,2;14867,5;19388,2;24514,8;9647,3;11111,0;13886,4;15865,2;17710,8;21208,4;23158,0;25865,5;30490,0;2,7;3,2;0,2;64,8;3,2;56,0;5,6;35,1;8,1;5,4;2,5;1,5;1,3;-13,4
242852564;CC du Perche Gouët;5047,0;10877,5;7645,1;15223,3;19681,3;24689,0;9465,7;11609,0;14258,3;16182,0;17885,2;21362,5;23483,3;26121,0;31440,0;2,7;3,3;0,2;59,2;2,8;49,0;7,3;38,8;12,2;4,1;2,0;1,2;1,0;-14,3
242852572;CC des Quatre Vallées;4705,0;11466,5;7661,7;17950,5;23029,4;29327,0;11376,5;13539,0;16757,5;19008,6;21050,0;25075,8;27486,7;31289,3;38068,0;2,8;3,3;0,2;77,3;2,9;69,8;4,5;27,7;8,9;3,3;2,1;0,6;0,6;-17,2
242852580;CC des Plaines et Vallées Dunoises;2264,0;5514,0;3691,0;16710,8;20452,0;25533,0;8822,2;12577,2;15570,0;17563,3;19037,0;22174,4;24209,3;26963,3;32720,6;2,6;3,1;0,2;71,4;2,6;60,6;8,2;29,7;9,7;3,9;2,5;0,8;0,7;-14,7
242852598;CC du Dunois;7262,0;16038,5;11136,1;13886,0;18979,4;24269,0;10383,0;9696,6;12660,0;14981,0;17015,7;20904,0;22940,7;25878,1;31676,0;3,3;3,9;0,3;58,8;3,0;51,0;4,9;39,2;10,2;6,5;2,5;2,1;1,9;-14,7
242852606;CC du Val de Voise;4893,0;12677,0;8281,7;17330,9;22248,9;28424,0;11093,1;13364,6;16086,1;18523,9;20388,8;24451,3;26922,4;30198,5;35621,3;2,7;3,2;0,2;81,9;3,1;74,4;4,4;22,6;8,2;3,8;2,4;0,7;0,7;-16,5
242852614;CC de la Beauce de Janville;3915,0;9782,0;6468,7;16412,0;20755,0;26136,3;9724,3;12639,4;15371,0;17374,4;19011,7;22591,0;24819,3;27521,0;33389,0;2,6;3,3;0,2;76,0;2,9;63,9;9,2;24,7;10,5;4,3;2,7;0,8;0,8;-15,5
242852630;CC du Perche Thironnais;1827,0;4314,0;2920,0;15241,7;19460,0;24650,7;9409,0;11210,0;14243,0;16189,4;17959,5;21264,4;23130,5;26089,0;31257,1;2,8;3,4;0,2;64,5;3,1;54,4;7,0;35,4;8,9;4,9;2,5;1,3;1,0;-13,7
242900074;CC du Pays d'Iroise;19924,0;48688,0;32547,4;17419,6;21958,8;27885,3;10465,8;13729,0;16339,6;18419,6;20189,6;23893,2;26358,3;29679,0;35714,7;2,6;3,1;0,2;70,0;2,7;60,1;7,2;33,2;9,3;3,7;2,3;0,7;0,7;-16,2
242900314;Brest Métropole;90983,0;192607,0;135533,5;15364,8;20490,6;26900,0;11535,2;11252,7;14208,6;16478,1;18540,0;22608,0;25232,6;28846,0;35078,5;3,1;3,8;0,3;71,6;3,4;63,4;4,9;30,4;8,3;6,3;2,2;2,1;1,9;-16,6
242900553;CC du Pays des Abers;16723,0;41219,0;27404,1;16834,3;20960,0;26036,0;9201,7;13353,3;15832,0;17725,7;19376,5;22655,6;24674,7;27597,0;32758,0;2,5;2,9;0,2;72,2;3,0;62,5;6,7;30,1;8,4;4,3;2,6;0,9;0,8;-15,0
242900561;CC de Haute-Cornouaille;6762,0;14474,5;10180,1;14294,6;18476,0;23126,1;8831,5;10957,1;13436,0;15164,7;16857,2;20154,8;22036,2;24562,4;29044,6;2,7;3,2;0,2;61,6;3,3;50,4;7,9;36,4;9,1;5,5;2,5;1,7;1,3;-12,6
242900629;CC Cap Sizun - Pointe du Raz;7499,0;15031,0;10945,0;15383,0;19731,3;25192,7;9809,7;11828,4;14445,2;16368,0;18026,0;21619,0;23810,0;26975,0;32962,8;2,8;3,4;0,2;48,0;2,6;37,6;7,8;51,0;11,2;3,7;1,4;1,4;0,9;-13,9
242900637;CC du Yeun Elez;2014,0;4163,0;2960,4;13408,0;17937,7;22544,7;9136,7;9514,0;12493,1;14377,3;16173,3;19727,8;21580,7;23833,3;28302,0;3,0;3,6;0,2;57,5;4,6;46,3;6,6;40,4;7,9;6,4;2,5;2,3;1,5;-12,2
242900645;CC Douarnenez Communauté;9236,0;18529,5;13441,2;15190,6;19659,5;25084,4;9893,8;11505,0;14159,6;16095,8;17842,0;21496,0;23660,0;26956,0;32480,7;2,8;3,4;0,2;57,1;3,6;47,4;6,1;42,5;10,3;5,0;1,7;1,9;1,4;-14,9
242900652;CC du Pays Glazik;4587,0;11404,5;7532,7;15768,0;19780,9;24129,4;8361,4;12620,5;14928,0;16592,0;18226,2;21415,5;23163,3;25307,9;29595,3;2,3;2,8;0,2;75,0;3,3;66,4;5,4;24,8;8,1;5,6;3,1;1,3;1,2;-13,5
242900660;CC du Pays Fouesnantais;12901,0;28763,0;20074,5;17697,1;23005,0;30387,4;12690,2;13571,0;16427,7;18782,4;20840,7;25532,0;28570,3;32785,0;40216,7;3,0;3,6;0,3;61,6;2,8;51,9;6,9;40,1;13,8;2,7;1,4;0,7;0,6;-18,2
242900694;CA du Pays de Quimperlé;24910,0;56066,5;38707,5;15902,7;20349,5;25350,7;9448,0;12210,0;14879,0;16871,7;18631,3;22090,7;24108,7;26932,5;32072,0;2,6;3,2;0,2;63,9;3,0;54,7;6,2;36,8;9,6;4,5;2,2;1,3;1,0;-14,8
242900702;CC du Pays Bigouden Sud;18168,0;38083,5;27189,8;16305,0;21165,2;27570,0;11265,0;12464,7;15240,8;17364,0;19301,9;23155,3;25820,5;29568,6;36227,8;2,9;3,6;0,3;56,0;2,7;46,2;7,1;44,0;12,1;3,5;1,5;1,1;0,9;-15,6
242900710;CC du Haut Pays Bigouden;7944,0;18089,0;12415,6;15814,4;19987,1;24922,5;9108,1;12360,0;14817,0;16769,0;18507,0;21664,7;23690,5;26517,3;31626,0;2,6;3,1;0,2;65,5;3,0;55,3;7,1;34,7;9,5;4,4;2,3;1,2;0,9;-14,1
242900728;CA Quimper Communauté;40426,0;84971,5;60126,7;15691,7;20647,1;26695,0;11003,3;11756,7;14507,0;16766,0;18713,5;22638,0;25181,3;28627,1;34839,5;3,0;3,7;0,3;69,4;3,1;60,1;6,1;32,1;9,6;5,4;2,0;1,9;1,6;-16,5
242900736;CC de la Baie du Kernic;5485,0;12327,0;8500,3;14894,8;19140,7;24084,0;9189,2;11714,8;14006,0;15753,0;17417,0;20784,3;22786,0;25621,1;30802,7;2,6;3,2;0,2;63,8;3,2;51,2;9,4;34,4;10,3;5,0;2,5;1,4;1,1;-13,5
242900744;CC Poher Communauté;7041,0;14856,5;10530,1;14980,0;19425,0;24227,2;9247,2;10728,0;13868,0;16029,3;17839,0;21106,0;22963,3;25804,7;30861,7;2,9;3,4;0,2;61,6;2,9;50,2;8,4;37,6;9,0;5,7;2,3;2,0;1,4;-13,9
242900751;CC du Pays de Landivisiau;13406,0;32543,5;21686,8;15330,0;19379,5;24025,0;8695,0;12085,8;14435,3;16238,8;17834,0;20950,0;22864,3;25431,3;29914,7;2,5;3,0;0,2;73,8;3,9;62,0;7,9;25,9;8,7;5,7;3,1;1,4;1,2;-14,1
242900769;CA Concarneau Cornouaille Agglomération;23996,0;51064,0;36066,3;16028,0;20468,9;26112,0;10084,0;12216,7;14930,7;16958,4;18679,5;22333,3;24655,3;27983,3;33864,0;2,8;3,4;0,2;60,0;3,2;51,5;5,4;39,3;11,8;4,3;1,9;1,3;1,1;-15,4
242900777;CC du Pays Léonard;9081,0;19521,0;13761,6;15332,9;19921,0;25631,3;10298,4;11938,0;14358,8;16272,5;18070,0;21800,4;24024,4;27503,3;33815,0;2,8;3,5;0,2;61,5;3,0;49,1;9,4;38,6;10,7;4,2;1,9;1,3;1,0;-15,0
242900785;CC des Monts d'Arrée;1791,0;3392,5;2521,2;13437,2;18405,0;23278,7;9841,5;9800,0;12425,4;14392,0;16513,3;20252,0;22151,0;24515,3;29482,8;3,0;3,6;0,2;50,2;3,0;39,2;8,0;47,8;9,1;5,6;1,7;2,6;1,3;-12,7
242900793;CC Pays de Lesneven et Côte des Légendes;11763,0;27542,0;18716,3;16024,0;20180,0;24932,4;8908,4;12692,0;15051,7;16913,3;18616,7;21830,0;23834,5;26519,7;31755,3;2,5;3,0;0,2;66,6;3,3;56,5;6,9;33,9;8,9;4,6;2,5;1,2;1,0;-14,0
242900801;CC du Pays de Landerneau-Daoulas;19622,0;48150,0;32058,6;17108,3;21578,3;27100,7;9992,3;13426,4;16037,2;18122,8;19876,3;23436,0;25649,6;28913,8;34447,7;2,6;3,1;0,2;75,4;3,1;66,6;5,7;28,3;7,6;4,2;2,4;0,9;0,9;-15,5
242900827;CC de la Presqu'île de Crozon;7804,0;16397,0;11655,0;15685,3;20238,0;26085,5;10400,2;12214,0;14693,6;16624,8;18402,0;22143,3;24616,4;27951,0;33875,3;2,8;3,3;0,2;53,6;3,1;44,7;5,8;47,2;10,2;3,8;1,9;1,1;0,8;-14,8
242900835;CA Morlaix Communauté;29488,0;63757,0;44660,5;15551,3;20182,7;25893,8;10342,5;11678,1;14469,3;16573,3;18413,3;22151,3;24426,5;27662,5;33663,0;2,9;3,6;0,2;62,6;3,1;51,2;8,2;37,8;10,1;5,1;2,1;1,7;1,3;-15,6
242913309;CC de la Région de Pleyben;2960,0;6773,5;4642,2;15061,3;19018,0;23728,7;8667,3;11815,0;14255,0;15895,0;17481,0;20651,3;22552,0;25137,9;29731,1;2,5;3,1;0,2;70,2;3,2;57,0;10,0;28,7;9,3;5,0;2,7;1,2;1,1;-13,2
242913317;CC de l'Aulne Maritime;3290,0;7528,0;5121,6;15804,3;20103,2;24805,8;9001,4;12040,0;14713,3;16776,7;18449,3;21626,1;23607,0;26256,7;31318,0;2,6;3,1;0,2;69,5;4,1;59,0;6,4;30,6;8,7;4,8;2,8;1,1;1,0;-13,6
242913325;CC du Pays de Châteaulin et du Porzay;6831,0;15252,5;10563,8;15288,3;19798,3;24990,4;9702,1;11970,7;14306,4;16328,1;18131,3;21678,6;23701,3;26471,1;31657,6;2,6;3,2;0,2;66,3;3,2;55,6;7,5;34,0;9,0;4,9;2,2;1,5;1,2;-14,2
243000270;CC du Pays Viganais;4747,0;9645,0;6944,0;12250,5;17045,3;22418,0;10167,5;8702,2;11207,0;13325,3;15112,0;19069,3;21054,3;24085,5;29557,0;3,4;4,1;0,3;52,7;4,0;43,0;5,6;42,6;9,6;8,0;2,1;3,5;2,3;-12,9
243000296;CC du Pays de Sommières;9078,0;22062,0;14761,3;14708,5;20160,6;26782,4;12073,9;10660,0;13473,3;15777,3;18070,0;22481,4;25101,6;28712,7;34669,5;3,3;3,9;0,3;71,6;4,0;61,5;6,0;28,4;10,4;5,6;2,3;1,8;1,5;-16,0
243000452;CC Vivre en Cévennes;5344,0;12686,5;8609,2;14342,7;18896,5;24138,0;9795,3;10705,5;13303,0;15278,0;17259,5;20723,9;22960,7;25630,0;30729,0;2,9;3,4;0,2;63,1;3,8;54,2;5,1;36,1;8,7;5,8;2,4;2,0;1,4;-13,7
243000528;CC des Hautes-Cévennes;1427,0;2733,5;2022,7;12807,3;18263,3;24268,7;11461,3;8889,5;11596,7;13967,0;15780,0;20263,8;22596,0;25754,0;32021,0;3,6;4,3;0,3;47,2;3,4;37,0;6,8;50,4;10,4;5,5;1,5;2,6;1,4;-13,5
