CODGEO;LIBGEO;NBMEN14;NBPERS14;NBUC14;Q114;Q214;Q314;Q3_Q1;D114;D214;D314;D414;D614;D714;D814;D914;RD;S80S2014;GI14;PTSAC14;PBEN14;PPEN14;PPAT14;PPSOC14;PPFAM14;PPMINI14;PPLOGT14;PIMPOT14
243100609;CC des Trois Vallées;2426;5097;3622,3;13886,0;19209,0;24585,3;10699,3;9820,0;12666,3;14853,3;16981,6;20951,3;23221,3;26361,5;32520,7;3,3;3,8;0,3;49,8;5,6;42,4;10,9;4,9;1,8;1,9;1,3;-13,6
243100633;CA du Sicoval;30075;73690;49347,1;18662,1;25564,0;34454,0;15791,9;13374,0;17147,1;20076,8;22737,3;28684,0;32270,0;37111,3;45878,0;3,4;4,2;0,3;72,8;5,8;24,4;13,0;3,4;1,7;0,8;0,9;-19,4
243100641;CC Nebouzan-Rivière-Verdun;3617;7840;5508,0;14104,5;19327,3;24839,0;10734,5;10394,0;12986,0;15313,0;17292,7;21150,5;23336,9;26556,5;31634,8;3,0;3,7;0,3;53,9;6,1;35,9;12,2;5,8;1,8;2,4;1,6;-13,9
243100658;CC du Volvestre;8936;21893;14621,1;14885,0;19981,4;25758,0;10873,0;10813,8;13696,7;15933,8;18025,7;22029,6;24410,0;27576,7;33486,0;3,1;3,7;0,3;65,1;5,9;26,4;11,3;5,8;2,5;1,8;1,4;-14,5
243100682;CC de Lèze Ariège Garonne;3798;9891;6481,2;17819,6;23041,5;29463,5;11643,9;13325,6;16520,4;18931,0;21037,6;25192,7;27733,3;31378,4;37595,5;2,8;3,4;0,2;71,6;6,4;23,9;11,4;3,5;2,1;0,7;0,6;-16,8
243100690;CA du Muretain;36409;91095;60416,3;16472,9;21855,3;28550,4;12077,5;12234,3;15202,7;17587,7;19702,0;24204,8;26830,0;30584,5;36826,7;3,0;3,6;0,3;73,1;4,3;24,0;10,4;4,8;2,3;1,2;1,3;-16,6
243100708;CC Axe Sud;8656;22251;14637,8;17222,0;22577,3;29186,0;11964,0;12995,3;15980,0;18402,4;20487,5;24834,6;27638,6;31061,2;36777,0;2,8;3,4;0,2;74,7;4,0;23,2;10,5;4,2;2,2;1,0;1,0;-16,6
243100716;CC de Garonne - Louge;2898;7813;5012,5;16330,6;21154,5;26808,7;10478,1;12062,4;15018,6;17427,1;19282,0;23134,8;25390,7;28206,7;33593,5;2,8;3,3;0,2;75,2;4,4;21,0;8,9;5,0;2,9;1,2;1,0;-14,5
243100724;CC du Haut Comminges;2907;6286;4421,4;14771,3;19801,2;25359,3;10588,0;10483,5;13548,3;15893,3;17916,7;21793,3;24000,5;27129,3;32853,3;3,1;3,7;0,3;53,0;6,3;39,0;11,1;4,7;1,9;1,7;1,2;-14,1
243100732;CC des Coteaux du Girou;7871;21355;13832,4;19095,3;25019,3;32665,7;13570,4;14500,5;17766,5;20400,7;22658,0;27476,2;30574,0;35076,5;42791,4;3,0;3,7;0,3;75,0;6,7;20,3;13,9;2,9;1,8;0,6;0,5;-18,8
243100765;CC des Terres d'Aurignac;1794;3962;2760,6;14301,5;19319,3;24933,3;10631,8;10215,3;13015,3;15366,4;17198,0;21520,4;23639,2;26902,0;33566,0;3,3;3,9;0,3;50,6;8,3;37,8;12,6;5,0;2,1;1,7;1,2;-14,3
243100773;CC Val'aïgo;5802;13991;9346,2;15418,0;20148,7;25809,6;10391,6;11627,7;14474,0;16383,1;18332,7;22114,0;24386,7;27531,4;32573,3;2,8;3,3;0,2;68,3;5,0;25,8;10,1;5,4;2,7;1,4;1,3;-14,6
243100781;CC de la Save Au Touch;15366;39860;26086,1;18352,2;24408,7;31731,9;13379,7;13567,0;16871,9;19632,7;22034,4;27003,3;29970,8;33905,0;40061,7;3,0;3,5;0,2;82,6;3,1;18,6;9,5;3,8;2,0;0,9;0,9;-17,6
243100799;CC du Saint Gaudinois;10074;21432;15139,8;14024,6;19392,2;25892,1;11867,5;10040,0;12963,0;15112,0;17193,0;21509,0;24115,3;28301,9;34725,0;3,5;4,2;0,3;51,6;5,6;38,2;13,0;6,5;2,0;2,6;1,9;-14,9
243100815;CC des Coteaux Bellevue;7285;19437;12679,4;19127,5;25046,5;32756,0;13628,5;14612,4;17801,7;20348,7;22621,0;27605,6;30855,2;34976,5;42689,7;2,9;3,6;0,3;75,8;5,5;21,8;13,1;2,8;1,7;0,5;0,6;-19,0
243100849;CC du Canton de Saint-Béat;1689;3368;2452,3;13972,4;18740,0;23807,2;9834,9;10530,7;12938,1;14730,7;16670,6;20333,4;22530,0;25646,7;30751,0;2,9;3,6;0,2;47,5;4,6;45,8;10,2;4,5;1,6;1,8;1,1;-12,6
243100856;CC du Canton de Cadours;2080;5302;3479,2;16546,8;21960,0;28220,0;11673,2;12242,9;15303,3;17454,7;19866,5;24090,0;26748,0;30496,0;36362,9;3,0;3,6;0,3;74,1;5,8;21,6;10,5;4,1;2,5;0,9;0,7;-16,1
243100864;CC de Save et Garonne;10455;26869;17540,4;16926,7;22505,0;29114,0;12187,3;12550,0;15729,4;18169,6;20318,7;24898,5;27491,1;31089,0;37782,4;3,0;3,6;0,3;80,6;4,2;17,9;10,1;4,0;2,3;0,8;0,9;-16,8
243100872;CC Rurales des Coteaux du Savès et de l'Aussonnelle;1205;3383;2148,7;18148,5;23270,0;30058,8;11910,3;13806,9;16657,0;19323,0;21202,5;25484,3;28429,3;32069,0;37335,5;2,7;3,4;0,2;79,6;3,3;19,8;11,2;3,4;2,5;0,5;0,4;-17,3
243100880;CC Coeur Lauragais;5816;15424;10027,6;17900,6;23369,7;30357,5;12456,9;13429,2;16514,4;19125,3;21218,3;25708,9;28589,6;32653,6;38799,4;2,9;3,5;0,2;76,7;6,2;19,4;11,5;3,5;2,1;0,7;0,6;-17,3
243100898;CC du Savès;6014;15886;10344,1;16136,9;21184,0;27250,0;11113,1;12304,3;15009,3;17122,0;19250,4;23282,0;25866,0;28969,3;34340,0;2,8;3,3;0,2;72,2;5,4;22,8;9,9;4,7;2,6;1,2;0,9;-15,0
243200300;CC Val de Gers;3730;8775;6008,5;14515,6;19226,2;24713,3;10197,7;10673,3;13438,8;15565,2;17473,3;21088,0;23292,4;26215,2;31830,5;3,0;3,7;0,3;54,7;6,6;34,1;13,9;4,5;1,9;1,6;1,0;-13,8
243200391;CC de la Lomagne Gersoise;8560;19084;13292,0;14421,5;18920,9;24386,0;9964,5;10739,0;13428,0;15329,3;17014,6;20780,6;22852,9;26418,0;32821,3;3,1;3,7;0,3;51,0;7,8;35,3;15,0;5,2;2,0;1,8;1,4;-14,3
243200409;CC du Bas Armagnac;3775;8134;5740,9;14200,0;18812,9;24202,5;10002,5;10292,4;13164,0;15192,0;16990,0;20637,0;22890,7;26154,0;31960,5;3,1;3,7;0,3;51,0;8,7;36,2;13,1;4,9;1,8;1,8;1,3;-13,9
243200417;CC de la Tenarèze;6871;14814;10453,3;13526,0;18322,4;24208,0;10682,0;9899,0;12495,0;14568,0;16470,0;20281,4;22671,3;25930,7;32482,0;3,3;4,1;0,3;47,4;9,3;37,2;15,6;5,2;1,9;1,8;1,5;-14,7
243200425;CC Coeur d'Astarac en Gascogne;3629;7520;5398,7;13719,6;18241,0;23803,0;10083,4;10043,5;12732,0;14582,8;16446,0;20204,5;22598,0;25481,5;31703,5;3,2;4,0;0,3;47,2;6,9;39,9;13,7;5,9;1,7;2,5;1,7;-13,6
243200458;CC du Grand Armagnac;6038;12751;9084,7;13535,6;18170,0;23852,7;10317,1;9987,0;12489,0;14530,6;16316,5;20144,7;22420,7;25864,0;32512,4;3,3;4,2;0,3;46,5;10,8;37,6;14,5;4,8;1,6;1,9;1,3;-14,2
243200508;CC Bastides et Vallons du Gers;3268;6926;4939,2;13583,4;18120,1;23592,0;10008,6;9734,7;12371,5;14640,0;16318,7;20080,7;22296,0;25422,0;30880,7;3,2;3,9;0,3;44,4;7,5;42,4;13,4;5,6;1,6;2,5;1,4;-13,3
243200516;CC des Hautes Vallées;378;872;601,4;;17737,7;;;;;;;;;;;;;;;;;;;;;;
243200540;CA du Grand Auch Agglomération;14558;30472;21651,2;15016,1;20378,0;27276,0;12259,9;10815,5;13770,8;16126,2;18171,0;22729,4;25549,3;29591,0;36717,0;3,4;4,1;0,3;58,9;5,5;34,4;11,8;5,9;1,8;2,3;1,8;-16,5
243200565;CC Coeur de Gascogne;3085;7370;4998,3;15341,5;20242,7;26104,3;10762,7;11493,0;14241,3;16417,3;18487,4;22142,7;24685,3;28194,0;34516,7;3,0;3,7;0,3;58,0;9,5;29,9;13,8;4,0;2,0;1,1;0,9;-15,2
243200599;CC du Saves;4023;9395;6419,3;15404,0;20377,3;26435,3;11031,3;11610,7;14315,0;16411,3;18593,3;22444,0;24906,5;28196,7;33692,3;2,9;3,6;0,2;59,5;7,5;31,3;12,5;4,0;1,9;1,1;1,0;-14,8
243200607;CC Artagnan de Fezensac;3217;6868;4876,4;13594,4;18400,0;23925,3;10330,9;9570,9;12464,7;14596,7;16477,2;20277,3;22629,5;26166,5;32671,3;3,4;4,1;0,3;48,0;7,6;37,5;15,7;5,1;1,6;2,2;1,3;-13,9
243300316;Bordeaux Métropole;329641;711316;497481,8;15415,0;21323,5;29221,5;13806,5;10950,8;14121,0;16646,0;19009,3;23970,0;27209,0;31661,3;39599,0;3,6;4,5;0,3;70,7;6,0;25,4;11,1;5,5;1,8;1,9;1,7;-18,7
243300563;CA Bassin d'Arcachon Sud-Pôle Atlantique (Cobas);31772;66553;47487,2;16186,7;21768,7;29952,0;13765,3;12118,0;15007,2;17314,8;19527,5;24427,4;27896,0;32498,7;41030,0;3,4;4,3;0,3;51,0;7,3;42,0;15,6;3,3;1,3;1,1;0,9;-19,2
243300738;CC de la Pointe du Médoc;7409;15227;10936,0;14118,3;18789,3;24581,0;10462,7;10245,6;13045,2;15032,2;16829,0;20731,0;23152,0;26583,5;32771,3;3,2;4,0;0,3;43,0;7,2;45,7;13,8;4,9;1,6;1,9;1,3;-14,6
243300811;CC de l'Estuaire - Canton de Saint Ciers Sur Gironde;5270;12342;8378,0;13282,8;17886,0;23783,0;10500,2;10086,1;12302,0;14300,8;16038,3;20151,0;22325,0;25487,0;30326,0;3,0;3,6;0,3;61,6;5,6;29,2;9,0;7,2;2,6;2,8;1,8;-12,6
243300837;CC du Centre Médoc;7104;17092;11494,3;15052,2;19416,7;24511,9;9459,7;11120,0;13973,0;15938,0;17685,0;21125,0;23178,5;26121,3;31457,3;2,8;3,6;0,3;63,7;5,9;29,1;10,9;5,4;2,4;1,7;1,3;-15,0
243300894;CC du Canton de Bourg;5539;13477;9045,0;14741,3;19503,6;24858,0;10116,7;10961,0;13684,8;15653,3;17552,0;21319,3;23598,0;26532,6;31472,0;2,9;3,5;0,2;63,6;5,3;28,8;10,2;5,6;2,5;1,8;1,3;-13,5
243301124;CC du Sauveterrois;3851;9164;6220,8;13647,3;18304,0;24232,0;10584,7;10103,3;12776,2;14571,1;16440,7;20290,0;22785,0;26059,6;31769,3;3,1;4,0;0,3;52,5;10,9;30,2;14,1;5,8;2,3;2,0;1,4;-13,5
243301165;CC Jalle-Eau-Bourde;11985;30199;20178,7;19715,5;25472,3;32840,7;13125,2;15298,3;18447,5;20879,0;23125,7;28119,5;31024,0;35137,0;41930,5;2,7;3,2;0,2;71,6;4,2;29,4;10,7;2,6;1,4;0,6;0,6;-18,5
243301173;CC du Vallon de l'Artolie;3711;8970;6022,2;15422,7;20398,5;26010,7;10587,9;11762,6;14286,3;16504,7;18345,0;22326,0;24535,0;27766,3;33163,2;2,8;3,5;0,2;67,1;5,1;27,9;10,3;4,8;2,3;1,4;1,1;-15,2
243301181;CC du Canton de Saint Savin;8997;23470;15267,0;14445,6;18837,3;23595,5;9149,9;10969,2;13353,0;15363,3;17095,0;20519,2;22397,8;24937,8;29346,7;2,7;3,2;0,2;68,7;4,4;23,9;8,2;6,9;3,3;2,0;1,5;-12,1
243301215;CC du Créonnais;6288;16103;10548,3;16640,0;21342,9;26943,8;10303,8;12716,1;15458,1;17545,2;19588,0;23441,9;25552,0;28636,0;34626,0;2,7;3,2;0,2;71,7;5,1;24,5;9,7;4,4;2,4;1,1;1,0;-15,4
243301223;CC du Cubzaguais;9443;23621;15595,3;15913,0;20461,3;25651,1;9738,1;12188,0;14778,1;16928,7;18773,6;22299,5;24359,2;27182,0;32190,7;2,6;3,2;0,2;72,4;4,4;23,0;9,1;5,2;2,6;1,4;1,2;-14,1
243301249;CC du Secteur de Saint Loubes;10419;26639;17571,4;17230,0;22226,7;28877,0;11647,0;12878,0;16015,9;18347,3;20349,3;24462,7;27239,2;31084,4;37561,0;2,9;3,6;0,3;70,0;4,8;26,4;11,9;4,0;2,1;1,0;0,9;-17,1
243301264;CC de Montesquieu;16149;42282;27636,5;18411,0;23440,0;29972,9;11561,9;14091,0;17136,5;19499,5;21491,3;25690,0;28323,3;32073,3;38834,6;2,8;3,4;0,2;74,2;5,3;23,3;11,5;3,2;1,9;0,7;0,6;-17,5
243301298;CC du Canton de Targon;2896;7284;4821,5;14844,0;19298,0;24900,0;10056,0;11217,7;13870,0;15815,4;17573,7;21146,7;23400,5;26710,4;32219,5;2,9;3,5;0,2;64,5;8,6;25,0;10,7;4,9;2,6;1,3;1,0;-13,7
243301322;CC du Sud-Libournais;5204;13702;8920,6;17168,0;21893,0;27586,0;10418,0;12867,0;15978,1;18165,6;20106,0;23799,6;26222,0;29450,0;35380,7;2,7;3,3;0,2;72,3;4,0;24,8;10,8;3,9;2,3;0,9;0,8;-15,8
243301355;CC des Coteaux Bordelais;7393;18819;12459,1;18761,3;24447,6;31491,3;12730,0;14202,7;17451,3;19875,0;22157,6;26827,6;29776,0;33577,0;40662,0;2,9;3,5;0,2;69,4;5,8;27,6;12,3;2,8;1,6;0,6;0,6;-17,9
243301371;CC du Pays Foyen;7113;15475;10829,1;12804,0;17366,0;23476,7;10672,7;9409,3;11910,4;13730,7;15564,0;19532,4;21945,7;25378,5;32356,5;3,4;4,3;0,3;46,6;8,5;38,8;13,1;7,0;2,3;2,6;2,1;-14,0
243301389;CC Médullienne;7723;20219;13118,5;16527,1;21089,4;26514,3;9987,2;12629,0;15422,5;17515,7;19398,5;22987,8;25251,9;28066,0;32890,7;2,6;3,1;0,2;74,2;4,9;22,4;8,5;4,5;2,6;1,0;0,8;-14,5
243301397;CC du Canton de Fronsac;6498;16463;10880,1;16214,4;20883,5;26594,8;10380,4;12213,0;15188,0;17272,4;19114,5;22930,0;25176,8;28339,0;34176,5;2,8;3,4;0,2;67,3;6,8;25,8;11,0;4,2;2,2;1,1;0,8;-15,1
243301405;CC du Val de l'Eyre;7465;19525;12679,7;16675,4;21496,7;26837,5;10162,1;12825,0;15520,0;17691,0;19572,9;23343,5;25520,6;28604,6;34219,5;2,7;3,2;0,2;73,2;4,9;23,4;8,8;4,6;2,7;1,0;1,0;-14,9
243301413;CC des Lacs Médocains;5441;11563;8149,6;15608,0;21000,7;27767,3;12159,3;11602,5;14487,7;16822,8;19033,6;23270,0;26221,3;29710,7;36989,3;3,2;4,0;0,3;53,3;6,7;38,6;14,2;3,7;1,6;1,1;1,0;-16,5
243301421;CC Coeur du Médoc;5567;12584;8675,0;13759,0;18386,1;23790,5;10031,5;10085,0;12755,0;14716,5;16491,9;20261,3;22326,1;25437,0;31250,5;3,1;4,0;0,3;52,2;9,6;34,8;11,2;6,5;2,3;2,5;1,7;-14,3
243301439;CC des Portes de l'Entre Deux Mers;6066;15379;10194,0;18104,8;23960,4;31953,0;13848,2;13406,8;16685,0;19395,3;21633,5;26630,0;29880,0;34290,0;43136,7;3,2;4,0;0,3;68,2;6,6;27,3;13,9;2,8;1,6;0,7;0,5;-18,8
243301447;CC Médoc Estuaire;10578;27724;18057,8;17455,2;22198,2;28117,0;10661,8;13481,4;16327,0;18496,9;20347,1;24234,0;26618,0;29946,5;35458,0;2,6;3,3;0,2;74,9;3,9;23,4;11,0;3,8;2,2;0,9;0,7;-17,0
243301454;CC Castillon/Pujols;6229;14113;9723,1;13318,3;17892,2;23716,0;10397,7;9653,0;12214,5;14310,0;16130,9;19869,3;22174,7;25409,0;31698,7;3,3;4,1;0,3;52,2;8,2;33,6;13,2;6,5;2,4;2,4;1,7;-13,7
243301462;CC des Coteaux Macariens;4141;10117;6726,3;14566,3;19130,3;24823,3;10257,0;10937,9;13547,3;15536,3;17273,3;21002,8;23386,0;26246,7;31938,9;2,9;3,5;0,2;63,4;6,5;27,4;10,2;6,5;3,0;1,9;1,6;-14,0
243301470;CC des Coteaux de Garonne;2978;6864;4678,9;14336,0;19063,3;24422,7;10086,7;10847,3;13326,0;15330,3;17166,0;20910,0;23126,7;26229,3;31858,7;2,9;3,6;0,3;59,6;6,5;28,8;12,5;7,3;2,7;2,6;1,9;-14,7
243301504;CC du Bassin d'Arcachon Nord Atlantique (Coban Atlantique);29472;67048;46294,1;16879,3;22112,0;28972,0;12092,7;12605,0;15673,3;18004,0;20097,6;24426,4;27228,0;31134,8;38238,7;3,0;3,7;0,3;59,2;5,7;35,6;13,5;3,3;1,6;0,9;0,8;-17,3
243301538;CC de Podensac;8168;20443;13516,7;15837,5;20499,3;25891,1;10053,6;12012,1;14807,5;16785,5;18646,0;22368,0;24526,7;27645,0;32707,3;2,7;3,3;0,2;67,7;5,6;26,0;10,0;4,9;2,5;1,3;1,1;-14,2
243400017;Montpellier Méditerranée Métropole;187118;413053;286102,0;13576,2;19722,7;27640,0;14063,8;9471,5;12354,8;14855,3;17244,0;22396,0;25674,7;30004,6;37717,1;4,0;4,9;0,3;67,2;7,0;27,0;10,2;6,9;2,2;2,4;2,3;-18,3
243400355;CC du Clermontais;11384;26967;18186,3;13282,0;17974,0;23810,8;10528,8;9777,0;12311,0;14215,0;16115,8;19989,5;22341,0;25515,7;31724,2;3,2;3,9;0,3;58,9;6,3;31,8;9,6;7,6;3,0;2,5;2,1;-14,2
243400389;CC de la Montagne du Haut Languedoc;1208;2449;1774,8;13032,8;17727,5;23374,7;10341,9;9448,8;11928,0;14063,3;15895,7;19489,3;21965,3;24780,0;29353,3;3,1;3,9;0,3;47,1;8,6;39,8;11,6;5,3;1,7;2,2;1,4;-12,4
243400470;CA du Pays de l'Or;22979;47845;34076,4;15479,0;21149,6;28506,7;13027,7;11293,0;14240,0;16637,2;18915,0;23566,7;26629,3;30860,7;38270,5;3,4;4,3;0,3;60,5;6,1;34,0;13,7;4,1;1,5;1,4;1,2;-18,4
243400488;CC la Domitienne;11352;27390;18423,9;14033,3;18766,2;24293,3;10260,0;10209,0;12912,2;15024,7;16888,0;20804,0;22987,0;26208,3;31391,4;3,1;3,8;0,3;58,8;7,3;32,6;10,2;5,7;2,6;1,6;1,5;-14,6
243400520;CC du Pays de Lunel;20086;49953;33160,8;13196,0;18402,4;24389,4;11193,4;9461,9;12078,9;14324,8;16345,7;20413,8;22866,0;26176,2;31812,0;3,4;4,0;0,3;65,7;5,1;27,6;9,2;7,4;2,9;2,5;2,1;-15,0
243400553;CC du Pays Saint-Ponais;1776;3702;2646,3;11675,0;16402,8;21720,0;10045,0;8294,7;10720,8;12757,2;14680,7;18299,3;20253,5;23569,5;28567,0;3,4;4,1;0,3;49,5;5,7;40,3;8,6;7,9;2,2;3,5;2,2;-12,0
243400629;CC Orb et Jaur;2073;4227;3046,2;11631,3;16443,5;22628,8;10997,5;7821,9;10411,0;12672,5;14640,7;18674,4;21165,0;24341,0;30232,0;3,9;4,6;0,3;43,1;7,7;44,6;10,7;6,4;1,8;2,8;1,8;-12,5
243400694;CC Vallée de l'hérault;14731;36869;24386,0;14354,3;19466,2;25524,3;11170,1;10271,3;13248,3;15319,3;17415,0;21545,0;24000,0;27220,4;32924,4;3,2;3,8;0,3;65,8;6,8;27,0;9,6;5,7;2,7;1,6;1,4;-14,9
243400710;CC Orb et Taurou;3106;7328;4973,9;13683,5;18607,5;24419,2;10735,7;10094,7;12636,7;14917,1;16492,6;20571,3;23000,7;26697,1;32579,5;3,2;3,9;0,3;57,7;8,6;32,1;10,1;5,8;2,4;1,9;1,5;-14,3
243400728;CC du Pays de Thongue;4541;11061;7413,3;14125,7;19201,6;25125,5;10999,8;10498,0;13104,4;15256,7;17174,7;21233,3;23596,7;26724,0;32475,5;3,1;3,8;0,3;57,8;9,1;33,1;9,6;5,3;2,4;1,6;1,3;-14,9
243400736;CC des Cévennes Gangeoises et Suménoises;5854;12641;8843,1;12779,1;17444,6;23295,6;10516,4;9203,8;11766,2;13709,3;15630,0;19532,9;21878,0;24810,0;30667,5;3,3;4,0;0,3;51,7;6,3;37,7;10,2;7,6;2,4;2,8;2,3;-13,5
243400751;CC du Nord du Bassin de Thau;11482;27545;18569,1;14222,0;19159,5;25372,8;11150,8;10170,5;13030,0;15345,0;17223,3;21265,7;23719,3;27340,6;33321,0;3,3;4,0;0,3;58,9;7,7;33,3;10,1;5,5;2,4;1,7;1,4;-15,5
243400769;CA de Béziers-Méditerranée;53226;116314;80851,7;11697,2;16787,4;23136,7;11439,5;8365,2;10573,8;12662,0;14671,0;19065,9;21595,7;25152,0;31655,3;3,8;4,9;0,3;51,4;7,6;36,4;10,4;9,6;2,8;3,8;3,0;-15,4
243400819;CA Hérault-Méditerranée;35709;77521;54347,4;12803,0;17796,4;23706,7;10903,7;9186,4;11756,5;13845,0;15756,0;19846,0;22241,5;25516,0;31568,0;3,4;4,3;0,3;49,5;6,3;39,2;13,2;6,9;2,2;2,6;2,1;-15,1
243400827;CA du Bassin de Thau;45634;98638;69183,2;13330,5;18329,4;24462,0;11131,5;9543,9;12231,3;14388,0;16372,0;20417,8;22930,0;26279,1;32334,4;3,4;4,2;0,3;55,3;6,6;37,1;9,8;7,0;2,2;2,7;2,1;-15,8
243500139;Rennes Métropole;176869;393125;271349,2;16031,5;21908,0;29532,0;13500,5;11258,0;14673,8;17291,3;19643,0;24466,4;27566,7;31872,7;39286,0;3,5;4,3;0,3;71,5;5,2;24,8;11,7;5,4;2,1;1,6;1,7;-18,6
243500147;CC Fougères Communauté;18087;41112;28195,7;15627,3;19553,3;24313,3;8686,0;11981,0;14647,1;16503,3;18062,0;21112,0;23071,5;25898,0;31372,5;2,6;3,2;0,2;62,6;5,9;30,2;10,0;5,8;2,6;1,6;1,5;-14,5
243500501;CC Coglais Communauté Marches de Bretagne;5021;12477;8247,7;15554,0;19362,2;23482,0;7928,0;12196,1;14610,5;16287,6;17877,3;20848,0;22506,1;24786,1;29208,1;2,4;2,8;0,2;64,1;6,6;27,2;9,2;5,8;3,3;1,3;1,2;-12,9
243500535;CC Louvigné Communauté;3526;8227;5594,3;14507,0;18320,7;22776,7;8269,7;11195,0;13611,4;15275,3;16866,8;19826,0;21696,0;23956,2;28088,6;2,5;3,0;0,2;53,8;8,7;32,8;11,1;5,9;3,1;1,5;1,3;-12,3
243500543;CC Antrain Communauté;3728;8835;5951,9;14726,7;18517,0;23110,0;8383,3;11470,0;13842,7;15470,0;16909,0;20018,1;21969,1;24491,3;28634,0;2,5;3,0;0,2;58,6;8,0;30,2;9,9;6,0;3,2;1,5;1,3;-12,7
243500550;CC Montfort Communauté;9791;25456;16569,4;17241,5;21377,7;26515,8;9274,3;13479,6;16254,8;18196,0;19818,0;23128,8;25151,9;28111,5;33138,1;2,5;2,9;0,2;72,5;6,0;22,5;9,9;4,4;2,9;0,7;0,9;-15,3
243500576;CC Baie du Mont Saint Michel - Porte de la Bretagne - Canton de Pleine Fougères;3589;8168;5585,2;14380,0;18484,0;23015,7;8635,7;11068,7;13387,3;15212,7;16816,1;20160,0;21840,0;24586,0;29540,0;2,7;3,2;0,2;51,2;7,9;37,0;10,5;5,9;2,9;1,7;1,3;-12,5
243500592;CC du Pays de Saint Aubin du Cormier;5041;13315;8544,8;16414,7;20441,5;25247,2;8832,5;13105,8;15342,7;17333,0;18961,0;22020,0;23948,8;26558,5;31284,7;2,4;2,8;0,2;73,0;6,4;20,3;9,0;5,2;3,4;0,8;0,9;-13,9
243500618;CC de Brocéliande;7026;17906;11690,8;16806,0;20843,3;25700,8;8894,8;13388,1;15809,4;17730,7;19390,9;22492,2;24412,5;27238,7;32036,2;2,4;2,8;0,2;71,2;6,2;22,4;9,6;4,9;3,1;0,9;0,9;-14,3
243500634;CC Au Pays de la Roche Aux Fées;10181;26019;17008,2;15965,0;19911,0;24481,2;8516,2;12579,3;15034,4;16772,2;18330,6;21490,5;23387,6;25858,7;30623,8;2,4;2,9;0,2;67,3;7,0;23,8;10,4;5,6;3,4;1,1;1,1;-14,1
243500642;CC de Moyenne Vilaine et Semnon;9957;26072;16862,5;16080,8;19955,7;24818,4;8737,6;12748,2;15159,3;16958,6;18535,7;21648,3;23580,0;26406,5;31158,0;2,4;2,9;0,2;73,1;6,6;20,4;8,6;5,5;3,4;1,1;1,0;-14,2
243500659;CC du Pays de Châteaugiron;9506;25138;16284,3;18490,0;23070,0;28757,1;10267,1;14581,3;17384,3;19528,0;21297,2;24929,0;27230,0;30667,6;36170,7;2,5;2,9;0,2;79,0;5,0;19,0;9,6;3,9;2,6;0,6;0,7;-16,5
243500667;CC du Val d'Ille;7492;19918;12877,4;18012,0;22681,3;29010,0;10998,0;14139,0;16981,8;19073,5;20823,3;24831,7;27465,2;30862,0;36720,0;2,6;3,1;0,2;77,3;5,5;19,3;10,6;3,8;2,6;0,6;0,7;-16,5
243500675;CC du Pays d'Aubigné;5779;15069;9702,6;16676,4;20659,0;25327,3;8650,9;13115,0;15552,2;17599,6;19218,3;22314,3;24167,1;26772,6;31553,3;2,4;2,8;0,2;74,3;5,3;20,6;8,3;5,3;3,4;0,9;0,9;-13,8
243500691;CC du Pays de Dol de Bretagne et de la Baie du Mont Saint Michel;6296;14528;9898,1;15186,9;19404,3;24509,3;9322,4;11798,0;14252,2;16092,1;17741,0;21080,5;23064,7;26173,3;32206,1;2,7;3,4;0,2;55,9;9,7;31,5;11,2;5,9;2,7;1,7;1,5;-14,2
243500709;CC du Pays du Grand Fougeray;2202;5465;3596,3;14916,0;18844,7;23035,3;8119,3;11370,6;14002,7;15683,7;17378,0;20278,0;22028,9;24453,0;29475,7;2,6;3,0;0,2;65,3;6,7;25,3;8,7;6,5;3,6;1,6;1,3;-12,5
243500725;CC Côte d'Emeraude;14715;30444;21792,1;16300,5;21720,8;29563,6;13263,1;12289,2;15213,0;17387,3;19555,3;24203,0;27530,0;32267,3;40980,7;3,3;4,1;0,3;48,5;6,8;43,8;15,4;3,5;1,5;1,0;0,9;-18,0
243500733;CC Bretagne Romantique;13778;34482;22640,1;15631,6;19965,2;25081,5;9449,9;12053,1;14661,3;16571,0;18323,0;21802,8;23843,8;26650,0;31556,0;2,6;3,1;0,2;67,9;6,1;24,7;9,3;5,6;3,3;1,1;1,2;-13,6
243500741;CC du Pays de Redon;27415;64338;43573,4;14726,9;18924,6;23620,6;8893,7;11250,0;13708,3;15598,0;17329,3;20513,9;22416,4;25004,5;29976,7;2,7;3,2;0,2;60,8;5,5;31,3;9,7;6,1;3,0;1,7;1,4;-13,4
243500774;CC du Pays de Liffré;6011;16014;10316,8;17791,0;22187,3;27785,9;9994,9;14070,9;16752,0;18753,3;20441,2;24132,0;26271,3;29649,3;35079,0;2,5;2,9;0,2;76,1;4,6;21,1;9,7;4,2;2,8;0,6;0,7;-15,7
243500782;CA du Pays de Saint Malo - Saint Malo Agglomération;38244;81624;57539,2;15637,5;20432,0;27272,5;11635,0;11895,0;14498,7;16618,0;18562,0;22628,1;25411,6;29506,8;37406,0;3,1;3,9;0,3;55,2;6,4;36,4;13,7;4,8;1,9;1,5;1,4;-16,5
