CODGEO;LIBGEO;NBMEN18;NBPERS18;NBUC18;Q118;Q218;Q318;Q3_Q1;D118;D218;D318;D418;D618;D718;D818;D918;RD;S80S2018;GI18;PACT18;PTSA18;PCHO18;PBEN18;PPEN18;PPAT18;PPSOC18;PPFAM18;PPMINI18;PPLOGT18;PIMPOT18
200066017;CC Lieuvin Pays d'Auge;8286;19681;13291,5;16090;20940;26530;10440;12220;15020;17180;19160;22780;25070;28290;33600;2,7;3,4;0,239;69,0;60,0;2,9;6,1;31,1;9,6;5,4;2,5;1,9;1,0;-15,1
200066025;CC Pays Rhin - Brisach;13259;33052;22065,7;19370;24520;31200;11820;14810;18150;20420;22430;26750;29480;33230;39840;2,7;3,2;0,227;82,3;77,0;2,3;3,0;24,6;7,0;3,1;1,7;0,9;0,5;-17,0
200066033;CC Sud Alsace Largue;8844;21998;14697,9;19010;24700;32070;13060;14440;17720;20170;22350;27150;30160;34430;42260;2,9;3,5;0,248;82,2;75,3;3,2;3,7;25,2;7,2;3,0;1,6;0,9;0,5;-17,6
200066041;CC Sundgau;19730;46994;31934,1;20130;27540;37610;17480;14760;18500;21610;24480;30930;35070;40510;50160;3,4;4,2;0,282;84,6;78,3;2,8;3,5;25,8;7,5;2,4;1,1;0,8;0,5;-20,3
200066058;CA Saint-Louis Agglomération;33535;77916;53106,4;20210;29800;43260;23050;13370;18130;22040;25840;34420;39890;47470;61380;4,6;5,7;0,333;90,8;85,8;3,1;1,9;23,2;7,1;2,1;0,8;0,8;0,5;-23,2
200066108;CC des Portes de Meuse;7094;16291;11226,3;16300;21020;26240;9940;12600;15230;17370;19240;22760;24950;27720;32330;2,6;3,1;0,225;67,7;59,8;2,8;5,1;33,7;8,6;4,7;2,1;1,7;0,9;-14,7
200066116;CC Argonne-Meuse;2943;6582;4573,4;15440;20380;25940;10500;11540;14360;16540;18610;22300;24590;27520;32680;2,8;3,5;0,246;65,3;53,5;2,2;9,6;33,1;10,5;5,6;2,3;2,2;1,1;-14,5
200066124;CA Gaillac-Graulhet;31576;73428;50060,5;15340;20330;26440;11100;11420;14210;16400;18380;22460;25000;28330;34270;3,0;3,7;0,261;67,4;58,1;3,4;5,9;31,3;10,8;5,9;2,4;2,2;1,3;-15,4
200066132;CC du Pays de Stenay et du Val Dunois;4116;9078;6315,5;14490;19630;25280;10790;10630;13370;15480;17570;21600;23990;26710;31810;3,0;3,6;0,247;59,9;50,3;2,5;7,1;35,6;11,5;6,5;2,3;2,7;1,5;-13,5
200066140;CC de l'Aire à l'Argonne;2759;6413;4386,3;16730;21310;27360;10640;12980;15550;17710;19580;23180;25990;28950;35250;2,7;3,3;0,237;68,6;54,8;2,1;11,7;30,5;11,4;4,2;2,2;1,3;0,7;-14,7
200066157;CC de Commercy - Void - Vaucouleurs;9631;21741;14970,7;15160;19950;25370;10210;11510;14030;16140;18140;21900;24180;27000;32070;2,8;3,3;0,237;67,4;58,8;3,0;5,6;32,4;7,8;6,6;2,6;2,5;1,5;-14,2
200066165;CC Val de Meuse - Voie Sacrée;3625;8798;5920,5;16530;21050;26120;9580;12880;15450;17410;19380;22800;24870;27850;33090;2,6;3,1;0,227;72,2;64,6;2,4;5,2;28,7;8,5;4,8;2,4;1,5;0,9;-14,2
200066173;CC de Damvillers Spincourt;3183;7728;5177,1;15440;20410;26640;11210;11210;14060;16370;18460;22500;25100;28720;34070;3,0;3,7;0,250;55,8;45,4;2,7;7,7;25,3;25,5;4,7;2,0;1,7;1,0;-11,3
200066223;CC Arize Lèze;4588;9838;6917,5;13970;19110;24660;10690;10180;12850;15040;17050;21150;23360;26330;31350;3,1;3,6;0,246;60,2;50,7;3,7;5,8;36,1;10,2;7,3;2,3;3,3;1,7;-13,8
200066231;CC des Portes d'Ariège Pyrénées;16663;37073;25638,9;14780;19860;25930;11150;11030;13720;15850;17860;21990;24380;27660;33350;3,0;3,6;0,252;67,2;59,0;3,2;5,0;30,9;9,2;7,9;2,5;3,4;2,0;-15,2
200066280;CC du Pithiverais;11896;28836;19311,7;16230;21050;26820;10580;12080;14970;17230;19230;23090;25430;28540;34080;2,8;3,5;0,243;72,4;64,5;3,1;4,8;28,1;9,0;5,9;2,8;1,8;1,3;-15,4
200066322;CC Terres des Confluences;17069;40464;27350,6;13840;18710;24400;10570;10270;12800;14860;16820;20740;23070;26030;31680;3,1;3,8;0,260;64,5;55,1;3,8;5,6;33,0;8,7;7,9;3,0;3,1;1,8;-14,1
200066330;CC Terres du Haut Berry;11201;25906;17700,6;17500;22310;27990;10490;13260;16290;18610;20540;24330;26630;29850;35780;2,7;3,2;0,230;71,2;63,0;2,3;5,9;30,9;9,5;4,4;2,0;1,6;0,8;-16,0
200066348;CC du Minervois au Caroux;6827;13634;9912,9;12560;17670;23720;11160;9110;11510;13630;15520;19940;22180;25400;31000;3,4;4,1;0,269;51,3;40,0;3,6;7,7;43,9;10,9;7,3;1,8;3,7;1,8;-13,4
200066355;CA Sète Agglopôle Méditerranée;59539;126607;89386,5;14440;19970;26410;11970;10490;13240;15620;17840;22200;24840;28310;34710;3,3;4,1;0,278;62,7;52,3;3,8;6,6;37,4;10,4;6,7;2,0;3,0;1,7;-17,2
200066363;CC de la Haute Ariège;3266;6252;4618,1;15390;20570;25870;10470;11380;14290;16450;18480;22600;24530;27510;32540;2,9;3,5;0,240;57,2;47,3;3,3;6,6;44,1;8,6;4,9;1,5;2,2;1,2;-14,8
200066371;CC Causses et Vallée de la Dordogne;20319;41895;30066,1;15520;20570;26670;11150;11650;14410;16590;18570;22660;25130;28600;34610;3,0;3,7;0,260;59,2;48,8;2,9;7,5;41,0;10,9;4,5;1,6;1,9;1,0;-15,6
200066389;CA Saint-Lô Agglo;33214;73977;51143,2;16330;21020;26240;9910;12430;15260;17370;19200;22800;24940;27930;33030;2,7;3,3;0,233;69,2;61,3;2,4;5,5;32,0;8,1;5,7;2,4;2,1;1,2;-15,0
200066405;CC Roumois Seine;15875;40347;26595,0;18790;23720;29640;10840;14810;17740;19920;21780;25730;28180;31370;37470;2,5;3,0;0,220;77,1;70,3;2,5;4,3;28,0;7,4;4,0;2,2;1,1;0,7;-16,5
200066413;CC Intercom Bernay Terres de Normandie;23293;52058;36006,2;15990;21050;26890;10900;11990;14820;17100;19140;23100;25440;28620;34540;2,9;3,5;0,247;65,8;57,9;2,9;5,0;34,6;9,0;6,1;2,3;2,5;1,3;-15,5
200066462;CC Interco Normandie Sud Eure;15989;36166;24847,4;15750;20580;26070;10320;11740;14610;16780;18710;22490;24750;27810;33310;2,8;3,5;0,248;67,2;58,5;2,9;5,8;32,6;9,0;6,4;2,5;2,5;1,4;-15,2
200066512;CC Élan Limousin Avenir Nature;12053;27145;18741,4;16810;21110;26170;9360;12990;15760;17800;19530;22890;24950;27660;32590;2,5;3,0;0,212;70,0;63,0;2,5;4,5;33,6;6,7;4,7;2,0;1,9;0,8;-15,0
200066520;CC Ouest Limousin;5211;10848;7760,5;14780;19340;24620;9850;10650;13590;15680;17530;21320;23420;26120;30960;2,9;3,6;0,249;57,4;49,2;2,4;5,8;42,4;9,4;4,8;1,7;2,3;0,8;-14,0
200066553;CC des Monts de Lacaune et de la Montagne du Haut Languedoc;3571;7423;5321,1;14430;19390;25060;10630;10820;13410;15420;17360;21230;23620;26540;32170;3,0;3,6;0,254;59,5;47,6;2,9;9,0;38,5;10,9;5,1;1,6;2,4;1,1;-14,0
200066561;CC Sidobre Vals et Plateaux;5648;12394;8712,7;15400;19920;25250;9860;11780;14390;16320;18070;21770;23950;26770;31450;2,7;3,4;0,244;63,1;53,4;3,1;6,6;35,5;10,8;4,7;1,7;2,0;1,0;-14,1
200066587;CC des Monts du Lyonnais;13877;34026;22677,9;17270;21840;27290;10020;13420;16190;18200;19970;23680;25940;29090;34120;2,5;3,1;0,221;75,1;66,6;2,5;6,0;25,5;9,7;4,7;2,7;1,2;0,8;-15,0
200066603;CC du Pays de Lubersac-Pompadour;3443;7038;5075,4;15190;20330;25910;10720;11680;14240;16360;18500;22270;24540;27700;33930;2,9;3,7;0,256;59,2;46,7;2,2;10,3;41,5;9,4;4,4;1,4;2,0;1,0;-14,5
200066637;CC Hautes Terres Communauté;5359;10742;7807,5;14940;19740;25230;10280;11330;13830;15890;17680;21620;23840;26860;32610;2,9;3,6;0,253;57,6;43,3;2,5;11,8;38,6;13,0;5,1;1,7;2,3;1,1;-14,3
200066645;CC Vézère-Monédières-Millesources;2313;4350;3254,6;14910;19590;25500;10600;10910;13810;15860;17750;21700;23900;27220;32910;3,0;3,6;0,244;45,6;35,7;2,6;7,3;53,9;10,5;4,1;1,3;1,9;0,9;-14,1
200066652;CC Grand Sud Tarn et Garonne;16391;41370;27240,9;16570;21460;27230;10660;12440;15320;17600;19570;23550;25800;28850;34000;2,7;3,2;0,228;79,1;71,5;3,3;4,3;23,1;7,5;5,5;2,7;1,7;1,1;-15,2
200066660;CC Saint-Flour Communauté;10253;22121;15570,4;15670;20050;25620;9950;12140;14670;16570;18280;21890;24230;27130;32350;2,7;3,3;0,236;64,4;50,9;2,1;11,4;32,8;12,4;5,1;2,0;2,0;1,1;-14,7
200066678;CC de la Châtaigneraie Cantalienne;9210;19892;14008,2;15520;20180;25540;10020;11900;14500;16410;18270;21980;24110;27200;32700;2,7;3,3;0,236;60,4;48,2;2,0;10,2;36,0;13,0;4,8;1,9;1,9;1,0;-14,2
200066710;CC Cingal-Suisse Normande;9405;23652;15595,8;17300;21700;26640;9340;13370;16250;18280;20020;23370;25500;28150;33190;2,5;3,0;0,214;76,9;69,2;3,0;4,7;25,4;7,4;4,9;2,7;1,4;0,8;-14,6
200066728;CC Vallées de l'Orne et de l'Odon;9280;24978;16145,0;19330;23870;29390;10060;15330;18250;20330;22150;25690;27960;31260;36810;2,4;2,9;0,208;80,6;73,5;2,4;4,7;25,1;6,9;3,8;2,4;0,8;0,6;-16,4
200066744;CC Haute-Corrèze Communauté;14815;30037;21648,9;15650;20260;25720;10070;11890;14590;16590;18480;22210;24350;27290;32840;2,8;3,5;0,246;61,3;52,7;2,3;6,3;38,0;10,4;5,2;1,8;2,2;1,2;-14,9
200066751;CC Xaintrie Val'Dordogne;5364;10634;7774,4;15080;19840;25240;10150;11630;14130;16040;17960;21710;23850;26900;32140;2,8;3,4;0,242;54,2;43,9;2,2;8,1;45,0;10,6;4,6;1,5;2,1;1,0;-14,4
200066769;CC Midi Corrézien;5842;12388;8803,9;15970;21010;26900;10930;11870;14780;17040;18960;23100;25580;28750;34920;2,9;3,5;0,244;61,7;51,1;2,9;7,7;39,3;9,9;4,1;1,6;1,6;0,9;-15,0
200066777;CC Ploërmel Communauté;18161;40705;28162,1;16170;20570;25760;9590;12400;15100;17180;18920;22300;24410;27260;32120;2,6;3,2;0,230;65,9;55,9;2,7;7,3;34,1;9,3;5,2;2,3;1,9;1,0;-14,5
200066785;CC de l'Oust à Brocéliande;16434;37824;25845,6;16550;20810;25650;9100;12820;15580;17510;19230;22390;24460;27070;32060;2,5;3,0;0,218;68,0;59,3;2,5;6,2;32,8;8,4;5,2;2,5;1,7;1,0;-14,4
200066793;CA du Grand Annecy;89131;198153;137084,0;19480;26420;36930;17450;14100;17890;20880;23630;29660;34020;40690;53730;3,8;5,0;0,324;80,2;72,4;2,7;5,1;23,5;13,2;2,6;1,2;0,8;0,6;-19,5
200066801;CC Isigny-Omaha Intercom;11048;25626;17529,5;15970;20480;25630;9650;12300;14870;16910;18720;22290;24380;27070;32310;2,6;3,2;0,226;65,7;55,4;2,6;7,7;34,5;8,3;5,5;2,5;1,9;1,1;-14,0
200066819;CC du Volvestre;12381;30116;20176,9;16540;21800;27650;11110;12170;15230;17650;19800;23820;26170;29500;35470;2,9;3,5;0,240;75,2;66,6;3,1;5,5;25,8;8,5;5,9;2,4;2,3;1,2;-15,4
200066827;CC du Pays de Honfleur-Beuzeville;11622;26406;18145,1;16450;21640;28310;11860;12280;15210;17540;19740;23850;26640;30240;38160;3,1;3,9;0,268;72,1;62,4;3,3;6,4;30,2;10,0;5,0;2,1;1,8;1,1;-17,3
200066835;CC de Sézanne-Sud Ouest Marnais;9548;21152;14728,5;16860;21760;27960;11100;12660;15770;17890;19940;23970;26370;30030;38160;3,0;3,9;0,274;69,0;53,9;2,5;12,6;30,3;14,2;4,2;1,9;1,5;0,8;-17,7
200066850;CC des Paysages de la Champagne;9131;20934;14383,8;17790;23400;31800;14000;13400;16470;18910;21130;25980;29460;34930;46560;3,5;4,4;0,300;76,7;49,4;2,2;25,1;24,2;17,2;3,0;1,5;0,9;0,6;-21,1
200066868;CC Presqu'île de Crozon-Aulne maritime;10724;22423;15939,2;16730;21390;27170;10440;12930;15650;17700;19510;23290;25660;28880;34790;2,7;3,3;0,232;58,0;49,3;3,2;5,5;43,3;9,7;4,4;1,9;1,6;0,9;-15,4
200066876;CA de Châlons-en-Champagne;33755;74460;51486,2;15590;20970;27150;11560;11500;14250;16780;18940;23130;25620;29100;35610;3,1;3,8;0,260;72,3;64,3;2,7;5,3;29,8;8,2;6,3;2,5;2,3;1,5;-16,6
200066884;CC Quercy Vert-Aveyron;8866;21681;14485,2;15820;20620;26160;10340;11930;14750;16960;18760;22560;24800;27680;32750;2,7;3,3;0,234;71,0;62,2;3,2;5,6;29,5;8,6;6,0;2,6;2,2;1,2;-15,1
200066892;CC de Vendeuvre-Soulaines;3171;7221;4974,8;15930;20670;26740;10810;12240;14910;16990;18910;22620;24940;28480;34810;2,8;3,6;0,257;69,6;55,6;2,9;11,1;29,9;11,6;5,0;2,2;1,8;1,0;-16,1
200066918;CA Alès Agglomération;57777;124439;87413,2;13520;18670;24830;11310;9920;12470;14620;16640;20860;23350;26560;32130;3,2;4,0;0,272;58,2;49,1;3,6;5,5;38,0;10,2;8,6;2,4;4,0;2,2;-15,0
200066926;CA Grand Auch Coeur de Gascogne;17748;36686;26190,8;15830;21510;27930;12100;11490;14570;17070;19360;23700;26280;29950;36680;3,2;4,0;0,269;65,4;56,1;2,4;6,9;35,3;10,4;6,0;1,8;2,7;1,5;-17,1
200066975;CC Senlis Sud Oise;10335;24602;16633,8;20020;27580;38290;18280;14460;18330;21580;24430;31050;35550;42210;54630;3,8;5,3;0,342;82,2;73,6;2,4;6,2;23,1;16,6;2,6;1,2;0,8;0,6;-24,5
200067023;CC Coutances Mer et Bocage;21624;46815;32882,9;16000;20610;26450;10450;12220;14920;16990;18840;22560;24930;28340;34640;2,8;3,6;0,252;62,4;50,9;2,5;9,0;38,0;10,1;5,2;2,0;2,0;1,2;-15,7
200067031;CC Côte Ouest Centre Manche;9941;21596;15146,8;15440;19740;24920;9480;11740;14350;16400;18040;21530;23670;26440;31650;2,7;3,3;0,238;61,7;50,1;2,5;9,1;37,9;8,8;5,5;2,2;2,1;1,2;-13,9
200067049;CC Spelunca-Liamone;2905;5538;4118,8;14550;20930;28160;13610;10390;13170;15990;18570;23210;26520;30400;37110;3,6;4,5;0,289;55,6;44,4;2,9;8,3;44,8;12,9;4,1;0,9;2,5;0,7;-17,4
200067064;CC Decazeville Communauté;8643;17229;12531,7;14830;19300;24590;9760;11070;13730;15810;17580;21170;23360;26080;30720;2,8;3,3;0,235;54,0;46,7;2,6;4,7;44,4;8,8;6,5;1,9;3,0;1,6;-13,7
200067072;CC Haut-Léon Communauté;14831;31686;22361,3;16350;20930;26730;10380;12880;15350;17320;19180;22800;25250;28540;34720;2,7;3,3;0,242;63,8;51,0;2,6;10,2;37,4;9,9;4,6;1,9;1,8;0,9;-15,7
200067080;CC Chablis, Villages et Terroirs;6585;14482;10073,8;17010;21850;28680;11670;12690;15890;18100;19940;24130;26950;31070;39490;3,1;4,2;0,291;73,1;52,7;2,1;18,3;28,2;13,2;4,0;1,7;1,5;0,8;-18,5
200067106;CA du Pays Basque;143766;299628;213263,6;16510;21800;28710;12210;12330;15290;17640;19740;24130;26940;30940;38790;3,1;4,1;0,282;66,2;56,2;3,1;6,9;34,5;13,3;4,5;1,5;1,9;1,1;-18,5
200067114;CA de l'Auxerrois;31037;66162;46540,1;15820;21230;27600;11780;11600;14510;17030;19210;23510;26060;29530;36210;3,1;3,9;0,268;67,6;59,6;2,4;5,6;34,5;9,7;6,0;2,1;2,5;1,4;-17,8
200067122;CC Coteaux et Plaines du Pays Lafrançaisain;4438;10908;7291,7;15450;20330;25580;10130;11860;14350;16470;18320;22220;24400;27170;32020;2,7;3,3;0,235;69,1;60,0;3,0;6,1;30,3;9,3;5,6;2,6;2,0;1,0;-14,3
200067130;CC de Puisaye-Forterre;15679;32449;23214,3;15480;20370;26110;10640;11440;14330;16520;18460;22320;24620;27800;33160;2,9;3,5;0,245;58,4;48,7;2,7;7,0;42,1;9,3;5,0;1,9;2,1;1,0;-14,8
200067155;CC Saint Affricain, Roquefort, Sept Vallons;6198;12935;9210,0;15450;20300;26070;10620;11700;14350;16390;18450;22370;24730;27610;33230;2,8;3,6;0,252;61,8;51,0;2,5;8,3;36,6;10,5;5,7;1,9;2,4;1,4;-14,6
200067163;CC Monts, Rance et Rougier;2763;5775;4126,1;14600;18950;24550;9950;10430;13560;15330;17120;20700;22920;26130;31740;3,0;3,7;0,253;56,7;41,2;2,5;13,0;38,4;12,2;5,9;1,8;2,9;1,2;-13,2
200067171;CC Aubrac, Carladez et Viadène;4518;9261;6676,0;14970;19560;25530;10560;11480;13960;15890;17740;21620;23930;27480;34160;3,0;3,7;0,263;53,3;38,4;1,7;13,2;38,8;19,0;4,0;1,6;1,7;0,7;-15,1
200067189;CC Creuse Sud Ouest;6341;12721;9223,8;13920;18680;24610;10690;10030;12820;14810;16790;20710;23100;26230;31870;3,2;3,9;0,262;54,6;43,7;2,9;8,0;43,0;10,1;6,3;1,8;3,2;1,3;-14,0
200067197;CC Monts d'Arrée Communauté;3608;7073;5158,4;13980;18920;24430;10450;10360;12880;15090;16990;20660;22830;25990;30960;3,0;3,9;0,263;53,8;42,1;3,3;8,4;42,8;9,6;6,7;2,1;3,3;1,3;-12,9
200067205;CA du Cotentin;80230;176761;123028,9;16600;21670;27810;11210;12620;15400;17690;19700;23810;26280;29660;35510;2,8;3,4;0,240;71,0;63,4;2,6;5,0;31,7;7,6;5,6;2,1;2,2;1,3;-15,9
200067213;CU du Grand Reims;123858;273581;189153,1;15540;21690;29340;13790;11130;14190;16910;19320;24260;27380;31820;40330;3,6;4,6;0,301;76,2;65,4;2,7;8,1;26,7;10,0;6,2;2,2;2,4;1,6;-19,1
200067221;CC Centre Morbihan Communauté;18024;42157;28627,6;16550;20730;25520;8970;12850;15510;17450;19210;22380;24290;26990;31610;2,5;2,9;0,212;71,4;61,5;2,8;7,1;29,1;8,2;5,3;2,6;1,7;1,0;-14,0
200067239;CC des Luys en Béarn;11085;27770;18457,4;17510;22770;29090;11570;13490;16270;18760;20740;24980;27440;30920;37680;2,8;3,4;0,240;73,8;65,8;2,7;5,3;29,0;9,8;4,0;2,1;1,2;0,7;-16,6
200067247;CC Pleyben-Châteaulin-Porzay;9800;21588;15016,5;16170;20980;26160;9990;12380;15150;17260;19180;22700;24800;27840;32820;2,7;3,2;0,228;67,9;57,6;2,9;7,4;32,6;8,7;5,4;2,4;1,9;1,1;-14,6
200067254;CA Pau Béarn Pyrénées;75316;153466;109999,9;16020;22010;29940;13920;11590;14690;17270;19620;24710;27960;32440;40890;3,5;4,4;0,291;69,4;61,6;2,8;5,0;32,8;10,4;6,0;1,7;2,7;1,6;-18,6
200067262;CC du Haut-Béarn;14186;30810;21669,6;16200;21160;27090;10900;12130;15070;17250;19250;23270;25710;28780;34220;2,8;3,4;0,238;65,4;56,8;2,7;5,9;36,3;8,8;5,0;1,8;2,1;1,1;-15,5
200067288;CC du Béarn des Gaves;7546;16501;11588,6;15470;20350;26240;10770;11820;14350;16580;18410;22450;24750;28040;33820;2,9;3,5;0,245;60,0;49,6;3,0;7,4;39,9;9,9;5,2;1,9;2,2;1,1;-15,0
200067296;CC du Nord Est Béarn;13540;33886;22559,8;17650;23160;29800;12150;13380;16500;18870;21070;25430;28100;31720;38870;2,9;3,5;0,246;74,0;65,1;2,7;6,2;29,1;10,3;3,7;1,9;1,2;0,6;-17,1
200067304;CC Serein et Armance;10089;22988;15808,3;15900;20510;25650;9750;11930;14710;16940;18730;22280;24380;27170;31960;2,7;3,2;0,227;67,1;59,5;2,8;4,8;34,2;8,0;5,7;2,4;2,2;1,1;-15,0
200067320;CC Serre-Ponçon Val d'Avance;3069;7102;4842,2;16290;20800;26610;10310;12870;15240;17250;19030;22910;25260;28450;34090;2,6;3,2;0,232;68,4;57,8;3,0;7,6;31,9;9,4;5,2;2,3;1,8;1,1;-14,9
200067346;CA Pornic Agglo Pays de Retz;26808;61559;42215,0;17970;22680;28990;11020;14100;16830;19000;20860;24830;27350;30870;37300;2,6;3,3;0,236;66,8;59,1;2,9;4,8;36,0;10,5;3,8;1,9;1,2;0,7;-17,1
200067361;CC Grand-Figeac;19700;40914;29252,0;15840;21070;27080;11240;11690;14610;16890;18980;23150;25620;28720;34150;2,9;3,6;0,248;61,2;52,0;2,5;6,7;38,9;10,5;4,8;1,7;2,0;1,1;-15,4
200067379;CC Côtes de Champagne et Val de Saulx;4985;11700;7953,0;16060;20780;26180;10120;12410;14910;17040;18900;22600;25010;27790;33740;2,7;3,3;0,237;69,9;57,9;2,7;9,3;30,5;9,6;5,0;2,3;1,7;1,0;-15,0
200067429;CC Haut Nivernais-Val d'Yonne;5714;11179;8165,3;14750;19510;24920;10160;10940;13550;15710;17700;21350;23540;26460;31760;2,9;3,6;0,253;55,3;46,4;2,5;6,4;43,8;8,8;6,5;1,9;3,2;1,4;-14,4
200067437;CA Provence-Alpes-Agglomération;21913;45662;32489,3;15200;20480;26580;11370;11330;14030;16320;18460;22610;25130;28440;34040;3,0;3,9;0,271;60,6;51,9;3,2;5,5;35,4;14,4;6,1;2,0;2,6;1,5;-16,5
200067445;CC Buëch-Dévoluy;4304;9135;6457,0;15390;20130;25870;10470;11280;14360;16490;18300;22200;24510;27420;32930;2,9;3,4;0,238;60,7;49,6;3,5;7,6;39,3;8,7;5,8;2,1;2,4;1,3;-14,5
200067452;CC du Guillestrois et du Queyras;3737;7661;5481,0;16070;20850;26960;10890;12260;15030;17120;18980;22960;25380;28830;35370;2,9;3,5;0,250;65,3;50,3;4,4;10,6;32,9;14,2;4,0;1,6;1,5;0,9;-16,4
200067460;CC Loudéac Communauté - Bretagne Centre;22086;49881;34370,0;15950;20400;25360;9410;12280;14880;16960;18790;22140;24090;26840;31800;2,6;3,2;0,229;66,2;54,5;2,4;9,3;33,3;8,9;5,8;2,6;2,0;1,2;-14,2
200067478;CC Comtal Lot et Truyère;8505;18524;13005,8;16430;21330;27500;11060;12610;15250;17480;19460;23560;26010;29210;35700;2,8;3,5;0,249;62,7;51,2;2,0;9,5;34,3;14,8;4,2;1,7;1,6;0,9;-16,0
200067486;CC Bouzonvillois-Trois Frontières;9629;23455;15730,4;16880;23290;31100;14220;11900;15390;18070;20700;25940;29140;33530;41320;3,5;4,3;0,275;50,4;43,7;3,6;3,1;22,3;34,8;3,2;1,3;1,3;0,6;-10,7
200067502;CA Saint-Avold Synergie;22532;51513;35488,9;15140;20370;26600;11460;11120;13970;16220;18320;22590;25150;28500;34570;3,1;3,7;0,259;66,6;59,0;3,1;4,5;34,3;8,2;6,3;2,2;2,6;1,5;-15,4
200067510;CC Monts et Vallées Ouest Creuse;11638;23250;16917,0;14410;19350;25090;10680;10650;13330;15440;17540;21400;23760;26880;32270;3,0;3,7;0,253;56,2;46,2;2,6;7,4;43,0;9,1;5,8;1,7;2,8;1,3;-14,1
200067544;CC Creuse Confluence;7786;15580;11310,0;14230;18960;24280;10050;10610;13150;15100;17000;20870;22940;25740;30720;2,9;3,6;0,249;57,5;45,9;2,8;8,8;40,1;9,9;5,9;1,8;2,8;1,3;-13,4
200067551;CA Thonon Agglomération;37375;85707;58363,3;19240;27870;41540;22300;13210;17480;20890;24200;32350;38080;46150;60450;4,6;5,7;0,339;84,7;77,9;3,2;3,6;21,0;9,4;2,3;1,0;0,8;0,5;-17,4
200067593;CC Marche et Combraille en Aquitaine;6366;12734;9255,4;13590;17970;23440;9850;10040;12580;14420;16120;19890;22100;25090;30040;3,0;3,6;0,250;52,9;40,2;2,6;10,1;44,3;9,2;6,3;1,8;3,2;1,3;-12,7
200067627;CC Billom Communauté;10736;25636;17295,5;17800;22680;28740;10930;13510;16560;18940;20750;24840;27250;30510;36170;2,7;3,2;0,226;77,2;70,2;2,5;4,5;26,0;9,0;4,1;2,0;1,4;0,7;-16,3
200067635;CA Clisson Sèvre et Maine Agglo;21594;55312;36278,4;18730;23110;28620;9890;14970;17680;19640;21340;24930;27200;30360;36080;2,4;2,9;0,211;81,3;74,1;2,6;4,6;22,4;8,5;4,0;2,4;1,0;0,6;-16,2
200067643;CC Meurthe, Mortagne, Moselle;6758;16232;10941,5;16920;21680;26780;9860;13120;15830;18020;19990;23530;25600;28350;33560;2,6;3,0;0,217;73,3;66,0;2,5;4,8;29,2;7,1;5,2;2,4;1,8;1,0;-14,8
200067650;CC Houve-Pays Boulageois;9212;22046;14905,2;17290;22380;28460;11170;12960;16110;18430;20430;24500;27000;30160;35570;2,7;3,2;0,229;74,8;68,5;2,9;3,4;27,1;8,9;4,2;1,9;1,5;0,8;-15,0
200067668;CC de la Cléry, du Betz et de l'Ouanne;9238;20294;14141,2;16340;21220;26720;10380;12210;15100;17470;19470;23220;25460;28340;33650;2,8;3,4;0,235;64,8;56,6;2,9;5,3;36,6;9,1;4,9;2,2;1,7;1,0;-15,4
200067676;CC Canaux et Forêts en Gâtinais;12131;26901;18664,2;16400;21100;26690;10290;12250;15330;17480;19270;22990;25280;28350;33520;2,7;3,3;0,236;65,2;57,7;2,7;4,8;35,7;9,7;4,9;2,2;1,7;1,0;-15,5
200067684;CA Épernay, Coteaux et Plaine de Champagne;21564;46803;32736,0;16630;22350;29770;13130;12060;15280;17860;20170;24840;27830;32210;41160;3,4;4,4;0,296;74,0;56,7;2,4;14,9;27,4;14,3;4,5;1,7;1,7;1,1;-20,2
200067692;CC Tannay-Brinon-Corbigny;4659;8927;6612,8;15080;19990;25580;10500;10990;13950;15990;18140;21860;24240;27360;33210;3,0;3,6;0,250;49,3;39,8;2,2;7,3;49,3;11,1;4,8;1,5;2,4;0,9;-14,5
200067700;CC Sud Nivernais;9747;19633;14178,0;15540;20060;24760;9220;11700;14530;16470;18280;21730;23690;26080;30650;2,6;3,2;0,224;58,7;51,9;2,3;4,5;41,7;7,2;6,5;1,9;3,2;1,4;-14,1
200067742;CC Serre-Ponçon;7733;16027;11431,5;15910;21070;27470;11550;12080;14700;17010;19060;23260;25770;29420;35370;2,9;3,7;0,259;61,0;49,1;3,8;8,1;37,8;13,0;4,6;1,8;1,7;1,1;-16,4
200067759;CC Vallées et Plateau d'Ardenne;10184;23604;16140,7;14990;19900;25330;10340;11220;13850;16030;18020;21840;24080;26900;32040;2,9;3,4;0,240;67,9;60,9;3,0;4,0;30,9;8,3;7,0;2,6;2,8;1,6;-14,1
200067767;CC du Royans-Vercors;4229;9276;6470,9;15960;20560;26180;10220;12300;14860;16890;18720;22520;24940;27810;32670;2,7;3,2;0,230;65,5;55,4;3,4;6,7;33,5;10,5;5,3;2,1;2,0;1,2;-14,8
200067783;CC de Hanau-La Petite Pierre;10919;26300;17816,6;17420;22320;28220;10790;13240;16150;18520;20510;24400;26720;30010;36030;2,7;3,3;0,233;73,6;67,1;2,5;4,0;30,5;7,7;3,8;1,8;1,3;0,7;-15,6
200067791;CA Pays Foix-Varilhes;14483;31232;21941,0;15910;21280;27440;11540;11630;14670;17010;19160;23360;25880;29200;35270;3,0;3,6;0,251;65,1;56,4;2,8;5,9;35,3;9,2;6,3;2,0;2,7;1,6;-15,9
