IRIS;LIBIRIS;COM;LIBCOM;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_D119;DISP_D219;DISP_D319;DISP_D419;DISP_D619;DISP_D719;DISP_D819;DISP_D919;DISP_RD19;DISP_S80S2019;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19;DISP_PIMPOT19;DISP_NOTE19
851940302;Les Plesses;85194;Les Sables-d'Olonne;6,8;18340;23260;29190;0,47;14460;17230;19240;21000;25420;27660;30540;36130;2,5;3,0;0,219;43,7;38,9;2,5;2,3;57,4;11,2;3,0;0,9;1,4;0,7;-15,3;0
851940303;La Ceinture;85194;Les Sables-d'Olonne;9,3;17860;23040;30090;0,53;13380;16480;18760;20860;25510;28430;31950;38690;2,9;3,7;0,259;51,6;43,6;2,3;5,7;52,2;9,9;3,8;1,0;1,9;0,9;-17,5;0
851940304;La Métairie;85194;Les Sables-d'Olonne;;19380;25120;31790;0,49;14150;18070;20700;22830;27380;30360;34030;42600;3,0;3,9;0,270;38,6;31,8;2,2;4,6;63,6;14,5;1,7;0,6;0,8;0,3;-18,4;0
851940305;Le Littoral;85194;Les Sables-d'Olonne;7,6;19470;26440;36690;0,65;14520;18080;20830;23560;29660;33710;40220;52960;3,6;6,4;0,398;53,3;37,8;1,8;13,7;41,6;27,6;1,5;0,6;0,6;0,3;-24,0;0
852260101;Centre Ville;85226;Saint-Hilaire-de-Riez;8,4;17680;22860;28490;0,47;13730;16690;18780;20840;24750;27020;30090;35220;2,6;3,0;0,213;37,6;32,6;2,4;2,6;64,0;10,2;3,2;1,0;1,5;0,7;-15,0;0
852260102;Sion-Bussoleries-Terre Fort;85226;Saint-Hilaire-de-Riez;7,5;18230;23370;29770;0,49;14120;16900;19400;21330;25370;28050;32020;38060;2,7;3,3;0,238;38,7;31,7;3,1;3,9;61,5;13,9;2,4;0,7;1,2;0,5;-16,5;0
852260103;Fradinière-Pissot-Pège-Demoiselles;85226;Saint-Hilaire-de-Riez;9,5;17540;22400;28800;0,50;13360;16420;18740;20670;24560;26880;30690;37400;2,8;3,4;0,242;61,3;52,3;3,8;5,2;39,0;12,7;3,5;1,5;1,3;0,7;-16,5;0
860410101;Centre;86041;Buxerolles;22,7;13940;19380;25470;0,60;10140;12650;14890;17750;21220;23870;27540;32910;3,2;3,8;0,259;60,9;55,5;3,3;2,1;35,6;7,0;10,3;2,5;5,0;2,8;-13,8;0
860410102;Planty-Amandiers;86041;Buxerolles;19,0;14290;21170;29430;0,72;10560;13280;15620;18630;23820;26730;31750;39650;3,8;4,4;0,286;61,9;56,7;2,3;2,9;37,7;9,9;7,5;3,0;2,9;1,6;-17,0;0
860410103;Nord;86041;Buxerolles;7,7;19520;24880;31090;0,46;14600;18180;20820;22820;26570;29320;33420;40160;2,8;3,3;0,232;65,2;59,1;2,1;4,0;39,7;9,6;3,6;1,3;1,5;0,8;-18,1;0
860410104;Bizais-Pépinière;86041;Buxerolles;11,6;17050;22790;30770;0,60;12850;15860;18280;20500;25640;28320;33330;40060;3,1;3,7;0,256;67,4;61,1;2,5;3,8;37,1;8,4;5,0;1,6;2,1;1,3;-17,9;0
860660101;Centre Ville;86066;Châtellerault;30,5;11940;17860;24890;0,72;7810;10400;12960;15060;20150;23170;28120;37960;4,9;7,7;0,381;65,0;51,6;3,8;9,6;27,9;12,6;12,3;1,6;7,0;3,7;-17,8;0
860660102;Centre Sud;86066;Châtellerault;19,8;14560;21890;30830;0,74;10470;13190;16320;19020;24610;28220;33200;40500;3,9;5,7;0,349;62,7;53,0;2,4;7,3;34,8;14,5;6,6;1,6;3,3;1,7;-18,6;0
860660103;Faubourg Nord;86066;Châtellerault;28,4;12500;16930;22020;0,56;9160;10910;13380;15250;18930;20970;23540;29140;3,2;3,8;0,255;53,6;48,4;3,0;2,2;37,9;5,3;14,6;3,2;7,6;3,8;-11,4;0
860660201;Ozon Ouest;86066;Châtellerault;50,7;10020;13120;17070;0,54;7800;9490;10730;12030;14290;15980;18090;21390;2,7;3,2;0,229;47,0;;;;26,3;2,7;31,2;8,4;15,3;7,5;-7,2;0
860660202;Ozon Est;86066;Châtellerault;50,7;10080;13070;17330;0,55;8250;9690;10820;12080;14290;16160;18060;21090;2,6;3,1;0,228;48,3;;;;27,4;2,9;28,9;7,2;14,7;7,0;-7,5;0
860660203;Faubourg Sud;86066;Châtellerault;19,9;14160;20070;26330;0,61;10360;13200;15730;18090;21730;24990;28390;33840;3,3;3,7;0,254;53,8;47,4;3,0;3,4;45,3;8,2;7,5;2,4;3,6;1,5;-14,8;0
860660301;Châteauneuf;86066;Châtellerault;29,9;12140;16810;21880;0,58;9130;11150;13200;14900;18600;20710;23390;28030;3,1;3,9;0,265;57,6;50,8;3,7;3,1;32,5;6,1;15,5;3,9;7,4;4,2;-11,7;0
860660302;La Bruyère;86066;Châtellerault;13,8;15830;20700;26280;0,50;12310;15100;16900;18890;22810;24810;28340;33130;2,7;3,1;0,223;57,8;52,9;2,0;2,9;42,7;7,6;6,4;2,4;2,8;1,2;-14,5;0
860660401;La Forêt;86066;Châtellerault;25,7;13100;18170;23800;0,59;10270;12160;14080;16210;20430;22270;25420;31090;3,0;3,5;0,251;53,7;48,3;2,8;2,6;41,8;5,3;12,7;4,8;5,0;2,9;-13,5;0
860660402;La Brelandière;86066;Châtellerault;11,7;16610;21000;26230;0,46;12740;15270;17530;19270;22830;24850;27760;33080;2,6;3,0;0,211;56,3;51,4;2,2;2,7;45,6;6,7;5,1;1,6;2,4;1,1;-13,7;0
860660403;Jean Moulin;86066;Châtellerault;29,8;12240;16450;21640;0,57;8850;11260;13190;14810;18440;20630;22930;26090;2,9;3,4;0,236;44,3;39,7;3,4;1,2;45,4;5,1;16,2;3,3;8,9;4,0;-11,0;0
860660501;Antoigné;86066;Châtellerault;;20340;24760;31070;0,43;15970;19240;21160;22850;26690;29340;32960;44350;2,8;3,8;0,284;64,5;54,2;1,8;8,5;35,7;16,9;2,7;1,3;1,0;0,4;-19,8;0
860660502;Les Minimes;86066;Châtellerault;12,3;16720;21060;26420;0,46;12640;15890;17690;19320;23250;25390;28230;33110;2,6;3,1;0,221;53,6;49,1;2,1;2,4;48,7;7,1;5,4;1,5;2,8;1,1;-14,8;0
860660504;Le Verger;86066;Châtellerault;14,9;16460;22170;29860;0,60;11680;15080;17820;20120;24920;28080;32500;38310;3,3;4,2;0,279;53,3;46,1;2,2;5,0;47,4;11,8;4,7;1,2;2,4;1,1;-17,2;0
860660505;Beauregard;86066;Châtellerault;14,3;16110;21300;27380;0,53;11850;14890;17310;19340;23530;25930;28950;35400;3,0;3,7;0,257;60,7;54,5;2,4;3,8;39,1;10,1;5,9;2,2;2,5;1,2;-15,8;0
861940101;Trois Quartiers;86194;Poitiers;25,2;13080;19990;29490;0,82;8230;11390;14380;17480;23030;26840;31830;43300;5,3;7,0;0,359;85,1;73,0;3,9;8,2;18,0;6,9;9,5;1,6;4,3;3,6;-19,5;0
861940102;Les Feuillants;86194;Poitiers;17,7;15190;23120;34440;0,83;9320;13760;16520;19780;26370;31950;37840;49780;5,3;6,8;0,363;85,1;70,3;3,3;11,5;21,9;10,0;6,0;1,0;2,8;2,2;-23,0;0
861940103;Cathédrale;86194;Poitiers;20,5;15110;23600;34120;0,81;8450;12920;17150;19970;27940;31900;37350;48630;5,8;7,6;0,363;77,5;65,5;2,9;9,1;25,7;12,2;6,3;1,0;2,7;2,6;-21,7;0
861940104;Hôtel de Ville;86194;Poitiers;17,1;16340;24780;35740;0,78;9350;14380;18050;21010;28440;33070;38370;54950;5,9;6,9;0,349;73,7;59,8;3,1;10,8;29,7;14,5;4,7;0,6;2,2;1,9;-22,6;0
861940105;Sainte-Croix;86194;Poitiers;18,4;15480;23910;34670;0,80;9380;13730;17440;20530;27740;31820;37150;49080;5,2;7,0;0,359;83,0;70,9;2,5;9,6;24,7;10,6;4,8;0,9;2,0;1,9;-23,1;0
861940106;Carnot;86194;Poitiers;18,5;15610;25050;35190;0,78;8690;13750;17610;21010;29290;33010;38670;50610;5,8;7,5;0,360;69,1;56,8;2,6;9,7;33,9;15,4;4,6;0,5;2,1;2,0;-23,0;0
861940107;Blossac-Saint-Hilaire;86194;Poitiers;20,6;14320;22580;34220;0,88;9510;13000;16270;19320;26960;31650;37950;49700;5,2;6,8;0,361;75,4;64,1;2,4;8,9;26,9;12,6;6,6;1,5;3,0;2,1;-21,5;0
861940201;Chilvert;86194;Poitiers;15,2;16130;22710;30550;0,63;11030;14810;18010;20260;25500;28810;32990;41030;3,7;4,9;0,315;77,6;67,6;2,9;7,1;24,2;10,8;5,8;1,7;2,5;1,6;-18,4;0
861940202;Bellejouanne;86194;Poitiers;35,0;11320;16120;22260;0,68;8610;10220;12240;14160;18460;20850;23710;26950;3,1;4,0;0,271;55,2;;;;34,8;6,0;15,7;4,2;7,4;4,1;-11,7;0
861940203;Prés Mignons;86194;Poitiers;10,3;17630;23630;31210;0,57;12870;16340;19030;21360;26300;29510;34490;40860;3,2;4,0;0,276;70,1;61,3;2,3;6,5;32,4;11,2;5,0;1,5;2,3;1,2;-18,7;0
861940301;Les Cours;86194;Poitiers;10,7;17620;23360;31490;0,59;12820;16440;18750;21500;25610;29250;34060;42690;3,3;4,1;0,275;75,1;65,5;3,0;6,6;29,1;9,6;5,1;1,6;2,1;1,4;-18,9;0
861940302;Clos Gauthier-Les Sables;86194;Poitiers;54,5;10070;12700;16760;0,53;8260;9500;10430;11480;14000;15880;17960;21160;2,6;3,2;0,237;45,6;39,4;4,8;1,4;27,8;3,2;31,4;8,3;14,9;8,2;-8,0;0
861940303;Saint-Cyprien;86194;Poitiers;;10050;13130;18780;0,66;8510;9590;10730;11870;14840;17410;19960;23290;2,7;3,4;0,247;52,0;46,1;4,9;1,0;27,8;3,4;25,6;8,0;11,2;6,4;-8,8;0
861940304;Grand Maison;86194;Poitiers;27,3;12670;18040;23820;0,62;9460;11550;13510;15610;20080;22590;25600;29790;3,1;4,0;0,266;60,5;53,6;3,9;3,0;34,4;6,8;12,0;2,5;5,5;4,0;-13,7;0
861940402;Gibauderie;86194;Poitiers;18,4;15440;21890;28920;0,62;10030;13670;16990;19450;24360;27190;30810;36200;3,6;4,2;0,263;66,0;60,6;2,5;2,9;37,3;7,4;6,3;1,4;2,4;2,5;-17,0;0
861940404;Les Facultés;86194;Poitiers;18,4;15320;20770;25400;0,49;9580;13820;16580;18830;22520;24280;26900;33260;3,5;3,9;0,250;87,5;81,8;3,2;2,5;15,5;4,7;7,8;2,5;2,9;2,4;-15,5;0
861940501;Beaulieu;86194;Poitiers;35,0;11560;15490;20760;0,59;8640;10470;12440;13620;17350;19630;22410;27210;3,2;3,9;0,261;58,6;52,7;4,6;1,3;30,3;3,9;18,8;2,8;10,3;5,7;-11,6;0
861940502;Les Templiers;86194;Poitiers;38,9;11230;15260;21110;0,65;8930;10350;11880;13320;17360;19520;22420;27130;3,0;3,7;0,258;57,2;;;;29,8;3,5;20,5;4,3;10,3;5,9;-11,0;0
861940503;Iassi;86194;Poitiers;20,6;14020;19230;25400;0,59;10770;12970;15130;16850;21570;24130;26640;31510;2,9;3,4;0,241;59,4;55,7;2,4;1,3;40,0;4,2;10,5;3,5;4,5;2,5;-14,1;0
861940604;Saint-Éloi-Mandela;86194;Poitiers;36,3;11450;15990;21480;0,63;8770;10690;12100;13710;18140;19840;23060;27710;3,2;3,8;0,264;61,7;56,8;4,0;0,9;24,8;4,2;21,3;5,3;10,0;6,0;-12,0;0
861940605;Saint-Éloi-Fraternité;86194;Poitiers;24,6;13280;17990;23080;0,54;10140;12200;14440;16190;19990;21920;24290;28890;2,8;3,4;0,236;77,8;73,0;3,3;1,5;19,6;3,7;12,3;3,8;5,0;3,5;-13,4;0
861940701;La Plaine;86194;Poitiers;20,0;14900;21050;28390;0,64;9810;13270;16690;18940;23410;26110;30370;38350;3,9;4,8;0,292;77,9;69,4;4,4;4,1;23,3;7,8;8,6;2,0;3,9;2,7;-17,6;0
861940702;Ganterie;86194;Poitiers;17,9;15080;20980;28730;0,65;9830;13690;16390;18760;23720;26870;30550;38800;3,9;4,5;0,283;70,9;64,5;2,7;3,7;30,8;8,5;6,9;1,8;2,9;2,2;-17,1;0
861940703;Quatre Roues-Les Dunes;86194;Poitiers;14,9;16820;22360;30120;0,59;10790;15230;18280;20410;25460;28340;32140;39030;3,6;4,3;0,271;78,4;70,3;3,6;4,5;25,9;7,8;5,9;1,3;2,7;1,9;-18,0;0
861940704;Montbernage;86194;Poitiers;20,0;14470;19710;25960;0,58;10590;13130;15830;17670;21990;24410;27730;32030;3,0;3,7;0,254;63,2;55,1;3,6;4,5;35,4;6,6;9,3;2,3;4,1;2,9;-14,5;0
861940801;Provence;86194;Poitiers;40,6;10440;15630;22340;0,76;7740;9660;11010;13010;18150;20540;24180;29790;3,8;4,5;0,292;37,0;33,2;2,7;1,1;53,9;7,5;14,0;4,2;6,4;3,4;-12,4;0
861940802;Couronneries-Europe;86194;Poitiers;36,6;11320;15750;21600;0,65;8850;10450;12190;13750;17840;19950;23300;28860;3,3;3,9;0,271;46,2;41,3;3,6;1,3;43,3;5,9;16,6;5,0;7,5;4,1;-12,0;0
861940803;Couronneries-Nimègue;86194;Poitiers;53,3;9800;12890;16880;0,55;7230;9060;10510;11580;14070;15880;18190;21660;3,0;3,6;0,243;42,5;37,6;4,6;0,3;31,7;2,8;30,8;6,7;15,9;8,2;-7,8;0
861940804;Aliénor d'Aquitaine;86194;Poitiers;41,1;11500;14150;18960;0,53;9000;10640;12020;13060;15620;17550;20490;25000;2,8;3,3;0,238;47,9;;;;35,6;5,1;21,4;4,0;11,6;5,8;-10,0;0
861940901;Le Porteau;86194;Poitiers;13,7;16880;22110;28910;0,54;10910;15240;17840;19910;24830;27680;31100;37150;3,4;4,1;0,265;77,1;69,0;3,4;4,7;26,3;7,2;6,5;1,9;3,0;1,6;-17,1;0
861940902;Les Rocs;86194;Poitiers;12,4;17590;24240;30440;0,53;12360;15990;18890;21640;26580;28980;32240;39630;3,2;3,8;0,253;80,3;70,7;2,7;6,9;26,7;6,6;5,0;1,5;2,2;1,3;-18,6;0
861940903;Montmidi;86194;Poitiers;10,6;17180;22260;28990;0,53;12880;15940;18100;20220;24970;27410;30710;37170;2,9;3,4;0,239;78,9;71,3;3,1;4,5;26,1;6,4;5,5;2,0;2,2;1,3;-16,9;0
861941001;La Demi-Lune;86194;Poitiers;15,2;15570;21280;27050;0,54;10710;14370;16760;19020;23320;25640;28810;34610;3,2;3,7;0,248;78,1;71,6;3,4;3,1;23,3;6,6;7,8;2,3;3,4;2,1;-15,8;0
861941002;Bel-Air;86194;Poitiers;39,5;11280;14960;20580;0,62;8870;10440;11930;13270;17340;18880;21950;25010;2,8;3,3;0,239;50,0;43,7;4,7;1,6;37,4;3,7;19,0;5,2;9,0;4,8;-10,1;0
870850101;Les Charentes;87085;Limoges;22,9;13510;18430;24410;0,59;9450;12440;14350;16660;20400;22780;26580;31940;3,4;4,5;0,288;62,3;54,3;3,3;4,7;32,7;8,0;11,5;1,3;6,5;3,7;-14,5;0
870850102;Carnot;87085;Limoges;25,7;13010;18980;25630;0,66;9140;11840;14010;16760;21320;23920;27980;34540;3,8;4,8;0,297;64,0;57,8;3,5;2,7;32,3;8,7;10,9;1,5;5,9;3,5;-15,9;0
870850103;La Visitation;87085;Limoges;17,3;14790;20100;27770;0,65;10760;13710;15880;17980;22680;25700;29620;37140;3,5;4,4;0,283;64,7;57,8;2,7;4,2;36,8;7,8;8,1;1,0;4,5;2,6;-17,4;0
870850201;Les Galeries;87085;Limoges;21,7;14260;21300;31330;0,80;8950;12620;15570;18270;24920;29320;34120;42180;4,7;6,2;0,339;62,1;53,5;2,9;5,7;38,1;15,6;6,9;0,8;3,3;2,8;-22,7;0
870850202;La Cathédrale;87085;Limoges;24,2;13290;20010;27770;0,72;8940;12100;14840;17600;22380;26270;30230;39960;4,5;5,6;0,320;63,5;55,3;3,1;5,1;35,5;8,9;8,9;0,8;5,1;3,0;-16,8;0
870850203;Hôtel de Ville;87085;Limoges;21,0;14070;20060;27580;0,67;9930;12980;15480;17980;22280;25580;30270;37520;3,8;5,0;0,308;65,5;58,3;2,9;4,3;32,4;9,8;9,5;1,3;5,0;3,2;-17,2;0
870850204;Les Halles;87085;Limoges;31,5;11580;17650;25530;0,79;6730;10320;12750;15210;20420;23910;28030;34840;5,2;7,1;0,357;70,5;57,5;3,7;9,3;25,3;9,2;11,8;0,7;6,4;4,7;-16,8;0
870850301;Valadon;87085;Limoges;15,8;16100;24160;33900;0,74;11120;14260;17920;20630;26900;31220;36730;48910;4,4;5,8;0,344;70,4;59,7;2,2;8,5;31,3;13,5;6,5;0,8;3,7;2,0;-21,7;0
870850302;Les Émailleurs;87085;Limoges;13,2;17560;26930;38280;0,77;11420;15920;19300;22610;30280;35080;43470;57070;5,0;6,9;0,373;68,3;55,4;1,6;11,3;34,6;18,3;3,8;0,7;1,8;1,3;-25,0;0
870850303;Renoir;87085;Limoges;29,2;12190;17840;26900;0,82;8920;11320;13350;15550;20640;24490;30790;41760;4,7;5,8;0,352;63,7;53,4;2,7;7,6;34,0;10,3;11,8;2,7;5,7;3,4;-19,8;0
870850401;Le Colombier;87085;Limoges;9,6;18710;25040;32650;0,56;13370;17170;19970;22270;27620;30750;35310;44490;3,3;4,0;0,265;72,5;63,7;1,9;6,9;34,4;7,8;4,6;1,0;2,3;1,3;-19,3;0
870850402;Le Champ de Foire;87085;Limoges;14,9;16560;22760;31890;0,67;11050;15000;17830;20270;25800;29690;35330;47630;4,3;5,5;0,334;70,5;61,7;2,2;6,6;33,5;11,9;5,3;0,6;2,8;1,9;-21,2;0
870850403;La Borie;87085;Limoges;14,2;16810;23530;31350;0,62;11460;15040;18160;21040;26220;29670;33110;41360;3,6;4,6;0,289;68,9;60,2;2,2;6,5;33,4;10,2;6,4;1,2;3,4;1,8;-18,9;0
870850501;Beaublanc;87085;Limoges;14,6;15820;21200;27210;0,54;11570;14480;17190;19180;23130;26250;29120;34530;3,0;3,9;0,267;63,0;55,0;1,9;6,1;40,3;6,8;5,7;0,9;3,2;1,6;-15,8;0
870850502;Thuillat;87085;Limoges;10,6;18080;22980;29040;0,48;12780;16590;19100;20760;25070;27650;31090;36870;2,9;3,5;0,241;69,9;62,4;2,1;5,4;36,1;6,7;4,5;1,2;2,2;1,1;-17,2;0
870850503;Montjovis;87085;Limoges;21,2;13790;19370;26240;0,64;10580;13030;14980;17250;21870;24750;28840;35070;3,3;4,1;0,279;70,1;64,2;2,9;3,0;29,2;6,5;10,4;1,8;5,7;2,9;-16,2;0
870850601;Louyat;87085;Limoges;10,7;16940;21360;26860;0,46;12660;15980;18240;19800;23420;25870;28660;33750;2,7;3,0;0,218;62,2;56,7;2,3;3,2;39,6;7,2;5,8;1,6;2,9;1,3;-14,8;0
870850602;Le Mas Loubier;87085;Limoges;20,6;14490;21570;27730;0,61;10080;13040;16130;19130;23370;26390;29490;34650;3,4;4,1;0,264;74,2;66,8;2,8;4,6;27,7;6,2;8,4;1,5;4,7;2,2;-16,5;0
870850603;Le Vigenal;87085;Limoges;39,9;11070;14850;19620;0,58;8580;10580;11670;13180;16270;18380;21010;24810;2,9;3,1;0,232;51,3;46,7;3,9;0,7;33,8;3,0;21,3;4,5;11,3;5,5;-9,4;0
870850701;Le Grand Treuil;87085;Limoges;12,5;16990;22290;28550;0,52;12270;15730;18350;20290;24690;26980;30240;35400;2,9;3,4;0,233;63,9;58,0;2,1;3,8;40,2;6,5;5,8;1,3;3,1;1,4;-16,4;0
870850702;Étoile de Fontaury;87085;Limoges;;17870;23420;29320;0,49;13330;16330;19070;21640;25500;27580;31210;37820;2,8;3,3;0,229;67,8;62,0;2,2;3,6;37,4;6,5;5,0;1,0;2,7;1,3;-16,7;0
870850703;La Brégère;87085;Limoges;23,4;13430;19470;26020;0,65;10160;12480;14310;16810;21680;24280;27890;33150;3,3;3,8;0,261;59,4;54,4;2,4;2,6;39,3;5,8;9,7;2,6;4,8;2,3;-14,2;0
870850801;Le Puy Imbert;87085;Limoges;24,7;13180;18630;24300;0,60;9970;12280;14070;16750;20650;23060;25960;30600;3,1;3,9;0,273;65,2;59,0;3,2;3,0;26,9;12,1;11,5;3,1;5,6;2,8;-15,7;0
870850802;Montplaisir;87085;Limoges;16,5;16060;21520;28130;0,56;11210;14270;17170;19620;23430;26660;30510;37990;3,4;3,9;0,256;66,4;61,8;2,7;1,9;35,6;7,1;6,9;1,6;3,5;1,8;-16,0;0
870850803;Les Coutures;87085;Limoges;;11230;15170;21030;0,65;8520;10340;12120;13570;17310;19720;23500;29810;3,5;4,1;0,281;44,4;39,8;3,4;1,2;41,8;6,0;19,1;1,8;12,1;5,2;-11,3;0
870850804;La Gare;87085;Limoges;23,0;13570;19390;25870;0,63;9480;12410;14300;16580;21630;24280;27370;32150;3,4;4,0;0,268;62,9;56,3;3,5;3,1;34,1;5,9;11,5;2,0;6,4;3,1;-14,4;0
870850901;Les Ponts;87085;Limoges;13,5;15820;21010;27180;0,54;11860;14520;16780;19090;23310;25530;30010;36150;3,0;4,0;0,270;69,4;63,4;2,3;3,7;30,8;8,8;7,3;1,2;4,0;2,1;-16,3;0
870850903;Le Sablard;87085;Limoges;25,5;13110;18410;24940;0,64;9520;12070;14020;16140;20530;23060;26930;33690;3,5;4,3;0,287;63,1;55,7;3,1;4,3;33,0;7,2;11,8;2,3;6,5;3,0;-15,1;0
870851001;Les Portes Ferrées;87085;Limoges;;13120;18930;25640;0,66;9760;12090;14160;16800;21230;24050;27220;32120;3,3;3,9;0,267;60,7;55,2;2,7;2,8;37,0;6,8;10,3;3,0;5,0;2,3;-14,8;0
870851005;Magre Étendu;87085;Limoges;9,4;17060;21830;28280;0,51;13340;15920;18440;20250;23930;26730;30170;36880;2,8;3,7;0,263;67,5;60,0;2,4;5,1;38,0;8,9;4,7;1,3;2,3;1,1;-19,1;0
870851101;Sainte-Claire;87085;Limoges;12,7;16660;21980;31340;0,67;12320;15160;17640;19780;25060;28930;34730;47530;3,9;5,3;0,336;76,8;66,7;2,1;8,0;29,3;9,2;6,0;1,0;3,2;1,8;-21,3;0
870851102;Révolution;87085;Limoges;36,1;11170;15950;21560;0,65;8020;10130;12020;13810;18030;20550;23020;28720;3,6;4,4;0,283;56,7;50,4;3,4;2,9;32,0;5,1;17,9;3,1;10,0;4,8;-11,7;0
870851103;Ruchaud-Curie;87085;Limoges;;18450;26760;36830;0,69;13320;16660;19440;22650;30260;34880;39140;54490;4,1;5,5;0,340;77,2;62,1;1,1;14,0;33,2;11,6;4,0;0,9;2,2;0,9;-26,0;0
870851201;Le Gros Tilleul;87085;Limoges;12,7;16510;22700;30590;0,62;12010;15390;17810;20390;25240;28200;32460;41650;3,5;4,3;0,287;67,2;59,7;2,2;5,3;37,6;9,9;4,9;1,1;2,4;1,4;-19,6;0
870851202;C.H.U.;87085;Limoges;25,7;13080;17620;24400;0,64;9240;11830;13750;15390;19550;22450;26230;33220;3,6;4,4;0,295;58,6;53,8;2,6;2,2;38,0;6,4;11,6;2,4;6,0;3,2;-14,6;0
870851301;Fustel de Coulanges;87085;Limoges;13,0;17080;21950;28400;0,52;12280;15000;17890;19920;24310;26810;30300;36040;2,9;3,5;0,241;72,9;66,7;2,4;3,8;32,0;5,5;6,0;1,2;3,1;1,7;-16,4;0
870851302;Le Puy-Las Rodas;87085;Limoges;21,6;13630;18850;25160;0,61;10070;12790;14990;16760;20770;23460;27180;32870;3,3;4,0;0,269;61,9;54,5;3,0;4,4;36,9;5,2;10,5;1,6;5,9;3,0;-14,5;0
870851303;Jules Ferry;87085;Limoges;21,2;13930;19170;24790;0,57;10370;12820;14990;16890;20810;23430;26200;31310;3,0;3,4;0,240;58,3;52,1;3,2;3,0;39,1;5,1;10,8;2,2;5,8;2,8;-13,3;0
870851401;Durkheim;87085;Limoges;18,7;14630;18960;23440;0,46;10760;13480;15720;17250;20480;22090;24640;28690;2,7;3,2;0,219;48,7;45,2;2,5;1,0;49,7;4,7;8,8;1,2;5,2;2,4;-11,9;0
870851402;Vincent Auriol;87085;Limoges;53,0;9650;12890;17260;0,59;7150;9000;10170;11650;14230;16290;18540;21840;3,1;3,6;0,247;44,3;;;;29,8;2,3;31,5;10,3;14,0;7,2;-7,9;0
870851403;Mas Jambost;87085;Limoges;;9380;11230;13140;0,34;7220;8900;9780;10370;11880;12690;13820;16160;2,2;2,6;0,182;33,8;;;;12,1;0,9;57,2;22,2;23,8;11,2;-4,0;0
870851501;ZUP de Corgnac;87085;Limoges;26,8;12960;17880;24210;0,63;9660;12510;13950;15810;20490;22870;25580;29920;3,1;3,6;0,248;51,2;45,7;2,9;2,6;44,1;5,2;12,1;2,8;6,2;3,1;-12,6;0
870851502;Olivier de Serres;87085;Limoges;50,4;10220;13100;17510;0,56;8010;9630;10760;11820;14340;16760;18900;23430;2,9;3,4;0,243;38,6;34,0;3,5;1,1;35,7;3,3;30,6;8,3;15,2;7,1;-8,2;0
870851503;Centre Commercial Corgnac;87085;Limoges;;9200;11750;14910;0,49;6950;8650;9660;10570;12700;14010;16080;19030;2,7;3,0;0,218;42,1;;;;20,3;1,4;41,6;13,1;19,1;9,4;-5,4;0
870851601;Beaune les Mines;87085;Limoges;9,7;17510;21600;27210;0,45;13370;16520;18330;19990;23340;25900;28820;33800;2,5;3,1;0,227;70,6;63,6;1,8;5,2;33,1;7,1;5,3;2,0;2,4;0,9;-16,1;0
870851602;Le Château d'Eau;87085;Limoges;;16480;20830;25250;0,42;12960;15520;17630;19290;22590;24330;26390;29600;2,3;2,5;0,177;56,9;52,7;2,1;2,1;45,5;4,6;5,7;2,3;2,7;0,7;-12,7;0
870851603;Gérard Philipe;87085;Limoges;53,0;10090;12750;17170;0,56;8060;9460;10600;11670;14000;15970;18870;22410;2,8;3,1;0,226;46,8;40,1;4,1;2,6;29,2;2,1;29,3;8,2;14,2;6,9;-7,4;0
870851604;Zone Industrielle Nord;87085;Limoges;16,1;15330;21010;26840;0,55;11480;14020;16770;18980;22980;25400;28590;33260;2,9;3,3;0,232;71,0;66,7;2,4;1,9;30,6;5,0;8,8;3,1;3,9;1,8;-15,4;0
870851701;Beaubreuil;87085;Limoges;57,3;9920;12520;15320;0,43;8140;9410;10480;11400;13390;14560;16410;18810;2,3;2,6;0,191;41,2;34,3;5,4;1,5;20,8;1,7;41,7;10,2;21,4;10,1;-5,4;0
870851702;Les Homerides;87085;Limoges;;17190;21480;25980;0,41;13780;16150;18250;20150;23050;25160;27200;30700;2,2;2,5;0,182;47,3;43,3;1,6;2,4;56,4;5,0;4,7;1,9;2,2;0,6;-13,4;0
870851801;Ester;87085;Limoges;;10220;12690;17390;0,57;8040;9840;10880;11670;13710;15950;19060;21820;2,7;3,0;0,221;46,4;;;;26,1;2,0;32,8;10,7;14,8;7,3;-7,3;0
870851802;Cité de la Bastide;87085;Limoges;59,1;9500;12130;15640;0,51;6800;8660;10050;10960;13310;14640;16540;20560;3,0;3,5;0,243;43,3;;;;23,6;1,8;37,8;10,2;19,3;8,3;-6,5;0
870851901;Le Mas Bouyol;87085;Limoges;21,7;13990;20090;27260;0,66;9550;12710;15200;18100;22970;25920;29020;35320;3,7;4,4;0,284;57,0;51,8;2,4;2,8;42,0;7,5;9,6;2,2;5,2;2,2;-16,1;0
870851902;Le Roussillon;87085;Limoges;14,1;16230;21740;29010;0,59;11950;14820;17620;19790;24470;27460;31530;38120;3,2;3,9;0,261;63,9;57,8;1,9;4,2;39,6;7,8;6,3;1,5;3,0;1,8;-17,6;0
