IRIS;LIBIRIS;COM;LIBCOM;DISP_TP6016;DISP_Q116;DISP_MED16;DISP_Q316;DISP_EQ16;DISP_D116;DISP_D216;DISP_D316;DISP_D416;DISP_D616;DISP_D716;DISP_D816;DISP_D916;DISP_RD16;DISP_S80S2016;DISP_GI16;DISP_PACT16;DISP_PTSA16;DISP_PCHO16;DISP_PBEN16;DISP_PPEN16;DISP_PPAT16;DISP_PPSOC16;DISP_PPFAM16;DISP_PPMINI16;DISP_PPLOGT16;DISP_PIMPOT16;DISP_NOTE16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781460107;Les Marolles;78146;Chatou;;15786;21568;31371;0,72;11912;14647;17321;18991;24249;28636;34735;44386;3,7;4,398;0,299;88,6;82,6;3,7;2,3;19,0;7,4;5,0;2,1;1,5;1,4;-20,0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781460108;Gambetta;78146;Chatou;;21419;30040;41639;0,67;14974;19740;22932;26509;33380;38076;45578;58219;3,9;4,609;0,298;92,0;86,3;2,6;3,1;19,1;11,1;2,1;1,1;0,5;0,4;-24,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781460109;Hotel de Ville;78146;Chatou;;29758;38574;52446;0,59;20440;27775;31664;35351;43590;48961;56666;68207;3,3;4,094;0,273;80,8;75,6;2,1;3,1;29,7;16,9;0,9;0,5;0,3;0,1;-28,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781460110;La Piece d'Eau;78146;Chatou;;26355;37621;51572;0,67;18638;24064;28637;33197;42393;48511;55171;67735;3,6;4,954;0,309;93,5;86,2;2,0;5,3;18,8;14,6;1,3;0,8;0,3;0,2;-28,2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781460111;Brimont;78146;Chatou;;27025;37992;54298;0,72;18433;23563;28713;32597;42553;49432;59604;78294;4,2;6,516;0,379;84,5;78,4;2,4;3,8;24,2;21,8;0,9;0,5;0,3;0,2;-31,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781460112;Berteaux;78146;Chatou;;25309;35938;51008;0,72;15509;22389;27364;31736;40968;46793;55282;71448;4,6;5,482;0,321;82,5;76,7;1,9;3,9;28,2;14,2;1,3;0,6;0,4;0,3;-26,2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781460113;Labelonye;78146;Chatou;;28271;43407;62917;0,80;18675;26116;31063;36050;48831;58884;69690;90649;4,9;6,650;0,369;90,4;80,2;1,6;8,7;22,2;17,7;0,9;0,4;0,3;0,2;-31,2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781580101;La Breche;78158;Le Chesnay;;21602;30304;43163;0,71;15589;20020;22749;26487;34673;39607;46981;58319;3,7;4,669;0,303;75,9;69,4;2,2;4,3;35,0;13,3;1,9;1,0;0,5;0,5;-26,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781580102;Aubert;78158;Le Chesnay;;24958;34191;46985;0,64;18096;22691;26626;30933;38570;43056;50607;64605;3,6;4,756;0,309;79,9;69,2;1,8;8,9;31,7;14,3;1,1;0,6;0,3;0,2;-27,0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781580103;Saint-Germain;78158;Le Chesnay;;22553;31596;41960;0,61;16395;20437;24795;28486;35534;39454;45371;57555;3,5;4,328;0,285;69,8;64,1;1,9;3,8;39,5;15,1;1,6;0,7;0,5;0,4;-26,0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781580104;Nouvelle France;78158;Le Chesnay;;21970;30647;41299;0,63;15992;20107;23900;27497;35008;38940;43649;55087;3,4;4,711;0,309;71,0;66,5;1,7;2,8;34,5;15,7;1,6;0,7;0,5;0,4;-22,8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781580105;Pre Vert;78158;Le Chesnay;;19170;27022;37568;0,68;13644;17499;20677;23658;30803;35376;40339;49777;3,6;4,406;0,295;76,7;71,7;2,3;2,8;33,6;10,6;2,1;0,9;0,7;0,5;-23,0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781580106;Glatigny;78158;Le Chesnay;;20207;27127;36657;0,61;14570;18673;21448;24122;30279;33696;39302;52063;3,6;4,367;0,293;86,8;79,9;2,2;4,7;21,7;11,3;2,5;1,3;0,6;0,6;-22,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781580107;Rueil;78158;Le Chesnay;;27587;40533;55196;0,68;19181;25349;29950;35150;44977;51272;61610;79140;4,1;5,866;0,360;94,4;81,6;1,1;11,6;17,4;16,6;1,2;0,9;0,2;0,2;-29,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781580108;Saint-Antoine;78158;Le Chesnay;;30605;43063;62137;0,73;21541;27984;32486;37576;49015;57363;71555;97089;4,5;6,249;0,369;86,4;77,1;1,5;7,8;24,2;22,5;1,0;0,7;0,1;0,2;-34,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781580109;Nouveau Chesnay;78158;Le Chesnay;;23764;32013;42474;0,58;17409;22133;25307;28922;35243;39719;45697;57116;3,3;4,096;0,279;77,4;71,3;2,1;4,0;33,8;11,2;1,7;1,0;0,4;0,3;-24,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781580110;Guynemer;78158;Le Chesnay;;19706;27614;38465;0,68;13644;18163;21135;24048;31542;35650;42728;53442;3,9;5,044;0,316;84,6;78,2;2,8;3,7;24,8;10,8;2,7;1,3;0,6;0,8;-22,9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781580111;Chesnay Village;78158;Le Chesnay;;20047;27148;35326;0,56;13750;18365;21577;24217;29877;33759;38178;45934;3,3;3,946;0,264;85,4;80,3;1,8;3,3;25,5;8,2;2,5;1,2;0,7;0,6;-21,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781580112;Dutartre;78158;Le Chesnay;;21870;30271;39983;0,60;15911;20548;23807;27640;33401;37764;42969;52952;3,3;4,039;0,266;75,1;69,1;2,0;4,0;36,5;10,0;1,4;0,6;0,4;0,3;-23,0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781580113;Porte Saint-Antoine;78158;Le Chesnay;;21441;29293;40150;0,64;15869;19868;22890;26195;33203;37796;43100;52292;3,3;3,834;0,263;84,4;78,3;2,8;3,3;26,6;9,3;1,9;0,8;0,5;0,5;-22,2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781650101;Quartier Val Joyeux;78165;Les Clayes-sous-Bois;;23146;30485;38827;0,51;18017;21678;24565;27427;33404;36779;40699;49511;2,7;3,385;0,241;78,2;72,8;1,7;3,8;32,3;9,6;1,8;1,0;0,5;0,3;-21,9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781650102;Quartier Nord;78165;Les Clayes-sous-Bois;10,2;16864;22866;29129;0,54;12194;15506;18174;20493;25252;27612;31302;38155;3,1;3,500;0,242;79,4;74,9;2,5;2,0;27,3;6,3;4,1;2,2;1,0;1,0;-17,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781650103;Quartier Centre 1;78165;Les Clayes-sous-Bois;;15292;20271;25070;0,48;11860;14117;16622;18447;22130;24074;26225;30412;2,6;2,862;0,204;84,0;79,9;3,2;0,9;21,1;3,4;6,0;3,3;1,4;1,2;-14,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781650104;Quartier Centre 2;78165;Les Clayes-sous-Bois;;19049;24513;30574;0,47;14287;17797;20348;22423;26565;29267;32237;38094;2,7;2,915;0,207;76,6;72,4;2,7;1,5;33,0;6,2;2,3;1,2;0,6;0,5;-18,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781650105;Quartier Ouest Nord;78165;Les Clayes-sous-Bois;14,9;14856;20839;28406;0,65;11265;13662;15920;18353;23511;26707;30187;34911;3,1;3,528;0,247;84,5;79,0;3,7;1,9;20,6;4,8;6,3;3,2;1,5;1,6;-16,2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781650106;Quartier Ouest Sud;78165;Les Clayes-sous-Bois;10,6;17673;24760;33125;0,62;12380;15894;19222;22079;27994;31325;35155;40546;3,3;3,788;0,257;83,5;79,3;2,7;1,5;24,5;6,4;4,3;2,0;1,3;1,0;-18,7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781720101;Fin d'Oise;78172;Conflans-Sainte-Honorine;;19134;27661;37376;0,66;13079;17306;21070;24552;31633;35504;39956;48518;3,7;4,280;0,273;85,7;81,2;2,5;2,0;24,6;8,2;2,8;1,3;0,9;0,6;-21,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781720102;Gallieni;78172;Conflans-Sainte-Honorine;14,9;15433;22334;30940;0,69;10723;14178;16646;19244;25617;29102;33007;39171;3,7;4,246;0,274;85,0;81,2;3,1;0,7;22,7;5,0;5,8;2,4;2,1;1,4;-18,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781720103;Boutries;78172;Conflans-Sainte-Honorine;;14404;20779;29051;0,70;10330;13425;15655;18314;23801;26912;30688;36999;3,6;4,081;0,272;83,2;77,7;2,7;2,9;22,4;4,6;7,1;3,1;2,1;1,9;-17,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781720104;Les Roches;78172;Conflans-Sainte-Honorine;10,3;17120;24420;31971;0,61;12377;16169;19065;22003;26899;30038;34529;42179;3,4;4,475;0,293;87,2;82,7;2,7;1,8;22,9;8,0;4,1;2,2;0,9;1,0;-22,2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781720105;Basses Roches;78172;Conflans-Sainte-Honorine;;21701;28242;36063;0,51;16217;19983;23380;26045;31479;34307;38560;45709;2,8;3,383;0,236;85,5;78,8;2,4;4,3;26,4;8,0;2,0;1,3;0,3;0,3;-21,9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781720106;Grandes Terre;78172;Conflans-Sainte-Honorine;;21938;27227;34617;0,47;16662;20734;22854;25011;29798;32804;36481;41807;2,5;2,863;0,209;77,0;72,3;2,6;2,1;33,5;7,8;2,3;1,4;0,7;0,2;-20,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781720107;Chennevieres;78172;Conflans-Sainte-Honorine;7,4;19901;25663;33766;0,54;14276;18699;20990;23402;28633;31645;35736;43389;3,0;3,607;0,247;81,8;75,6;2,3;3,9;28,4;8,0;2,6;1,4;0,8;0,5;-20,8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781720108;Renouveau;78172;Conflans-Sainte-Honorine;;18731;24529;31433;0,52;13904;17296;20133;22822;26819;29422;33278;39027;2,8;3,236;0,228;90,5;86,3;2,4;1,8;19,3;5,9;3,9;2,2;0,8;0,9;-19,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781720109;Centre Ville;78172;Conflans-Sainte-Honorine;11,7;16032;24105;31860;0,66;11704;14818;17871;20940;26804;29950;34683;41396;3,5;4,122;0,269;89,4;80,3;4,4;4,7;19,3;6,5;4,4;1,6;1,5;1,3;-19,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781720110;Montaigne;78172;Conflans-Sainte-Honorine;;21565;28161;35126;0,48;15828;20338;23133;25780;30561;33557;37113;44392;2,8;3,146;0,221;85,7;81,9;2,4;1,4;25,7;7,5;2,5;1,5;0,7;0,3;-21,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781720111;Plateau Carno;78172;Conflans-Sainte-Honorine;;17739;23807;32035;0,60;13113;16608;19534;21533;26941;30219;34201;40826;3,1;3,603;0,249;81,1;75,6;2,7;2,8;27,8;7,1;3,4;1,7;1,0;0,8;-19,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781720112;Romagne;78172;Conflans-Sainte-Honorine;15,0;15128;21732;29583;0,67;11245;13843;16532;19229;24044;27509;31616;38269;3,4;3,865;0,260;91,7;86,2;3,5;1,9;16,1;4,6;5,7;2,6;1,5;1,6;-18,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781720113;Plateau du Moulin;78172;Conflans-Sainte-Honorine;;20046;27212;34977;0,55;13550;18248;21634;24356;30431;33115;38051;47124;3,5;3,883;0,257;86,2;79,9;2,9;3,4;24,8;8,7;2,6;1,6;0,5;0,5;-22,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781720114;Champ du Four;78172;Conflans-Sainte-Honorine;14,5;15126;21163;29165;0,66;10772;13677;16321;18747;24229;27334;31290;37115;3,4;3,965;0,265;83,3;77,4;3,8;2,0;22,3;5,8;6,2;2,9;1,6;1,6;-17,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781720115;Culs Baillets;78172;Conflans-Sainte-Honorine;13,4;15531;21516;30053;0,67;11449;14001;16855;18970;24334;27951;32289;38851;3,4;3,963;0,265;86,0;81,7;2,7;1,6;21,2;4,8;5,9;3,0;1,3;1,6;-17,9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781900101;Plaine des Courlis;78190;Croissy-sur-Seine;;27271;39766;57310;0,76;18190;24038;30111;35229;45302;52430;61817;75352;4,1;5,106;0,318;91,3;84,7;2,3;4,3;20,2;15,7;1,1;0,7;0,2;0,2;-28,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781900102;Ouest;78190;Croissy-sur-Seine;;28487;43864;60261;0,72;19777;25834;31124;37277;49323;56606;65788;85106;4,3;5,367;0,323;86,4;81,1;2,2;3,0;26,3;17,2;0,9;0,5;0,2;0,2;-30,8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781900103;Centre Ville;78190;Croissy-sur-Seine;;20479;30919;45669;0,81;13432;18501;22641;26600;35676;41789;49710;63839;4,8;5,710;0,334;86,0;80,2;2,3;3,6;23,9;13,4;2,1;1,0;0,5;0,6;-25,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781900104;Vieux Croissy;78190;Croissy-sur-Seine;;28452;41148;58767;0,74;18015;25369;31331;36070;47475;54906;67369;92358;5,1;7,358;0,393;84,1;75,9;2,2;5,9;24,9;20,7;0,9;0,4;0,3;0,2;-30,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782080101;Nouveaux Horizons Coudrays;78208;Élancourt;9,2;17580;23106;28867;0,49;12763;16356;18913;21108;25280;27521;30750;36437;2,9;3,203;0,224;89,6;85,2;2,8;1,6;18,8;4,8;4,4;2,5;1,0;0,9;-17,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782080102;Nouvelle Amsterdam Les 7 Mares;78208;Élancourt;;17247;23265;29796;0,54;12095;15539;18857;21046;25612;28397;32104;37523;3,1;3,493;0,235;75,8;72,0;2,8;1,0;31,4;5,6;4,4;2,4;1,0;1,0;-17,2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782080103;Les Petits Pres;78208;Élancourt;25,1;12451;17369;24983;0,72;8886;11301;13628;15325;19865;23080;27056;32498;3,7;4,218;0,277;79,6;74,6;3,9;1,0;22,9;3,3;9,0;3,6;2,8;2,6;-14,8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782080104;Le Gandouget Pre Yvelines Parc;78208;Élancourt;10,8;16999;23075;29993;0,56;12323;14919;17870;20584;25871;28387;32136;38152;3,1;3,361;0,234;83,4;79,6;2,6;1,2;24,6;4,4;4,9;2,8;1,0;1,2;-17,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782080105;La Villedieu Reaux;78208;Élancourt;;20456;25739;31742;0,44;15675;19157;21527;23883;27992;30535;33629;39005;2,5;2,912;0,208;84,7;80,4;2,2;2,1;25,6;5,3;2,8;1,8;0,6;0,3;-18,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782080106;La Commanderie;78208;Élancourt;;21581;27934;35193;0,49;16439;20158;23225;25570;30247;33268;37292;43975;2,7;3,158;0,225;82,7;78,3;2,6;1,8;27,1;7,3;3,0;1,9;0,5;0,6;-20,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782080107;Le Village;78208;Élancourt;;24142;31006;39645;0,50;17575;22421;25682;27937;34112;37750;42378;50345;2,9;3,465;0,243;82,7;76,5;2,4;3,8;27,5;10,9;1,7;1,1;0,3;0,3;-22,8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782080108;La Clef Saint-Pierre;78208;Élancourt;9,5;17423;23192;30209;0,55;12709;15945;18760;20787;25927;28565;32261;36962;2,9;3,226;0,225;101,6;97,4;3,3;0,9;8,0;3,1;4,8;2,4;1,1;1,3;-17,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782420101;Parc St-Cyr Haut de Fontenay;78242;Fontenay-le-Fleury;;20129;25045;32405;0,49;14835;18919;21360;23478;27401;30601;34545;41132;2,8;3,180;0,226;84,4;80,0;2,2;2,2;25,4;7,6;2,7;1,7;0,6;0,4;-20,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782420102;Vendome Cesar Franck;78242;Fontenay-le-Fleury;11,0;16192;21441;27463;0,53;12139;15130;17290;19367;23467;25954;29570;34469;2,8;3,322;0,232;93,0;88,1;3,5;1,4;15,0;4,3;5,0;2,5;1,3;1,2;-17,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782420103;Marche Schweitzer;78242;Fontenay-le-Fleury;;14485;20102;26861;0,62;10266;13764;15386;17549;22799;25715;29429;36714;3,6;3,827;0,262;75,7;71,4;2,9;1,4;29,5;5,1;6,2;2,5;2,0;1,8;-16,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782420104;Hotel de Ville Beaumarchais;78242;Fontenay-le-Fleury;16,7;14600;19930;27452;0,64;11169;13270;15672;17788;22918;25555;29206;35193;3,2;3,688;0,259;82,6;76,7;2,8;3,1;23,6;4,5;6,4;2,9;1,7;1,7;-17,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782420105;Vieux Village Missionnaires;78242;Fontenay-le-Fleury;;21931;28671;37523;0,54;16665;20627;23539;26087;31789;35452;39609;47375;2,8;3,259;0,231;89,6;83,7;2,4;3,4;22,5;7,5;2,3;1,4;0,5;0,4;-21,9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782420106;Parc Montaigne Eglise;78242;Fontenay-le-Fleury;;21244;28972;38053;0,58;14369;19376;22908;26274;31881;36066;40161;48879;3,4;3,975;0,262;77,1;71,4;2,7;3,0;34,6;8,6;2,1;0,9;0,7;0,5;-22,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782970101;Centre Ville et Bouviers;78297;Guyancourt;13,8;15906;22997;33157;0,75;11221;14390;17231;19222;26703;30649;35870;43295;3,9;4,520;0,294;88,3;81,9;2,7;3,7;19,1;6,2;5,3;2,3;1,5;1,5;-18,9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782970102;Pont du Routoir;78297;Guyancourt;;14826;20654;30917;0,78;10902;13473;15902;18554;24048;27429;33687;40332;3,7;4,199;0,288;80,9;76,2;2,8;1,8;23,8;5,3;6,4;2,8;1,8;1,8;-16,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782970103;Bois de la Grille;78297;Guyancourt;10,1;16438;23418;32454;0,68;12410;15085;17834;20286;26424;30186;35054;43276;3,5;4,047;0,274;92,8;88,2;3,2;1,5;16,1;4,9;5,1;2,6;1,2;1,3;-18,9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782970104;Le Parc;78297;Guyancourt;9,9;17374;23881;32029;0,61;12552;16228;18347;21159;26859;30004;34421;40985;3,3;3,867;0,259;92,9;87,6;3,6;1,7;15,6;4,9;4,5;2,0;1,2;1,3;-17,9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782970105;Les Garennes;78297;Guyancourt;8,3;17623;24355;33048;0,63;13411;16309;19029;21573;27331;30913;35560;43982;3,3;3,840;0,266;87,9;82,9;2,9;2,2;20,7;5,5;4,5;2,5;0,9;1,1;-18,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782970106;Les Saules;78297;Guyancourt;10,6;16303;21884;29150;0,59;12264;15022;17370;19645;24711;27657;31091;35848;2,9;3,334;0,235;96,3;90,6;3,4;2,3;11,4;2,8;6,1;3,1;1,3;1,7;-16,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782970107;l'Europe;78297;Guyancourt;8,2;18031;24570;33416;0,63;13396;16805;19316;21991;27883;31414;35552;42238;3,2;3,595;0,252;100,1;94,8;3,3;2,1;9,8;4,1;4,4;2,2;1,0;1,2;-18,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782970108;Villaroy;78297;Guyancourt;7,9;17265;23441;31530;0,61;12943;16057;18536;20887;25972;29299;33400;40164;3,1;3,554;0,250;101,0;96,4;2,6;1,9;8,4;4,1;4,9;2,8;0,9;1,2;-18,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
783110101;Guillaume et Jean Detraves;78311;Houilles;;21098;27404;36725;0,57;15409;19602;22499;25148;30657;34367;38918;45744;3,0;3,581;0,246;89,6;84,7;2,7;2,2;21,0;7,2;2,2;1,4;0,6;0,3;-20,0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
783110102;Danielle Casanova;78311;Houilles;10,5;16935;24225;33163;0,67;12186;14978;18404;20887;27310;31207;35666;41799;3,4;4,054;0,273;85,4;81,1;2,7;1,7;23,0;6,4;4,2;1,7;1,4;1,1;-19,0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
783110103;Paul Brejeat;78311;Houilles;;21880;29313;38007;0,55;16207;20491;23650;26588;32412;36027;40098;47388;2,9;3,374;0,234;87,3;82,2;2,3;2,9;22,6;8,1;2,1;1,0;0,7;0,4;-20,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
783110201;Ferdinand Buisson;78311;Houilles;;19575;27706;36092;0,60;13763;17507;20905;23888;30593;34181;37861;45043;3,3;3,779;0,250;88,0;82,7;3,0;2,3;21,4;7,7;2,7;1,5;0,8;0,5;-19,8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
