CODGEO;LIBGEO;NBMEN14;NBPERS14;NBUC14;Q114;Q214;Q314;Q3_Q1;D114;D214;D314;D414;D614;D714;D814;D914;RD;S80S2014;GI14;PTSAC14;PBEN14;PPEN14;PPAT14;PPSOC14;PPFAM14;PPMINI14;PPLOGT14;PIMPOT14
83127;Signes;1179;2972;1965,6;15026,7;20481,4;26291,3;11264,7;10340,0;13758,0;16024,0;18458,1;22243,7;24840,7;28506,7;33723,3;3,3;3,8;0,3;69,9;4,3;25,7;10,0;5,1;2,5;1,5;1,2;-15,0
83128;Sillans-la-Cascade;298;663;462,1;;19132,9;;;;;;;;;;;;;;;;;;;;;;
83129;Six-Fours-les-Plages;17468;36721;26216,0;16055,0;21687,0;29189,4;13134,4;11714,0;14828,6;17241,0;19482,0;24238,0;27302,0;31296,5;38279,5;3,3;3,9;0,3;52,0;7,1;42,5;12,6;3,6;1,2;1,3;1,0;-17,8
83130;Solliès-Pont;4712;11500;7751,1;15058,0;20385,6;26942,0;11884,0;10952,5;13954,4;16225,3;18297,0;22644,4;25301,7;28911,3;34701,0;3,2;3,7;0,3;63,2;6,2;31,7;9,9;5,4;2,2;1,8;1,4;-16,4
83131;Solliès-Toucas;2156;5481;3633,7;16835,0;22268,1;29304,0;12469,0;12272,5;15448,0;18006,1;20096,7;24383,5;27254,0;31337,1;37461,2;3,1;3,7;0,3;69,7;8,2;26,7;9,0;3,6;1,9;1,0;0,8;-17,2
83132;Solliès-Ville;965;2395;1616,7;16869,1;23595,2;30858,0;13988,9;12221,1;15408,9;18444,8;21480,0;26000,5;29160,0;33265,2;42236,7;3,5;4,4;0,3;62,1;12,2;28,9;13,4;2,6;1,3;0,8;0,5;-19,2
83133;Tanneron;656;1618;1083,6;;21770,5;;;;;;;;;;;;;;;;;;;;;;
83134;Taradeau;755;1766;1208,1;;20901,0;;;;;;;;;;;;;;;;;;;;;;
83135;Tavernes;574;1287;890,9;;18199,3;;;;;;;;;;;;;;;;;;;;;;
83136;Le Thoronet;1016;2426;1642,6;14246,7;20316,2;27309,7;13063,0;10254,7;13135,0;15753,0;18103,5;22264,0;25399,0;29559,3;34872,7;3,4;4,1;0,3;55,6;5,1;39,6;11,3;4,2;2,1;1,2;1,0;-15,8
83137;Toulon;76955;162126;114401,5;13048,0;18534,0;25347,3;12299,3;9277,9;11960,0;14190,0;16327,0;20871,3;23678,7;27411,9;34082,7;3,7;4,5;0,3;59,4;5,9;33,4;9,3;8,3;2,3;3,5;2,6;-16,3
83138;Tourrettes;1194;2908;1963,4;14309,1;20098,0;27398,4;13089,3;10324,6;13054,3;15400,0;17833,3;22464,6;25328,9;29527,1;37651,7;3,6;4,8;0,3;57,1;8,1;34,4;14,0;3,5;1,8;0,9;0,8;-17,1
83139;Tourtour;275;574;412,4;;19545,3;;;;;;;;;;;;;;;;;;;;;;
83140;Tourves;2041;5080;3385,8;14642,0;19623,8;26189,5;11547,5;10641,3;13587,3;15697,2;17575,0;21739,4;24327,3;27890,7;33139,7;3,1;4,1;0,3;62,3;5,0;32,5;10,8;5,3;2,5;1,5;1,3;-15,9
83141;Trans-en-Provence;2466;5886;4003,8;16238,1;21541,9;28065,5;11827,4;11504,5;14889,0;17448,0;19472,2;23532,9;26432,8;30010,7;35950,7;3,1;3,7;0,3;61,8;4,9;35,7;10,7;3,7;1,8;1,1;0,8;-16,8
83142;Trigance;78;149;110,3;;17307,0;;;;;;;;;;;;;;;;;;;;;;
83143;Le Val;1792;4308;2926,9;14895,2;19926,8;26437,8;11542,6;11430,7;14015,0;15720,8;17835,8;22096,0;24949,5;28456,0;34346,1;3,0;3,6;0,3;53,4;5,8;40,9;10,3;4,9;2,0;1,6;1,2;-15,3
83144;La Valette-du-Var;10119;22277;15548,0;16012,0;21206,0;27516,9;11504,9;11926,0;14851,0;17168,1;19164,0;23277,0;25852,3;29585,2;35887,3;3,0;3,6;0,3;62,7;6,0;34,1;9,7;4,3;1,7;1,4;1,2;-16,8
83145;Varages;540;1154;810,3;;17056,0;;;;;;;;;;;;;;;;;;;;;;
83146;La Verdière;699;1622;1112,2;;18641,2;;;;;;;;;;;;;;;;;;;;;;
83148;Vidauban;4479;10852;7308,0;13537,3;18681,5;24375,3;10838,0;9660,3;12454,7;14620,0;16766,9;20701,5;22948,0;26091,3;31511,3;3,3;3,9;0,3;58,5;4,9;36,1;8,8;6,2;2,7;2,0;1,5;-14,5
83149;Villecroze;636;1426;990,9;;19942,7;;;;;;;;;;;;;;;;;;;;;;
83150;Vinon-sur-Verdon;1714;4161;2792,8;15190,5;20457,5;28102,0;12911,5;11233,7;14323,0;16147,0;18310,5;23118,1;26517,8;29845,6;37537,3;3,3;3,8;0,3;66,1;5,0;25,4;13,8;4,6;2,3;1,2;1,2;-14,9
83151;Vins-sur-Caramy;375;939;620,2;;18916,7;;;;;;;;;;;;;;;;;;;;;;
83152;Rayol-Canadel-sur-Mer;340;706;510,1;;22931,6;;;;;;;;;;;;;;;;;;;;;;
83153;Saint-Mandrier-sur-Mer;2689;5153;3796,2;15717,1;21333,2;28260,0;12542,9;11685,0;14574,0;16900,0;19297,0;23675,0;26468,7;30288,0;36762,7;3,1;3,9;0,3;49,7;6,1;45,7;11,6;3,9;1,2;1,6;1,2;-17,0
83154;Saint-Antonin-du-Var;295;666;462,1;;18888,0;;;;;;;;;;;;;;;;;;;;;;
84001;Althen-des-Paluds;1114;2820;1865,4;16426,2;21176,5;27247,0;10820,8;12682,0;15475,0;17626,0;19429,3;23089,0;25478,0;29131,7;36739,0;2,9;3,5;0,3;72,1;3,7;25,0;12,4;3,7;2,2;0,8;0,8;-16,9
84002;Ansouis;423;1069;717,3;;21809,2;;;;;;;;;;;;;;;;;;;;;;
84003;Apt;5041;11199;7735,9;11913,6;16519,5;22332,0;10418,4;8750,7;10987,0;12807,0;14591,7;18709,4;20785,5;24121,9;29815,3;3,4;4,3;0,3;51,8;6,8;36,0;11,2;8,6;2,9;2,9;2,8;-14,4
84004;Aubignan;2188;5495;3640,7;14931,6;19596,0;25708,0;10776,4;11172,7;13886,7;15763,1;17782,0;21650,0;24071,2;27700,7;34404,0;3,1;3,7;0,3;65,4;6,5;28,6;10,5;4,8;2,5;1,1;1,2;-15,8
84005;Aurel;83;175;124,6;;16971,0;;;;;;;;;;;;;;;;;;;;;;
84007;Avignon;40745;89382;61714,3;11105,0;15887,3;22461,3;11356,3;8204,0;10152,7;12052,0;13876,0;18115,3;20807,7;24523,0;30968,7;3,8;4,7;0,3;60,4;4,7;29,3;9,4;11,3;3,4;4,1;3,9;-15,1
84008;Le Barroux;250;598;405,1;;19929,0;;;;;;;;;;;;;;;;;;;;;;
84009;La Bastide-des-Jourdans;590;1439;964,9;;19755,0;;;;;;;;;;;;;;;;;;;;;;
84010;La Bastidonne;299;729;491,5;;23452,8;;;;;;;;;;;;;;;;;;;;;;
84011;Le Beaucet;142;334;229,7;;19746,7;;;;;;;;;;;;;;;;;;;;;;
84012;Beaumes-de-Venise;1055;2417;1651,1;13732,5;19235,7;26902,7;13170,2;10141,0;12437,3;15155,3;17362,4;21916,0;24798,8;28844,0;37841,9;3,7;4,6;0,3;54,8;9,2;31,7;15,6;5,0;2,3;1,2;1,5;-16,3
84013;Beaumettes;94;230;153,6;;20385,3;;;;;;;;;;;;;;;;;;;;;;
84014;Beaumont-de-Pertuis;453;1095;735,9;;19976,7;;;;;;;;;;;;;;;;;;;;;;
84015;Beaumont-du-Ventoux;122;283;194,3;;16039,0;;;;;;;;;;;;;;;;;;;;;;
84016;Bédarrides;2137;5169;3488,1;15417,1;19998,0;25679,1;10262,0;11647,5;14457,4;16345,0;18151,5;22204,0;24336,7;27247,3;32791,0;2,8;3,4;0,2;65,4;5,2;30,3;10,3;4,4;2,0;1,1;1,3;-15,6
84017;Bédoin;1381;3024;2123,8;13966,2;19390,7;26641,0;12674,8;9856,5;12892,5;15059,5;17083,8;21735,6;24818,5;28696,0;36846,7;3,7;4,7;0,3;47,1;7,8;42,3;15,2;3,9;1,5;1,2;1,2;-16,3
84018;Blauvac;206;498;333,6;;18290,7;;;;;;;;;;;;;;;;;;;;;;
84019;Bollène;5834;14550;9671,3;12252,9;17324,0;23563,3;11310,5;8699,6;11153,3;13282,0;15323,0;19565,3;21989,0;25295,7;31122,7;3,6;4,2;0,3;62,8;3,6;30,7;8,7;8,0;3,1;2,6;2,3;-13,8
84020;Bonnieux;645;1426;992,6;;19638,0;;;;;;;;;;;;;;;;;;;;;;
84022;Buisson;120;284;194,0;;16956,7;;;;;;;;;;;;;;;;;;;;;;
84024;Cabrières-d'Aigues;395;939;632,8;;19418,6;;;;;;;;;;;;;;;;;;;;;;
84025;Cabrières-d'Avignon;761;1780;1217,3;;21730,0;;;;;;;;;;;;;;;;;;;;;;
84026;Cadenet;1692;3871;2657,8;14130,0;19456,0;26317,3;12187,3;10014,0;12956,0;15347,0;17532,9;21648,3;24736,5;28887,6;35682,0;3,6;4,2;0,3;61,7;7,0;29,9;12,7;4,5;2,1;1,1;1,3;-15,8
84027;Caderousse;1096;2692;1801,9;15398,0;20630,4;27473,2;12075,2;11641,5;14394,5;16551,9;18680,0;22991,3;25772,7;29098,8;34134,7;2,9;3,5;0,2;66,6;7,0;26,4;11,3;4,2;2,3;0,9;1,0;-15,5
84028;Cairanne;435;1040;699,8;;19799,0;;;;;;;;;;;;;;;;;;;;;;
84029;Camaret-sur-Aigues;1806;4811;3118,3;15154,0;20078,7;25678,0;10524,0;11666,1;14317,8;16272,0;18136,0;21962,6;24154,0;27929,2;33668,3;2,9;3,4;0,2;68,9;5,7;25,3;9,8;5,1;2,9;1,0;1,2;-14,8
84030;Caromb;1459;3469;2354,1;13788,9;18848,9;25045,6;11256,7;9908,2;12865,8;14867,3;16817,0;20998,3;23617,6;26995,0;32695,3;3,3;4,3;0,3;56,1;7,7;31,9;15,7;5,0;2,2;1,3;1,5;-16,4
84031;Carpentras;12493;29643;19987,5;11268,0;16146,9;22336,7;11068,7;8015,2;10331,0;12197,8;14152,0;18276,1;20694,0;24198,0;30656,5;3,8;4,8;0,3;56,6;6,0;31,3;11,2;9,8;3,2;3,3;3,3;-14,9
84032;Caseneuve;195;466;313,2;;19998,3;;;;;;;;;;;;;;;;;;;;;;
84033;Castellet;58;112;82,0;;17729,3;;;;;;;;;;;;;;;;;;;;;;
84034;Caumont-sur-Durance;1886;4821;3204,9;15613,9;21641,5;29041,3;13427,4;11121,0;14344,0;16896,3;19367,2;23833,0;27171,4;31142,0;37689,5;3,4;4,0;0,3;68,1;5,1;29,4;11,0;3,7;1,8;1,0;0,8;-17,3
84035;Cavaillon;11778;27358;18582,0;11724,7;16217,4;21870,0;10145,3;8422,6;10737,3;12619,6;14382,2;18167,2;20454,4;23682,5;29505,3;3,5;4,4;0,3;62,5;4,6;28,6;9,9;8,9;3,1;2,9;2,9;-14,5
84036;Châteauneuf-de-Gadagne;1344;3243;2199,9;17733,7;23224,4;30512,7;12779,0;13426,0;16349,3;18922,2;20903,3;25947,8;28652,2;32822,8;40150,0;3,0;3,8;0,3;63,7;8,0;30,2;13,4;2,8;1,4;0,8;0,6;-18,1
84037;Châteauneuf-du-Pape;901;2107;1435,4;15123,5;20751,4;30469,0;15345,5;10486,5;13721,9;16171,0;18486,0;24077,3;27737,9;35087,7;49741,6;4,7;5,9;0,4;55,4;23,3;19,9;22,8;3,6;1,7;0,8;1,1;-25,0
84038;Cheval-Blanc;1666;4271;2834,4;15971,7;21073,8;27706,8;11735,1;12021,3;14825,0;17052,0;19176,0;23360,6;26059,3;29854,0;36364,6;3,0;3,8;0,3;67,1;6,9;25,6;13,3;3,6;1,9;0,9;0,8;-16,5
84039;Courthézon;2249;5495;3677,5;14554,3;19112,5;24878,0;10323,7;10904,0;13503,3;15407,6;17382,7;21199,4;23386,7;26463,0;33031,0;3,0;3,9;0,3;63,0;8,5;26,0;13,9;5,2;2,4;1,4;1,4;-16,6
84040;Crestet;183;431;296,8;;19318,7;;;;;;;;;;;;;;;;;;;;;;
84041;Crillon-le-Brave;199;471;321,8;;22299,1;;;;;;;;;;;;;;;;;;;;;;
84042;Cucuron;802;1755;1236,5;;19289,3;;;;;;;;;;;;;;;;;;;;;;
84043;Entraigues-sur-la-Sorgue;3563;8778;5858,1;15083,3;19730,8;25271,0;10187,6;11201,0;13914,5;16091,5;17864,0;21612,0;23937,3;26857,0;32588,3;2,9;3,4;0,2;70,8;4,1;26,1;8,5;5,1;2,5;1,2;1,5;-14,6
84044;Entrechaux;468;1103;748,3;;16876,0;;;;;;;;;;;;;;;;;;;;;;
84045;Faucon;188;441;298,9;;17551,0;;;;;;;;;;;;;;;;;;;;;;
84046;Flassan;195;430;300,6;;18259,2;;;;;;;;;;;;;;;;;;;;;;
84047;Gargas;1327;3103;2133,7;15745,0;20201,9;25284,3;9539,3;12145,4;14737,0;16766,2;18421,0;21874,0;23884,0;27502,4;33425,0;2,8;3,4;0,2;54,3;5,7;39,4;12,5;3,4;1,6;0,8;1,0;-15,3
84049;Gigondas;225;552;374,3;;21530,7;;;;;;;;;;;;;;;;;;;;;;
84050;Gordes;848;1812;1293,0;;22039,5;;;;;;;;;;;;;;;;;;;;;;
84051;Goult;541;1152;817,8;;19992,2;;;;;;;;;;;;;;;;;;;;;;
84052;Grambois;501;1177;804,8;;20816,7;;;;;;;;;;;;;;;;;;;;;;
84053;Grillon;760;1786;1218,4;;18700,0;;;;;;;;;;;;;;;;;;;;;;
84054;L'Isle-sur-la-Sorgue;8944;20097;13916,1;13964,0;19258,1;26041,7;12077,7;10108,5;12809,5;14956,9;17105,0;21466,7;24173,9;27976,2;35020,7;3,5;4,3;0,3;59,2;5,8;34,9;11,8;5,3;2,0;1,7;1,6;-17,0
84055;Jonquerettes;562;1470;968,4;;23883,9;;;;;;;;;;;;;;;;;;;;;;
84056;Jonquières;2025;5176;3391,0;14814,4;19357,9;24889,6;10075,1;11214,0;13681,3;15863,3;17491,7;21048,6;23350,0;26342,4;31469,0;2,8;3,5;0,2;68,0;7,0;24,6;9,6;5,6;3,1;1,1;1,4;-14,8
84057;Joucas;152;335;235,7;;19467,3;;;;;;;;;;;;;;;;;;;;;;
84058;Lacoste;195;403;291,3;;20942,8;;;;;;;;;;;;;;;;;;;;;;
84059;Lafare;42;100;67,2;;19453,3;;;;;;;;;;;;;;;;;;;;;;
84061;Lagarde-Paréol;127;325;215,4;;21824,4;;;;;;;;;;;;;;;;;;;;;;
84062;Lagnes;704;1672;1144,3;;21702,0;;;;;;;;;;;;;;;;;;;;;;
84063;Lamotte-du-Rhône;162;376;258,3;;20340,0;;;;;;;;;;;;;;;;;;;;;;
84064;Lapalud;1481;3697;2445,2;13752,7;18573,0;23942,9;10190,2;10291,9;12610,0;14854,8;16651,9;20387,0;22463,3;25410,0;29634,0;2,9;3,5;0,2;65,8;4,1;28,7;8,7;6,8;3,3;1,8;1,8;-14,1
84065;Lauris;1577;3823;2579,2;14934,8;20135,2;27007,5;12072,7;10756,0;13958,3;15883,3;17850,0;22451,3;25304,0;29147,0;36339,5;3,4;4,0;0,3;56,9;6,4;37,2;11,6;4,1;1,9;1,0;1,1;-16,2
84066;Lioux;108;266;177,5;;18428,5;;;;;;;;;;;;;;;;;;;;;;
84067;Loriol-du-Comtat;959;2508;1639,8;15589,0;20878,3;27068,0;11479,0;12203,9;14644,8;16762,0;18904,0;22830,8;25538,1;29452,9;36344,7;3,0;3,7;0,3;65,9;8,9;25,3;13,3;4,0;2,2;0,9;0,9;-17,4
84068;Lourmarin;525;1136;800,8;;20830,8;;;;;;;;;;;;;;;;;;;;;;
84069;Malaucène;1209;2754;1898,3;13060,0;17845,3;23717,3;10657,3;9641,1;11996,0;13868,0;15705,4;19945,3;22541,1;25169,5;30699,3;3,2;3,8;0,3;53,9;6,0;36,4;12,4;5,6;2,4;1,6;1,6;-14,3
84070;Malemort-du-Comtat;653;1673;1101,1;;18697,1;;;;;;;;;;;;;;;;;;;;;;
84071;Maubec;777;1914;1283,4;;20989,0;;;;;;;;;;;;;;;;;;;;;;
84072;Mazan;2418;6018;4029,1;14220,0;19599,3;26733,8;12513,8;9756,0;12823,0;15295,8;17443,8;21923,3;25045,3;29063,6;36136,7;3,7;4,4;0,3;54,8;9,0;35,0;12,9;4,7;2,3;1,1;1,2;-16,4
84073;Ménerbes;450;1004;701,8;;19357,1;;;;;;;;;;;;;;;;;;;;;;
84074;Mérindol;881;2129;1430,6;14704,0;19766,0;26851,3;12147,3;10539,3;13306,3;15954,0;17531,5;21939,6;24871,0;28758,0;35302,0;3,3;4,1;0,3;58,5;7,4;34,2;11,4;4,2;2,2;1,0;1,0;-15,7
84075;Méthamis;177;379;268,4;;18539,3;;;;;;;;;;;;;;;;;;;;;;
84076;Mirabeau;468;1243;802,8;;22300,7;;;;;;;;;;;;;;;;;;;;;;
84077;Modène;187;473;310,4;;20469,5;;;;;;;;;;;;;;;;;;;;;;
84078;Mondragon;1585;3911;2600,8;13582,7;18566,0;24064,5;10481,9;9815,0;12523,9;14492,9;16439,0;20912,0;22827,3;25737,0;31521,0;3,2;3,9;0,3;67,2;3,1;28,9;9,3;6,2;2,9;1,7;1,7;-14,7
84079;Monieux;110;259;173,3;;17084,7;;;;;;;;;;;;;;;;;;;;;;
84080;Monteux;5036;12921;8485,9;13530,7;18281,8;23684,5;10153,8;9727,4;12487,0;14388,0;16354,3;20217,6;22389,5;25320,7;30559,6;3,1;3,9;0,3;67,6;5,7;24,5;10,8;6,5;3,0;1,5;1,9;-15,1
84081;Morières-lès-Avignon;3437;8176;5551,7;16380,0;21583,0;28391,3;12011,3;12022,5;15320,0;17413,0;19453,8;23975,0;26820,8;30157,5;36194,0;3,0;3,5;0,2;64,0;5,1;33,8;10,5;3,9;1,9;1,0;1,0;-17,3
84082;Mormoiron;818;1889;1291,8;;18075,0;;;;;;;;;;;;;;;;;;;;;;
84083;Mornas;987;2455;1633,6;15441,3;20054,4;25925,0;10483,7;11601,9;14097,9;16486,7;18157,0;22183,9;24706,0;27782,7;34267,3;3,0;3,5;0,2;66,8;4,9;30,1;8,1;5,1;2,5;1,4;1,2;-15,0
84084;La Motte-d'Aigues;557;1378;920,4;;21150,0;;;;;;;;;;;;;;;;;;;;;;
84085;Murs;170;382;265,3;;17631,0;;;;;;;;;;;;;;;;;;;;;;
84086;Oppède;605;1385;959,0;;19524,1;;;;;;;;;;;;;;;;;;;;;;
84087;Orange;12603;29244;19885,9;12660,6;17766,1;23833,8;11173,2;9165,3;11611,4;13704,8;15661,3;19786,5;22240,0;25742,3;31898,0;3,5;4,3;0,3;61,1;5,0;31,2;9,5;8,1;3,0;2,6;2,5;-14,9
84088;Pernes-les-Fontaines;4422;10876;7328,3;15238,0;20583,3;27739,3;12501,3;11041,0;14126,5;16454,7;18498,7;22901,6;25831,4;30179,0;37287,6;3,4;4,2;0,3;62,2;8,3;29,3;14,4;3,8;1,7;1,0;1,0;-18,0
84089;Pertuis;8713;20269;13858,0;14628,0;20234,2;26989,0;12361,0;10500,4;13310,0;15664,0;18036,7;22585,3;25482,0;29070,4;35697,0;3,4;4,0;0,3;67,9;4,7;28,5;10,2;5,3;2,1;1,7;1,5;-16,6
84090;Peypin-d'Aigues;253;634;420,5;;21184,3;;;;;;;;;;;;;;;;;;;;;;
84091;Piolenc;2007;4858;3257,6;15079,6;19823,3;26041,3;10961,8;11343,5;14190,4;16049,2;18007,0;21826,3;24328,9;27719,5;33932,9;3,0;3,7;0,3;64,1;7,1;28,9;11,2;4,8;2,5;1,1;1,2;-16,1
84092;Le Pontet;6998;17041;11396,9;12616,4;17785,2;23610,8;10994,4;8999,6;11538,9;13650,7;15748,3;19891,3;22190,0;25141,3;30022,2;3,3;4,0;0,3;62,6;4,4;31,8;7,3;8,3;3,2;2,4;2,7;-14,4
84093;Puget;272;659;447,0;;23339,0;;;;;;;;;;;;;;;;;;;;;;
84094;Puyméras;260;621;418,6;;20329,0;;;;;;;;;;;;;;;;;;;;;;
84095;Puyvert;293;745;493,6;;20050,0;;;;;;;;;;;;;;;;;;;;;;
84096;Rasteau;342;832;556,6;;19804,0;;;;;;;;;;;;;;;;;;;;;;
84097;Richerenches;258;634;425,7;;17922,0;;;;;;;;;;;;;;;;;;;;;;
84098;Roaix;266;662;440,6;;18582,9;;;;;;;;;;;;;;;;;;;;;;
84099;Robion;1827;4530;3029,5;15143,0;20384,4;26645,3;11502,3;11657,0;14094,0;16119,6;18031,0;22579,4;25102,1;28775,3;36234,4;3,1;4,0;0,3;62,7;6,8;30,4;12,4;4,4;2,1;1,1;1,2;-16,7
84101;La Roque-sur-Pernes;182;419;289,3;;21436,3;;;;;;;;;;;;;;;;;;;;;;
84102;Roussillon;576;1309;911,8;;20292,5;;;;;;;;;;;;;;;;;;;;;;
84103;Rustrel;287;654;451,5;;19322,0;;;;;;;;;;;;;;;;;;;;;;
84104;Sablet;529;1268;858,2;;19954,0;;;;;;;;;;;;;;;;;;;;;;
84105;Saignon;456;1003;704,3;;21253,2;;;;;;;;;;;;;;;;;;;;;;
84106;Sainte-Cécile-les-Vignes;1019;2368;1612,6;14292,0;19322,4;25673,7;11381,7;10100,8;13154,8;15292,0;17467,2;21374,7;24188,5;28100,7;34714,7;3,4;4,3;0,3;60,3;8,8;29,5;11,9;4,8;2,1;1,2;1,4;-15,3
84107;Saint-Christol;252;570;388,2;;16276,0;;;;;;;;;;;;;;;;;;;;;;
84108;Saint-Didier;874;1999;1384,0;;21110,7;;;;;;;;;;;;;;;;;;;;;;
84109;Saint-Hippolyte-le-Graveyron;68;171;115,5;;24949,8;;;;;;;;;;;;;;;;;;;;;;
84111;Saint-Marcellin-lès-Vaison;135;332;224,1;;22146,7;;;;;;;;;;;;;;;;;;;;;;
84112;Saint-Martin-de-Castillon;294;650;452,0;;18710,0;;;;;;;;;;;;;;;;;;;;;;
84113;Saint-Martin-de-la-Brasque;321;783;522,7;;20138,7;;;;;;;;;;;;;;;;;;;;;;
84114;Saint-Pantaléon;84;205;136,6;;20038,5;;;;;;;;;;;;;;;;;;;;;;
84115;Saint-Pierre-de-Vassols;214;535;354,8;;19449,5;;;;;;;;;;;;;;;;;;;;;;
84116;Saint-Romain-en-Viennois;386;839;592,1;;19745,7;;;;;;;;;;;;;;;;;;;;;;
84117;Saint-Roman-de-Malegarde;143;322;220,8;;19221,1;;;;;;;;;;;;;;;;;;;;;;
84118;Saint-Saturnin-lès-Apt;1281;2862;1995,6;15471,5;21461,5;29276,0;13804,5;10813,0;14455,0;16870,4;19168,7;24412,0;27230,0;31684,0;40043,8;3,7;4,8;0,3;45,2;11,8;41,1;17,9;2,9;1,4;0,8;0,7;-18,9
84119;Saint-Saturnin-lès-Avignon;1935;5009;3314,7;16810,0;22010,8;29627,5;12817,5;12681,3;15539,6;17872,1;20107,2;24222,0;27678,8;32172,7;38555,3;3,0;3,7;0,3;69,6;6,4;26,9;11,6;3,5;1,8;0,8;0,9;-18,0
84120;Saint-Trinit;60;121;88,3;;19280,0;;;;;;;;;;;;;;;;;;;;;;
84121;Sannes;79;205;133,8;;17532,8;;;;;;;;;;;;;;;;;;;;;;
84122;Sarrians;2302;5859;3873,1;13946,5;18388,5;24594,8;10648,3;10335,0;12860,5;14818,1;16606,2;20445,6;23030,6;26107,5;33340,4;3,2;4,0;0,3;61,4;9,6;26,8;12,8;5,5;2,6;1,4;1,5;-16,1
84123;Sault;601;1288;903,7;;17885,2;;;;;;;;;;;;;;;;;;;;;;
84124;Saumane-de-Vaucluse;367;916;614,0;;22241,2;;;;;;;;;;;;;;;;;;;;;;
84126;Séguret;355;839;575,4;;20180,0;;;;;;;;;;;;;;;;;;;;;;
84127;Sérignan-du-Comtat;1073;2685;1790,3;16447,0;21170,0;27746,7;11299,7;12197,8;15284,2;17621,9;19268,6;23474,1;26240,0;29146,7;35209,3;2,9;3,5;0,2;63,7;6,6;32,8;10,0;3,5;1,9;0,7;0,8;-16,6
84129;Sorgues;7701;19334;12778,5;12999,0;17852,0;22970,5;9971,5;9456,0;12095,3;13982,0;15849,0;19636,7;21804,9;24503,5;29669,0;3,1;3,8;0,3;66,2;3,7;27,0;8,9;8,2;3,3;2,5;2,4;-14,0
84130;Suzette;48;114;78,6;;18546,0;;;;;;;;;;;;;;;;;;;;;;
84131;Taillades;812;1973;1339,2;;22305,0;;;;;;;;;;;;;;;;;;;;;;
84132;Le Thor;3448;8722;5778,0;15359,9;20413,0;26807,4;11447,4;11345,2;14308,8;16366,3;18304,6;22636,5;25182,6;28406,0;34122,7;3,0;3,7;0,3;69,3;6,4;26,3;10,3;4,3;2,3;1,0;1,0;-16,6
84133;La Tour-d'Aigues;1616;3968;2662,5;15385,0;21967,3;30949,6;15564,6;10780,0;14091,9;16837,3;19484,4;24736,9;28820,0;33651,2;42128,1;3,9;4,5;0,3;63,3;6,9;29,8;13,7;3,7;1,8;0,9;1,0;-17,4
84134;Travaillan;270;704;458,8;;20531,3;;;;;;;;;;;;;;;;;;;;;;
84135;Uchaux;631;1625;1081,9;;23902,0;;;;;;;;;;;;;;;;;;;;;;
84136;Vacqueyras;510;1264;843,5;;19390,0;;;;;;;;;;;;;;;;;;;;;;
84137;Vaison-la-Romaine;2966;6265;4442,5;12842,0;18054,7;25926,0;13084,0;9192,6;11800,0;13791,0;15926,0;20348,0;23523,0;28251,0;35422,7;3,9;4,8;0,3;45,6;7,7;42,8;15,1;5,6;1,8;1,8;1,9;-16,8
84138;Valréas;4073;9512;6488,5;12191,4;16756,5;22600,8;10409,5;9025,8;11248,0;12963,1;14920,5;18863,0;21222,5;24278,9;29906,2;3,3;4,1;0,3;51,7;6,0;36,9;11,0;8,0;2,9;2,5;2,6;-13,6
84139;Fontaine-de-Vaucluse;301;616;442,9;;16728,5;;;;;;;;;;;;;;;;;;;;;;
84140;Vaugines;270;600;419,4;;19012,0;;;;;;;;;;;;;;;;;;;;;;
84141;Vedène;4397;11097;7342,4;15645,0;20293,3;26263,8;10618,8;11903,5;14520,7;16526,0;18597,0;22339,4;24784,4;27917,2;33375,2;2,8;3,4;0,2;72,7;4,5;24,9;8,9;5,0;2,4;1,2;1,4;-16,0
84142;Velleron;1246;3098;2083,3;15416,4;21203,3;27859,3;12442,9;11266,7;14239,6;16677,9;18964,5;23134,4;26224,5;30036,0;36446,7;3,2;4,2;0,3;60,8;7,3;31,8;13,4;3,7;1,8;1,0;0,9;-17,0
84143;Venasque;464;924;675,3;;20233,8;;;;;;;;;;;;;;;;;;;;;;
84144;Viens;265;556;394,7;;18169,3;;;;;;;;;;;;;;;;;;;;;;
84145;Villars;334;775;530,4;;19801,7;;;;;;;;;;;;;;;;;;;;;;
84146;Villedieu;205;465;321,1;;19064,4;;;;;;;;;;;;;;;;;;;;;;
84147;Villelaure;1257;3148;2092,4;15661,6;21657,3;29208,7;13547,0;11484,7;14521,9;17224,3;19370,5;24228,0;27281,2;30803,3;37792,0;3,3;3,7;0,3;72,5;6,5;22,9;11,2;3,6;2,2;0,7;0,7;-16,7
84148;Villes-sur-Auzon;565;1331;904,9;;17106,1;;;;;;;;;;;;;;;;;;;;;;
84149;Violès;661;1661;1100,6;;18942,1;;;;;;;;;;;;;;;;;;;;;;
84150;Visan;814;2008;1349,4;13199,5;18570,0;25130,7;11931,1;9689,5;12130,5;14235,7;16124,2;20554,0;23411,9;27636,2;34827,3;3,6;4,4;0,3;56,9;10,2;32,0;11,9;4,8;2,4;1,1;1,3;-15,8
84151;Vitrolles-en-Lubéron;88;194;133,3;;20881,9;;;;;;;;;;;;;;;;;;;;;;
