CODGEO;LIBGEO;NBMEN15;NBPERS15;NBUC15;Q115;Q215;Q315;Q3_Q1;D115;D215;D315;D415;D615;D715;D815;D915;RD;S80S2015;GI15;PACT15;PCHO15;PTSA15;PBEN15;PPEN15;PPAT15;PPSOC15;PPFAM15;PPMINI15;PPLOGT15;PIMPOT15
65481;Barèges;84,0;178,5;127,4;;17304,3;;;;;;;;;;;;;;;;;;;;;;;;
65482;Cantaous;177,0;405,5;281,8;;20217,0;;;;;;;;;;;;;;;;;;;;;;;;
66002;Alénya;1429,0;3558,0;2373,3;14445,5;19208,7;25743,2;11297,7;11163,2;13514,0;15622,7;17438,9;21540,0;24057,3;27390,0;32639,3;2,9;3,7;0,3;66,7;4,1;56,2;6,4;32,2;10,9;5,6;2,4;1,7;1,5;-15,4
66003;Amélie-les-Bains-Palalda;2120,0;3672,5;2828,2;12443,3;16757,0;22345,6;9902,3;8819,0;11476,5;13376,2;14972,0;18836,0;20888,7;23882,7;28245,5;3,2;4,0;0,3;39,6;3,6;30,5;5,5;53,3;11,8;9,2;1,4;4,7;3,1;-13,9
66004;Les Angles;304,0;603,0;436,1;;18341,3;;;;;;;;;;;;;;;;;;;;;;;;
66005;Angoustrine-Villeneuve-des-Escaldes;227,0;522,5;357,8;;20401,7;;;;;;;;;;;;;;;;;;;;;;;;
66006;Ansignan;76,0;151,5;111,1;;15099,6;;;;;;;;;;;;;;;;;;;;;;;;
66007;Arboussols;52,0;98,0;71,6;;16978,3;;;;;;;;;;;;;;;;;;;;;;;;
66008;Argelès-sur-Mer;5735,0;11374,0;8295,1;13970,7;19318,0;25793,3;11822,7;10128,0;12787,5;15081,1;17180,0;21601,5;24170,7;27720,7;34546,0;3,4;4,2;0,3;47,7;3,8;38,0;5,9;48,1;14,9;5,2;1,4;2,2;1,6;-15,9
66009;Arles-sur-Tech;1243,0;2607,5;1857,4;13273,9;17790,0;23197,3;9923,4;9577,1;12363,3;14284,0;15990,0;19934,3;22176,5;24976,1;30106,8;3,1;3,8;0,3;53,5;3,5;43,0;7,0;43,1;10,2;7,3;2,2;3,0;2,1;-14,1
66011;Bages;1876,0;4196,5;2899,9;14520,0;19520,0;24742,0;10222,0;10908,0;13722,0;15580,0;17410,6;21091,3;23373,5;25893,3;30588,0;2,8;3,3;0,2;62,9;3,8;54,0;5,2;36,3;9,2;5,5;2,0;2,0;1,5;-13,9
66012;Baho;1314,0;3221,5;2167,3;15251,0;19967,0;26180,0;10929,0;11401,0;14222,7;16133,0;18049,3;22117,0;24610,0;28130,0;34616,0;3,0;3,8;0,3;73,5;3,3;61,0;9,2;27,6;10,3;4,7;1,9;1,6;1,2;-16,1
66014;Baixas;1093,0;2515,5;1724,7;13552,7;17700,0;23750,8;10198,2;10038,0;12642,4;14452,7;15791,3;19878,0;22300,0;24962,5;29858,1;3,0;3,7;0,3;71,7;3,9;60,2;7,6;26,3;9,5;6,6;2,3;2,5;1,8;-14,1
66015;Banyuls-dels-Aspres;558,0;1328,0;902,9;;19007,3;;;;;;;;;;;;;;;;;;;;;;;;
66016;Banyuls-sur-Mer;2192,0;4207,5;3107,8;14522,7;20071,1;26088,5;11565,8;10122,7;13409,2;15586,0;17774,6;22096,7;24560,0;28304,0;34620,7;3,4;4,2;0,3;45,6;2,5;36,2;6,9;52,6;13,8;4,5;1,3;1,8;1,4;-16,5
66017;Le Barcarès;2897,0;5081,5;3906,8;13818,0;18536,0;24238,0;10420,0;9705,0;12566,0;14706,5;16737,3;20415,5;22739,3;25967,6;30866,0;3,2;3,9;0,3;43,1;4,7;34,7;3,7;55,3;10,9;5,6;1,0;2,8;1,8;-14,9
66019;Bélesta;106,0;229,5;162,0;;14985,0;;;;;;;;;;;;;;;;;;;;;;;;
66020;Bolquère;399,0;861,0;602,4;;19977,5;;;;;;;;;;;;;;;;;;;;;;;;
66021;Bompas;2983,0;7096,0;4839,1;14611,7;19448,4;25330,0;10718,3;10631,0;13516,7;15567,0;17376,1;21613,9;24074,0;27135,3;33012,1;3,1;3,8;0,3;63,9;3,1;53,4;7,4;36,8;9,7;5,7;2,0;2,2;1,5;-16,1
66023;Bouleternère;413,0;985,0;661,0;;17935,0;;;;;;;;;;;;;;;;;;;;;;;;
66024;Le Boulou;2698,0;5628,0;4007,9;13392,0;18125,5;23573,7;10181,7;10158,0;12495,0;14486,9;16407,6;20026,9;22116,0;25490,5;30873,0;3,0;3,7;0,3;50,8;4,1;42,2;4,5;45,7;10,2;7,1;2,0;2,9;2,1;-13,8
66025;Bourg-Madame;486,0;1052,5;732,2;;18206,0;;;;;;;;;;;;;;;;;;;;;;;;
66026;Brouilla;543,0;1315,5;884,5;;19556,5;;;;;;;;;;;;;;;;;;;;;;;;
66027;La Cabanasse;289,0;705,0;467,8;;19404,4;;;;;;;;;;;;;;;;;;;;;;;;
66028;Cabestany;4209,0;9942,0;6762,0;16002,2;21290,0;28390,7;12388,5;11531,2;14650,7;17082,7;19164,0;23500,0;26495,2;30678,7;38371,3;3,3;4,2;0,3;63,4;2,7;50,9;9,7;37,5;12,7;4,7;1,8;1,5;1,3;-18,3
66029;Caixas;55,0;128,0;87,1;;17040,7;;;;;;;;;;;;;;;;;;;;;;;;
66030;Calce;92,0;204,0;142,8;;20143,8;;;;;;;;;;;;;;;;;;;;;;;;
66033;Camélas;194,0;443,5;306,4;;20606,2;;;;;;;;;;;;;;;;;;;;;;;;
66037;Canet-en-Roussillon;7124,0;13197,0;9907,7;14349,0;19846,7;26826,4;12477,4;9936,0;13102,0;15434,7;17597,1;22199,3;25123,3;28928,7;35930,5;3,6;4,5;0,3;51,2;3,7;41,3;6,2;47,7;12,4;5,5;1,2;2,5;1,8;-16,8
66038;Canohès;2588,0;6168,0;4183,8;15550,6;20544,0;27342,3;11791,8;12076,2;14528,1;16645,0;18548,7;22819,5;25445,0;29274,4;36670,7;3,0;3,9;0,3;71,8;3,1;60,9;7,8;29,9;12,1;4,4;1,9;1,3;1,3;-18,2
66039;Caramany;75,0;135,0;102,4;;14122,9;;;;;;;;;;;;;;;;;;;;;;;;
66041;Cases-de-Pène;324,0;861,0;553,7;;19505,3;;;;;;;;;;;;;;;;;;;;;;;;
66042;Cassagnes;122,0;243,5;176,7;;16712,0;;;;;;;;;;;;;;;;;;;;;;;;
66043;Casteil;48,0;101,5;72,8;;17455,3;;;;;;;;;;;;;;;;;;;;;;;;
66044;Castelnou;146,0;323,0;227,6;;18793,7;;;;;;;;;;;;;;;;;;;;;;;;
66045;Catllar;350,0;758,5;532,6;;19509,0;;;;;;;;;;;;;;;;;;;;;;;;
66046;Caudiès-de-Fenouillèdes;278,0;575,0;412,9;;17174,0;;;;;;;;;;;;;;;;;;;;;;;;
66048;Cerbère;606,0;1167,0;861,7;;19100,7;;;;;;;;;;;;;;;;;;;;;;;;
66049;Céret;3722,0;7504,5;5434,6;14046,0;19310,0;25852,4;11806,4;10120,6;12822,0;15055,0;17150,7;21471,3;24236,8;27978,9;34684,5;3,4;4,1;0,3;49,9;2,6;39,8;7,5;46,7;13,0;6,2;1,6;2,6;1,9;-15,8
66050;Claira;1729,0;4178,0;2803,5;14746,0;19546,7;25650,6;10904,6;10948,5;13591,5;15946,7;17658,0;21729,1;24202,7;27230,5;32847,2;3,0;3,6;0,3;69,8;3,5;58,8;7,5;30,7;9,5;5,3;2,4;1,6;1,3;-15,3
66051;Clara;109,0;250,5;172,2;;20528,7;;;;;;;;;;;;;;;;;;;;;;;;
66052;Codalet;165,0;344,5;246,3;;20943,3;;;;;;;;;;;;;;;;;;;;;;;;
66053;Collioure;1332,0;2478,0;1862,5;14925,3;20909,1;29124,7;14199,3;10261,0;13742,0;16072,8;18484,0;23448,0;26857,3;31583,3;40246,7;3,9;4,8;0,3;44,6;3,4;34,1;7,1;48,3;21,2;3,4;0,7;1,5;1,1;-17,5
66055;Corbère;291,0;757,0;494,9;;18945,3;;;;;;;;;;;;;;;;;;;;;;;;
66056;Corbère-les-Cabanes;447,0;1119,0;736,7;;19208,0;;;;;;;;;;;;;;;;;;;;;;;;
66057;Corneilla-de-Conflent;222,0;464,0;328,4;;17718,1;;;;;;;;;;;;;;;;;;;;;;;;
66058;Corneilla-la-Rivière;776,0;1880,0;1264,3;;18785,1;;;;;;;;;;;;;;;;;;;;;;;;
66059;Corneilla-del-Vercol;899,0;2155,0;1451,8;14448,4;19869,7;24772,0;10323,6;10603,8;13322,7;15424,8;17557,0;21534,5;23385,5;26659,2;32642,0;3,1;3,8;0,3;70,9;4,1;56,1;10,7;30,6;8,5;5,4;2,3;1,8;1,3;-15,4
66060;Corsavy;97,0;193,5;139,8;;16435,5;;;;;;;;;;;;;;;;;;;;;;;;
66062;Dorres;87,0;169,0;124,8;;21490,7;;;;;;;;;;;;;;;;;;;;;;;;
66063;Les Cluses;104,0;241,5;167,5;;20752,5;;;;;;;;;;;;;;;;;;;;;;;;
66064;Égat;194,0;434,5;298,4;;20608,0;;;;;;;;;;;;;;;;;;;;;;;;
66065;Elne;3695,0;8628,5;5847,6;12784,0;17224,0;22515,2;9731,2;9600,2;11807,0;13655,6;15276,0;19115,2;21250,0;24329,3;29231,9;3,0;3,7;0,3;62,2;4,4;52,0;5,9;32,4;10,5;8,8;3,1;3,2;2,6;-13,9
66066;Enveitg;261,0;560,5;394,4;;17858,0;;;;;;;;;;;;;;;;;;;;;;;;
66067;Err;230,0;513,0;355,1;;19288,5;;;;;;;;;;;;;;;;;;;;;;;;
66068;Escaro;45,0;101,0;69,6;;15226,0;;;;;;;;;;;;;;;;;;;;;;;;
66069;Espira-de-l'Agly;1316,0;3305,0;2183,6;13787,3;18509,6;23859,3;10072,0;10552,3;12867,2;14731,6;16638,2;20342,8;22475,8;25930,5;31117,7;2,9;3,6;0,3;68,7;3,9;56,4;8,4;28,0;10,3;7,6;3,1;2,6;1,9;-14,6
66070;Espira-de-Conflent;86,0;174,5;125,3;;17751,1;;;;;;;;;;;;;;;;;;;;;;;;
66071;Estagel;944,0;2030,5;1418,1;12815,0;16909,2;21904,0;9089,0;9783,1;11926,5;13557,0;15163,3;18865,2;20995,0;22838,9;27268,4;2,8;3,4;0,2;58,3;3,8;49,4;5,1;37,0;8,1;8,6;3,0;3,3;2,2;-12,0
66072;Estavar;200,0;457,5;313,0;;17744,6;;;;;;;;;;;;;;;;;;;;;;;;
66073;Estoher;68,0;132,5;98,1;;17657,9;;;;;;;;;;;;;;;;;;;;;;;;
66074;Eus;191,0;386,5;277,7;;18820,0;;;;;;;;;;;;;;;;;;;;;;;;
66075;Eyne;74,0;162,0;113,8;;17226,7;;;;;;;;;;;;;;;;;;;;;;;;
66078;Fillols;95,0;186,5;135,9;;17840,0;;;;;;;;;;;;;;;;;;;;;;;;
66079;Finestret;93,0;182,0;133,6;;20122,2;;;;;;;;;;;;;;;;;;;;;;;;
66080;Fontpédrouse;65,0;131,0;94,2;;17494,4;;;;;;;;;;;;;;;;;;;;;;;;
66081;Fontrabiouse;44,0;110,0;72,8;;17237,5;;;;;;;;;;;;;;;;;;;;;;;;
66082;Formiguères;199,0;460,5;312,7;;17576,0;;;;;;;;;;;;;;;;;;;;;;;;
66084;Fourques;512,0;1248,5;835,5;;18848,6;;;;;;;;;;;;;;;;;;;;;;;;
66085;Fuilla;175,0;368,0;263,4;;18553,9;;;;;;;;;;;;;;;;;;;;;;;;
66088;Ille-sur-Têt;2479,0;5405,0;3778,0;12723,0;16679,0;21925,0;9202,0;9075,8;11727,2;13580,0;15124,6;18474,1;20670,0;23598,8;28097,2;3,1;3,8;0,3;58,5;4,4;48,0;6,1;36,1;10,2;8,3;2,5;3,3;2,5;-13,1
66089;Joch;113,0;270,0;182,1;;20057,8;;;;;;;;;;;;;;;;;;;;;;;;
66093;Laroque-des-Albères;1020,0;2210,5;1569,8;15524,0;21778,9;29163,9;13639,9;10463,0;14111,8;17000,6;19490,0;23901,4;27543,0;31592,0;38751,0;3,7;4,3;0,3;42,4;3,1;33,7;5,6;57,4;13,4;3,0;1,2;1,0;0,8;-16,2
66094;Latour-Bas-Elne;1091,0;2605,5;1766,1;15490,0;20246,5;26043,0;10553,0;11094,8;14530,0;16454,0;18341,7;22131,9;24577,7;27997,3;33486,7;3,0;3,5;0,2;62,8;4,3;52,9;5,6;36,2;11,3;4,6;2,0;1,5;1,1;-14,9
66095;Latour-de-Carol;167,0;382,5;263,7;;19262,0;;;;;;;;;;;;;;;;;;;;;;;;
66096;Latour-de-France;425,0;962,0;662,4;;17282,7;;;;;;;;;;;;;;;;;;;;;;;;
66097;Lesquerde;74,0;145,0;106,7;;19305,5;;;;;;;;;;;;;;;;;;;;;;;;
66098;La Llagonne;109,0;227,0;162,0;;19390,7;;;;;;;;;;;;;;;;;;;;;;;;
66099;Llauro;132,0;307,0;209,7;;17203,9;;;;;;;;;;;;;;;;;;;;;;;;
66100;Llo;64,0;141,5;98,9;;19764,0;;;;;;;;;;;;;;;;;;;;;;;;
66101;Llupia;822,0;1976,0;1346,9;;21735,0;;;;;;;;;;;;;;;;;;;;;;;;
66103;Marquixanes;201,0;471,5;320,6;;16128,9;;;;;;;;;;;;;;;;;;;;;;;;
66104;Los Masos;357,0;898,0;593,1;;18324,3;;;;;;;;;;;;;;;;;;;;;;;;
66105;Matemale;130,0;291,0;199,9;;17696,0;;;;;;;;;;;;;;;;;;;;;;;;
66106;Maureillas-las-Illas;1199,0;2609,0;1840,5;14491,0;19106,4;26097,2;11606,2;9929,3;13400,5;15527,0;17292,7;21245,0;23994,0;28483,3;34660,7;3,5;4,1;0,3;53,9;3,2;43,1;7,6;44,8;11,5;5,1;1,8;1,9;1,5;-15,3
66107;Maury;374,0;799,0;560,1;;14446,9;;;;;;;;;;;;;;;;;;;;;;;;
66108;Millas;1662,0;3896,0;2649,4;12767,9;18163,3;24033,9;11266,0;9610,8;11692,8;13714,7;15742,6;20160,0;22458,0;25970,7;31259,2;3,3;4,0;0,3;62,6;4,0;50,2;8,3;33,5;10,3;8,9;2,9;3,7;2,3;-15,3
66109;Molitg-les-Bains;106,0;219,0;156,7;;18322,7;;;;;;;;;;;;;;;;;;;;;;;;
66111;Montalba-le-Château;76,0;148,0;108,4;;15528,7;;;;;;;;;;;;;;;;;;;;;;;;
66112;Montauriol;100,0;226,0;157,8;;20835,7;;;;;;;;;;;;;;;;;;;;;;;;
66113;Montbolo;62,0;127,5;92,5;;17989,6;;;;;;;;;;;;;;;;;;;;;;;;
66114;Montescot;687,0;1712,0;1149,4;;19980,0;;;;;;;;;;;;;;;;;;;;;;;;
66115;Montesquieu-des-Albères;531,0;1230,0;849,3;;21988,2;;;;;;;;;;;;;;;;;;;;;;;;
66116;Montferrer;80,0;155,5;115,1;;15427,3;;;;;;;;;;;;;;;;;;;;;;;;
66117;Mont-Louis;73,0;117,0;93,4;;18409,0;;;;;;;;;;;;;;;;;;;;;;;;
66118;Montner;150,0;327,0;227,9;;16542,4;;;;;;;;;;;;;;;;;;;;;;;;
66119;Mosset;145,0;293,0;211,0;;15984,3;;;;;;;;;;;;;;;;;;;;;;;;
66121;Néfiach;534,0;1271,0;854,5;;18900,2;;;;;;;;;;;;;;;;;;;;;;;;
66124;Font-Romeu-Odeillo-Via;872,0;1705,5;1249,3;;19630,0;;;;;;;;;;;;;;;;;;;;;;;;
66125;Olette;183,0;343,5;254,5;;16364,7;;;;;;;;;;;;;;;;;;;;;;;;
66126;Oms;135,0;283,5;203,4;;17974,7;;;;;;;;;;;;;;;;;;;;;;;;
66127;Opoul-Périllos;470,0;1187,0;779,3;;17526,0;;;;;;;;;;;;;;;;;;;;;;;;
66129;Ortaffa;604,0;1497,5;997,9;;18938,7;;;;;;;;;;;;;;;;;;;;;;;;
66130;Osséja;475,0;1004,0;711,5;;18643,3;;;;;;;;;;;;;;;;;;;;;;;;
66132;Palau-de-Cerdagne;164,0;355,0;248,6;;18862,0;;;;;;;;;;;;;;;;;;;;;;;;
66133;Palau-del-Vidre;1274,0;3146,0;2100,3;13654,4;18463,0;24464,5;10810,1;10212,7;12498,7;14720,0;16263,3;20320,9;22949,3;26470,0;33234,8;3,3;4,0;0,3;64,6;4,2;53,4;7,0;33,3;11,1;5,8;2,4;1,9;1,5;-14,8
66134;Passa;333,0;793,0;530,8;;17506,4;;;;;;;;;;;;;;;;;;;;;;;;
66136;Perpignan;53926,0;109252,0;78003,9;11156,0;16000,0;22932,0;11776,0;8357,0;10262,1;12081,0;13962,0;18370,7;21198,0;25000,0;32074,0;3,8;5,0;0,3;57,0;4,1;45,3;7,5;34,7;11,4;12,8;2,8;5,8;4,1;-15,9
66137;Le Perthus;277,0;573,5;408,8;;15185,2;;;;;;;;;;;;;;;;;;;;;;;;
66138;Peyrestortes;567,0;1294,5;888,8;;18671,7;;;;;;;;;;;;;;;;;;;;;;;;
66140;Pézilla-la-Rivière;1448,0;3481,0;2337,7;13537,6;18910,8;24392,0;10854,4;9823,0;12346,5;14660,8;16582,9;20820,7;23089,0;26106,7;32296,0;3,3;4,0;0,3;72,5;4,0;60,2;8,3;26,3;9,4;6,1;2,4;2,2;1,5;-14,3
66141;Pia;3137,0;8229,5;5365,4;13443,3;18242,0;23468,0;10024,7;9914,0;12387,5;14326,8;16245,4;20235,6;22279,3;25116,0;30610,0;3,1;3,8;0,3;68,3;4,0;56,5;7,8;28,9;9,4;8,2;3,2;3,0;2,0;-14,8
66143;Planèzes;53,0;96,5;73,2;;13594,0;;;;;;;;;;;;;;;;;;;;;;;;
66144;Pollestres;1940,0;4787,0;3185,9;15360,0;19872,7;25104,0;9744,0;11190,4;14226,2;16347,2;18215,0;21751,0;23785,7;26777,5;32232,0;2,9;3,4;0,2;70,5;3,5;61,0;6,0;30,2;9,0;5,7;2,5;1,7;1,5;-15,4
66145;Ponteilla;1113,0;2731,0;1826,5;15219,3;19482,8;24663,7;9444,3;11608,6;14100,0;16260,8;17967,1;20959,5;23281,5;26217,8;32087,8;2,8;3,4;0,2;72,7;3,6;63,1;6,0;27,6;9,9;5,0;2,3;1,6;1,1;-15,2
66146;Porta;47,0;101,0;70,0;;17599,6;;;;;;;;;;;;;;;;;;;;;;;;
66147;Porté-Puymorens;52,0;109,5;78,7;;20383,0;;;;;;;;;;;;;;;;;;;;;;;;
66148;Port-Vendres;2050,0;3820,0;2843,5;12830,0;16994,0;22941,0;10111,0;9103,6;11741,9;13817,0;15545,4;19111,5;21496,7;25045,3;31729,0;3,5;4,2;0,3;48,6;4,2;38,8;5,6;47,0;11,4;7,7;1,7;3,3;2,7;-14,7
66149;Prades;2929,0;5864,5;4245,5;12638,0;17377,1;23460,7;10822,7;9355,7;11627,4;13590,0;15349,0;19526,1;21953,6;25416,1;31874,8;3,4;4,2;0,3;48,6;3,3;37,9;7,4;45,2;11,3;9,1;2,3;3,9;2,9;-14,2
66150;Prats-de-Mollo-la-Preste;412,0;819,5;599,7;;17642,7;;;;;;;;;;;;;;;;;;;;;;;;
66158;Rasiguères;64,0;129,0;93,3;;15898,0;;;;;;;;;;;;;;;;;;;;;;;;
66160;Reynès;588,0;1364,5;940,4;;19408,0;;;;;;;;;;;;;;;;;;;;;;;;
66161;Ria-Sirach;594,0;1323,5;918,9;;17583,0;;;;;;;;;;;;;;;;;;;;;;;;
66162;Rigarda;217,0;540,5;355,4;;19470,9;;;;;;;;;;;;;;;;;;;;;;;;
66164;Rivesaltes;3762,0;8502,5;5870,2;13351,4;17877,8;23637,3;10285,9;9837,5;12309,0;14272,0;16055,2;19765,3;22218,6;25474,6;31140,7;3,2;3,8;0,3;63,2;3,8;53,5;5,9;32,4;10,2;8,3;2,5;3,2;2,6;-14,1
66165;Rodès;261,0;625,5;422,9;;18167,0;;;;;;;;;;;;;;;;;;;;;;;;
66166;Sahorre;178,0;373,0;264,5;;16200,9;;;;;;;;;;;;;;;;;;;;;;;;
66167;Saillagouse;443,0;1021,0;692,3;;18890,0;;;;;;;;;;;;;;;;;;;;;;;;
66168;Saint-André;1601,0;3458,0;2440,7;15390,7;20214,0;25797,1;10406,5;11338,5;14112,0;16451,5;18205,3;22242,9;24221,3;27417,5;32747,3;2,9;3,5;0,2;50,7;3,5;40,7;6,4;47,1;12,1;4,6;1,6;1,8;1,2;-14,5
66169;Saint-Arnac;55,0;112,0;81,1;;14197,2;;;;;;;;;;;;;;;;;;;;;;;;
66170;Sainte-Colombe-de-la-Commanderie;60,0;149,0;99,9;;25786,2;;;;;;;;;;;;;;;;;;;;;;;;
66171;Saint-Cyprien;5822,0;11148,0;8272,6;14272,6;20079,8;26955,4;12682,7;10323,9;13091,3;15496,5;17964,0;22326,0;25042,7;29023,3;35456,7;3,4;4,3;0,3;44,1;3,9;34,1;6,1;53,7;14,7;4,8;1,2;2,1;1,5;-17,3
66172;Saint-Estève;5067,0;11315,5;7868,5;14938,7;19747,8;25789,6;10850,9;11608,6;13926,2;15959,0;17751,3;21894,0;24312,9;27757,3;33854,8;2,9;3,6;0,3;62,7;3,3;52,2;7,2;37,9;10,1;5,4;2,0;1,8;1,6;-16,1
66173;Saint-Féliu-d'Amont;428,0;1064,5;705,8;;19036,0;;;;;;;;;;;;;;;;;;;;;;;;
66174;Saint-Féliu-d'Avall;1118,0;2735,5;1832,2;13843,8;18672,0;25151,4;11307,6;10488,5;12949,1;14841,1;16991,1;20660,0;23340,0;26629,0;34487,6;3,3;3,9;0,3;69,4;5,7;56,3;7,4;26,8;12,9;6,1;2,4;2,0;1,7;-15,2
66175;Saint-Génis-des-Fontaines;1337,0;2839,5;2023,3;14692,0;20120,0;25996,5;11304,5;10376,5;13550,8;15949,3;17968,0;22496,0;24800,6;28189,5;33139,0;3,2;3,9;0,3;43,6;3,4;34,3;5,9;55,6;11,5;4,5;1,6;1,8;1,2;-15,2
66176;Saint-Hippolyte;1180,0;2961,0;1959,7;14174,3;18990,0;24475,6;10301,3;10653,0;12936,1;15083,8;17152,0;20829,0;23155,3;26499,3;31576,0;3,0;3,6;0,3;68,9;4,4;55,5;9,1;31,4;7,8;6,4;2,8;2,1;1,4;-14,5
66177;Saint-Jean-Lasseille;542,0;1491,0;941,4;;18901,0;;;;;;;;;;;;;;;;;;;;;;;;
66178;Saint-Jean-Pla-de-Corts;923,0;2159,5;1476,2;15265,3;20085,0;25316,0;10050,7;11501,3;14071,0;16242,0;18125,0;21774,4;23922,8;27559,6;33164,7;2,9;3,9;0,3;62,1;2,8;50,7;8,6;36,4;14,5;4,3;1,8;1,3;1,2;-17,3
66179;Saint-Laurent-de-Cerdans;449,0;891,0;648,9;;18763,3;;;;;;;;;;;;;;;;;;;;;;;;
66180;Saint-Laurent-de-la-Salanque;4528,0;9943,0;6957,4;14017,2;18750,8;23925,7;9908,5;10480,6;12944,4;14969,3;16836,4;20498,1;22675,3;25533,3;30075,0;2,9;3,3;0,2;52,4;4,4;43,6;4,4;45,5;9,0;6,8;2,1;2,8;1,9;-13,7
66181;Sainte-Léocadie;49,0;112,0;77,3;;20812,9;;;;;;;;;;;;;;;;;;;;;;;;
66182;Sainte-Marie;2427,0;5063,0;3616,5;13989,3;19037,7;24801,3;10812,0;10113,1;12719,4;15081,0;17021,0;21040,0;23380,0;26401,5;31441,9;3,1;3,8;0,3;55,0;4,3;45,8;4,9;42,2;11,2;6,0;1,6;2,5;1,9;-14,4
66185;Saint-Michel-de-Llotes;154,0;337,5;237,8;;19083,0;;;;;;;;;;;;;;;;;;;;;;;;
66186;Saint-Nazaire;1073,0;2573,0;1740,1;15162,9;19937,7;25588,0;10425,1;11274,3;14176,9;16073,2;18240,0;21945,2;24205,5;27290,7;32797,6;2,9;3,5;0,2;63,0;3,4;54,6;5,0;36,7;10,2;4,9;2,1;1,6;1,2;-14,8
66187;Saint-Paul-de-Fenouillet;825,0;1769,5;1253,0;;15969,5;;;;;;;;;;;;;;;;;;;;;;;;
66188;Saint-Pierre-dels-Forcats;112,0;273,0;183,8;;20182,4;;;;;;;;;;;;;;;;;;;;;;;;
66189;Saleilles;2227,0;5159,0;3540,9;15855,3;21112,7;27959,4;12104,1;12031,7;14726,0;16934,0;19002,0;23302,5;25980,0;30238,0;36592,0;3,0;3,8;0,3;61,4;2,7;51,1;7,6;39,5;12,0;3,9;1,6;1,2;1,1;-16,8
66190;Salses-le-Château;1309,0;3035,0;2056,8;13448,8;17826,0;22611,7;9162,8;10098,0;12426,2;14527,2;16329,5;19612,0;21409,3;23792,0;27746,0;2,7;3,2;0,2;65,1;4,5;55,0;5,6;31,9;7,8;8,1;3,1;2,9;2,1;-12,9
66192;Sauto;39,0;100,0;66,1;;17957,3;;;;;;;;;;;;;;;;;;;;;;;;
66193;Serdinya;116,0;200,5;154,4;;15277,0;;;;;;;;;;;;;;;;;;;;;;;;
66194;Serralongue;119,0;219,5;165,8;;16919,0;;;;;;;;;;;;;;;;;;;;;;;;
66195;Le Soler;3098,0;7601,0;5078,5;14460,0;19090,0;24924,3;10464,3;10902,4;13338,7;15428,7;17214,3;21105,2;23326,1;26848,6;32469,6;3,0;3,7;0,3;71,7;3,9;61,0;6,9;27,9;10,3;6,2;2,5;2,0;1,7;-16,1
66196;Sorède;1561,0;3256,5;2333,4;14983,0;20266,0;26864,0;11881,0;10429,3;13926,0;16246,0;18302,2;22598,7;25092,2;28822,7;35280,7;3,4;4,0;0,3;45,8;3,4;37,5;4,9;52,9;13,1;4,2;1,4;1,6;1,2;-16,0
66198;Sournia;170,0;364,5;255,7;;16488,8;;;;;;;;;;;;;;;;;;;;;;;;
66199;Taillet;46,0;102,0;70,8;;16111,7;;;;;;;;;;;;;;;;;;;;;;;;
66202;Targassonne;81,0;204,5;134,7;;20322,8;;;;;;;;;;;;;;;;;;;;;;;;
66204;Taurinya;158,0;358,5;246,0;;17393,3;;;;;;;;;;;;;;;;;;;;;;;;
66205;Tautavel;405,0;821,5;591,4;;16816,7;;;;;;;;;;;;;;;;;;;;;;;;
66207;Terrats;271,0;638,5;436,3;;19198,7;;;;;;;;;;;;;;;;;;;;;;;;
66208;Théza;801,0;1933,5;1287,3;;18526,7;;;;;;;;;;;;;;;;;;;;;;;;
66210;Thuir;3316,0;7119,0;5022,0;13715,7;18985,2;24723,5;11007,8;10209,0;12875,5;14672,5;17012,2;20927,3;23277,7;26568,0;31935,3;3,1;3,7;0,3;60,0;3,9;50,8;5,3;38,2;9,1;6,9;2,0;2,8;2,1;-14,2
66211;Tordères;59,0;160,0;104,3;;17337,3;;;;;;;;;;;;;;;;;;;;;;;;
66212;Torreilles;1800,0;3998,5;2762,3;13701,2;19075,3;24830,7;11129,5;10214,0;12681,1;14962,6;17112,7;21258,4;23364,0;26400,0;30982,0;3,0;3,7;0,3;67,0;4,4;56,6;6,0;31,1;9,5;6,4;2,3;2,2;1,8;-14,0
66213;Toulouges;2870,0;6768,5;4596,5;14823,5;19965,6;26404,8;11581,3;11002,7;13638,0;15793,3;17817,0;22216,0;25027,3;28362,8;34545,1;3,1;3,9;0,3;69,8;3,5;59,2;7,1;30,2;10,9;5,6;2,1;1,8;1,7;-16,5
66214;Tresserre;415,0;1011,0;676,6;;20080,8;;;;;;;;;;;;;;;;;;;;;;;;
66215;Trévillach;66,0;143,0;99,1;;18117,0;;;;;;;;;;;;;;;;;;;;;;;;
66217;Trouillas;845,0;1961,5;1327,7;;18861,1;;;;;;;;;;;;;;;;;;;;;;;;
66218;Ur;149,0;318,5;225,1;;18404,5;;;;;;;;;;;;;;;;;;;;;;;;
66222;Vernet-les-Bains;838,0;1542,5;1155,6;;18084,0;;;;;;;;;;;;;;;;;;;;;;;;
66223;Villefranche-de-Conflent;105,0;194,5;144,5;;14906,0;;;;;;;;;;;;;;;;;;;;;;;;
