CODGEO;LIBGEO;NBMEN16;NBPERS16;NBUC16;Q116;Q216;Q316;Q3_Q1;D116;D216;D316;D416;D616;D716;D816;D916;RD;S80S2016;GI16;PACT16;PTSA16;PCHO16;PBEN16;PPEN16;PPAT16;PPSOC16;PPFAM16;PPMINI16;PPLOGT16;PIMPOT16
25515;Sainte-Colombe;167;429;278,7;;28223;;;;;;;;;;;;;;;;;;;;;;;;
25516;Saint-Georges-Armont;47;128;82,4;;16584;;;;;;;;;;;;;;;;;;;;;;;;
25517;Saint-Gorgon-Main;104;293;185,1;;24651;;;;;;;;;;;;;;;;;;;;;;;;
25518;Saint-Hilaire;54;160;100,4;;21813;;;;;;;;;;;;;;;;;;;;;;;;
25519;Saint-Hippolyte;449;905;651,4;;21655;;;;;;;;;;;;;;;;;;;;;;;;
25520;Saint-Juan;71;178;117,0;;20189;;;;;;;;;;;;;;;;;;;;;;;;
25521;Saint-Julien-lès-Montbéliard;73;177;120,7;;23617;;;;;;;;;;;;;;;;;;;;;;;;
25522;Saint-Julien-lès-Russey;61;178;110,3;;25850;;;;;;;;;;;;;;;;;;;;;;;;
25523;Sainte-Marie;298;711;484,4;;23955;;;;;;;;;;;;;;;;;;;;;;;;
25524;Saint-Maurice-Colombier;373;928;620,8;;21368;;;;;;;;;;;;;;;;;;;;;;;;
25525;Saint-Point-Lac;130;308;211,1;;31064;;;;;;;;;;;;;;;;;;;;;;;;
25526;Sainte-Suzanne;725;1564;1094,2;;19866;;;;;;;;;;;;;;;;;;;;;;;;
25527;Saint-Vit;1999;4827;3256,9;16011;21058;26878;10867;12171;14937;17100;19052;23229;25548;28491;33293;2,7;3,361;0,240;72,3;65,0;2,6;4,7;30,4;8,0;5,0;2,5;1,4;1,1;-15,7
25529;Sancey;594;1319;913,5;;19467;;;;;;;;;;;;;;;;;;;;;;;;
25532;Saône;1373;3308;2224,2;17406;22593;28988;11582;13034;16217;18624;20971;24992;27183;30553;36428;2,8;3,426;0,243;73,5;66,8;2,4;4,4;29,5;10,8;4,2;2,1;1,1;0,9;-18,0
25534;Sarrageois;76;202;131,4;;31476;;;;;;;;;;;;;;;;;;;;;;;;
25535;Saules;99;250;163,9;;22516;;;;;;;;;;;;;;;;;;;;;;;;
25536;Sauvagney;69;167;112,8;;21655;;;;;;;;;;;;;;;;;;;;;;;;
25537;Scey-Maisières;127;295;200,4;;22825;;;;;;;;;;;;;;;;;;;;;;;;
25538;Séchin;49;125;82,3;;19028;;;;;;;;;;;;;;;;;;;;;;;;
25539;Seloncourt;2729;5857;4134,2;16785;22022;28695;11910;12968;15517;17908;19870;24119;26928;31076;37476;2,9;3,387;0,242;70,9;63,3;3,4;4,2;32,9;7,2;4,6;1,6;1,7;1,2;-15,6
25540;Semondans;122;311;206,4;;24894;;;;;;;;;;;;;;;;;;;;;;;;
25541;Septfontaines;132;371;232,5;;21284;;;;;;;;;;;;;;;;;;;;;;;;
25542;Serre-les-Sapins;665;1718;1132,6;;23396;;;;;;;;;;;;;;;;;;;;;;;;
25544;Servin;75;196;128,2;;21111;;;;;;;;;;;;;;;;;;;;;;;;
25545;Silley-Amancey;50;143;89,8;;17205;;;;;;;;;;;;;;;;;;;;;;;;
25547;Sochaux;1801;3778;2651,8;12292;16266;20803;8511;9720;11686;13058;14797;17802;19789;22070;26085;2,7;3,173;0,228;61,1;54,2;5,6;1,3;31,4;4,9;13,8;3,5;5,8;4,5;-11,2
25548;Solemont;66;147;101,4;;21267;;;;;;;;;;;;;;;;;;;;;;;;
25549;Sombacour;257;645;426,4;;24659;;;;;;;;;;;;;;;;;;;;;;;;
25550;La Sommette;84;235;146,4;;19549;;;;;;;;;;;;;;;;;;;;;;;;
25551;Soulce-Cernay;56;123;84,1;;23541;;;;;;;;;;;;;;;;;;;;;;;;
25552;Sourans;46;121;79,4;;19663;;;;;;;;;;;;;;;;;;;;;;;;
25553;Soye;151;386;250,7;;18710;;;;;;;;;;;;;;;;;;;;;;;;
25554;Surmont;53;132;89,4;;19367;;;;;;;;;;;;;;;;;;;;;;;;
25555;Taillecourt;487;1084;753,9;;23547;;;;;;;;;;;;;;;;;;;;;;;;
25557;Tallenay;175;421;286,9;;28306;;;;;;;;;;;;;;;;;;;;;;;;
25558;Tarcenay;371;1004;640,8;;23619;;;;;;;;;;;;;;;;;;;;;;;;
25559;Thiébouhans;91;252;160,5;;26446;;;;;;;;;;;;;;;;;;;;;;;;
25560;Thise;1296;3043;2083,0;18518;23617;30161;11643;14359;17242;19627;21643;26036;28741;32404;38915;2,7;3,118;0,228;60,4;54,4;2,2;3,8;42,5;10,6;3,3;1,7;0,9;0,7;-16,8
25561;Thoraise;145;343;232,0;;20753;;;;;;;;;;;;;;;;;;;;;;;;
25562;Thulay;88;228;151,6;;27458;;;;;;;;;;;;;;;;;;;;;;;;
25563;Thurey-le-Mont;52;125;83,7;;21603;;;;;;;;;;;;;;;;;;;;;;;;
25564;Torpes;394;1045;674,1;;22118;;;;;;;;;;;;;;;;;;;;;;;;
25565;Touillon-et-Loutelet;96;258;165,0;;32808;;;;;;;;;;;;;;;;;;;;;;;;
25566;La Tour-de-Sçay;111;283;183,0;;20806;;;;;;;;;;;;;;;;;;;;;;;;
25567;Tournans;52;117;80,1;;20560;;;;;;;;;;;;;;;;;;;;;;;;
25569;Trépot;198;542;343,9;;22683;;;;;;;;;;;;;;;;;;;;;;;;
25571;Trévillers;204;484;324,0;;27759;;;;;;;;;;;;;;;;;;;;;;;;
25572;Trouvans;40;112;71,7;;21323;;;;;;;;;;;;;;;;;;;;;;;;
25574;Uzelle;74;163;112,9;;17981;;;;;;;;;;;;;;;;;;;;;;;;
25575;Vaire;329;790;536,1;;22540;;;;;;;;;;;;;;;;;;;;;;;;
25578;Valdahon;2058;4904;3280,5;16187;20966;28275;12088;12729;14956;17176;19054;23464;26277;30018;36708;2,9;3,516;0,252;77,5;70,2;3,2;4,1;24,6;8,0;5,2;2,7;1,3;1,2;-15,3
25579;Val-de-Roulans;64;197;120,3;;22946;;;;;;;;;;;;;;;;;;;;;;;;
25580;Valentigney;4413;10356;7017,3;13373;18166;24369;10996;10297;12422;14309;16134;20240;22890;26064;31899;3,1;3,751;0,263;64,0;56,3;3,8;3,9;35,1;6,1;8,6;3,1;3,1;2,3;-13,8
25582;Valleroy;57;156;98,9;;23576;;;;;;;;;;;;;;;;;;;;;;;;
25583;Valonne;101;246;164,7;;21802;;;;;;;;;;;;;;;;;;;;;;;;
25584;Valoreille;47;128;81,3;;22675;;;;;;;;;;;;;;;;;;;;;;;;
25586;Vandoncourt;352;843;574,0;;23549;;;;;;;;;;;;;;;;;;;;;;;;
25587;Vauchamps;51;130;84,9;;22992;;;;;;;;;;;;;;;;;;;;;;;;
25588;Vaucluse;45;108;73,1;;25213;;;;;;;;;;;;;;;;;;;;;;;;
25591;Vaufrey;69;144;102,6;;20549;;;;;;;;;;;;;;;;;;;;;;;;
25592;Vaux-et-Chantegrue;251;604;403,5;;30149;;;;;;;;;;;;;;;;;;;;;;;;
25594;Velesmes-Essarts;150;343;234,5;;21900;;;;;;;;;;;;;;;;;;;;;;;;
25595;Vellerot-lès-Belvoir;48;104;74,2;;18404;;;;;;;;;;;;;;;;;;;;;;;;
25597;Vellevans;89;225;147,6;;19019;;;;;;;;;;;;;;;;;;;;;;;;
25598;Venise;187;526;333,1;;21136;;;;;;;;;;;;;;;;;;;;;;;;
25599;Vennans;84;255;156,4;;22116;;;;;;;;;;;;;;;;;;;;;;;;
25600;Vennes;66;197;120,6;;31721;;;;;;;;;;;;;;;;;;;;;;;;
25601;Vercel-Villedieu-le-Camp;596;1480;975,0;;21280;;;;;;;;;;;;;;;;;;;;;;;;
25602;Vergranne;41;108;71,5;;18044;;;;;;;;;;;;;;;;;;;;;;;;
25604;Verne;55;124;85,4;;18872;;;;;;;;;;;;;;;;;;;;;;;;
25605;Vernierfontaine;177;475;305,1;;21249;;;;;;;;;;;;;;;;;;;;;;;;
25608;Le Vernoy;65;177;113,8;;21052;;;;;;;;;;;;;;;;;;;;;;;;
25609;Verrières-de-Joux;181;462;305,0;;28251;;;;;;;;;;;;;;;;;;;;;;;;
25611;La Vèze;208;479;327,1;;23751;;;;;;;;;;;;;;;;;;;;;;;;
25612;Vieilley;280;694;464,1;;21727;;;;;;;;;;;;;;;;;;;;;;;;
25614;Vieux-Charmont;1286;2860;1980,3;15560;20959;26621;11061;11760;14269;16779;18763;22828;25227;28298;33500;2,8;3,222;0,229;66,6;59,0;3,9;3,8;36,3;6,8;5,2;2,1;1,6;1,5;-14,9
25615;Villars-lès-Blamont;199;474;319,8;;23654;;;;;;;;;;;;;;;;;;;;;;;;
25616;Villars-Saint-Georges;105;278;179,7;;23427;;;;;;;;;;;;;;;;;;;;;;;;
25617;Villars-sous-Dampjoux;160;372;257,0;;21971;;;;;;;;;;;;;;;;;;;;;;;;
25618;Villars-sous-Écot;147;341;236,8;;22293;;;;;;;;;;;;;;;;;;;;;;;;
25619;Les Villedieu;87;205;138,2;;25555;;;;;;;;;;;;;;;;;;;;;;;;
25620;Ville-du-Pont;137;338;226,3;;25693;;;;;;;;;;;;;;;;;;;;;;;;
25621;Villeneuve-d'Amont;80;191;130,9;;21145;;;;;;;;;;;;;;;;;;;;;;;;
25622;Villers-Buzon;110;265;180,6;;23606;;;;;;;;;;;;;;;;;;;;;;;;
25623;Villers-Chief;50;131;84,7;;21979;;;;;;;;;;;;;;;;;;;;;;;;
25624;Villers-Grélot;66;165;109,3;;17894;;;;;;;;;;;;;;;;;;;;;;;;
25626;Villers-Saint-Martin;80;214;139,7;;20070;;;;;;;;;;;;;;;;;;;;;;;;
25627;Villers-sous-Chalamont;119;300;196,8;;22689;;;;;;;;;;;;;;;;;;;;;;;;
25628;Villers-sous-Montrond;76;194;125,6;;22109;;;;;;;;;;;;;;;;;;;;;;;;
25629;Voillans;87;194;135,5;;22091;;;;;;;;;;;;;;;;;;;;;;;;
25631;Vorges-les-Pins;228;612;396,8;;22550;;;;;;;;;;;;;;;;;;;;;;;;
25632;Voujeaucourt;1391;3181;2190,3;16970;22063;27659;10688;12609;15730;17696;19979;24173;26178;29127;35132;2,8;3,198;0,228;73,3;66,3;2,9;4,1;31,2;7,1;4,4;1,9;1,5;1,0;-16,0
25633;Vuillafans;300;681;463,2;;19654;;;;;;;;;;;;;;;;;;;;;;;;
25634;Vuillecin;270;688;457,6;;27655;;;;;;;;;;;;;;;;;;;;;;;;
25635;Vyt-lès-Belvoir;80;201;132,9;;21012;;;;;;;;;;;;;;;;;;;;;;;;
26001;Solaure en Diois;196;437;305,2;;20448;;;;;;;;;;;;;;;;;;;;;;;;
26002;Albon;775;1947;1284,3;;20424;;;;;;;;;;;;;;;;;;;;;;;;
26004;Alixan;960;2527;1654,6;17288;21916;29091;11802;13084;16068;18321;19807;24557;27307;31630;41394;3,2;3,803;0,271;80,9;68,9;3,5;8,5;21,7;11,0;3,8;2,1;1,0;0,7;-17,4
26005;Allan;692;1753;1166,5;;23309;;;;;;;;;;;;;;;;;;;;;;;;
26006;Allex;1004;2586;1708,4;17559;22359;28175;10616;13376;16229;18455;20129;24148;26560;29924;36314;2,7;3,280;0,235;75,3;66,7;2,9;5,6;25,9;9,9;3,8;2,1;1,0;0,7;-14,9
26007;Ambonil;44;117;77,3;;23265;;;;;;;;;;;;;;;;;;;;;;;;
26008;Ancône;554;1349;900,3;;20378;;;;;;;;;;;;;;;;;;;;;;;;
26009;Andancette;564;1358;909,4;;19899;;;;;;;;;;;;;;;;;;;;;;;;
26010;Anneyron;1669;3903;2656,5;16429;20916;25927;9497;12515;15259;17371;19121;22691;24469;27423;33616;2,7;3,195;0,228;68,8;61,7;2,9;4,2;31,2;10,4;4,3;2,2;1,2;1,0;-14,7
26011;Aouste-sur-Sye;1065;2496;1697,6;15119;19787;25202;10082;11228;14070;15959;17628;21624;23760;26993;33118;2,9;3,538;0,253;62,7;52,6;3,9;6,2;33,1;12,3;5,9;2,5;1,8;1,6;-14,0
26014;Arthémonay;220;587;380,6;;21324;;;;;;;;;;;;;;;;;;;;;;;;
26016;Aubres;185;428;293,7;;18163;;;;;;;;;;;;;;;;;;;;;;;;
26019;Aurel;111;240;169,3;;19225;;;;;;;;;;;;;;;;;;;;;;;;
26020;La Répara-Auriples;100;245;163,2;;20181;;;;;;;;;;;;;;;;;;;;;;;;
26021;Autichamp;57;129;90,2;;19997;;;;;;;;;;;;;;;;;;;;;;;;
26023;Barbières;393;1051;674,1;;20701;;;;;;;;;;;;;;;;;;;;;;;;
26024;Barcelonne;135;342;229,7;;25108;;;;;;;;;;;;;;;;;;;;;;;;
26025;Barnave;83;188;129,0;;15938;;;;;;;;;;;;;;;;;;;;;;;;
26027;Barsac;64;161;105,9;;15111;;;;;;;;;;;;;;;;;;;;;;;;
26028;Bathernay;95;244;160,5;;21800;;;;;;;;;;;;;;;;;;;;;;;;
26031;La Bâtie-Rolland;419;1056;694,8;;20472;;;;;;;;;;;;;;;;;;;;;;;;
26032;La Baume-Cornillane;183;451;303,3;;23822;;;;;;;;;;;;;;;;;;;;;;;;
26033;La Baume-de-Transit;326;806;537,0;;20033;;;;;;;;;;;;;;;;;;;;;;;;
26034;La Baume-d'Hostun;216;605;383,9;;20074;;;;;;;;;;;;;;;;;;;;;;;;
26035;Beaufort-sur-Gervanne;203;457;311,8;;18510;;;;;;;;;;;;;;;;;;;;;;;;
26036;Beaumont-en-Diois;52;109;76,0;;12924;;;;;;;;;;;;;;;;;;;;;;;;
26037;Beaumont-lès-Valence;1590;3938;2636,0;18340;23294;30182;11842;13991;16969;19315;21437;25549;28477;32424;38835;2,8;3,414;0,243;73,7;64,4;3,2;6,1;29,7;10,2;3,4;1,7;0,9;0,8;-17,0
26038;Beaumont-Monteux;484;1310;843,8;;22099;;;;;;;;;;;;;;;;;;;;;;;;
26039;Beauregard-Baret;319;879;564,6;;21523;;;;;;;;;;;;;;;;;;;;;;;;
26041;Beausemblant;564;1420;945,6;;21740;;;;;;;;;;;;;;;;;;;;;;;;
26042;Beauvallon;627;1532;1034,8;;23276;;;;;;;;;;;;;;;;;;;;;;;;
26043;Beauvoisin;65;142;100,2;;23353;;;;;;;;;;;;;;;;;;;;;;;;
26045;La Bégude-de-Mazenc;723;1762;1178,2;;20251;;;;;;;;;;;;;;;;;;;;;;;;
26049;Bésayes;472;1183;786,9;;21667;;;;;;;;;;;;;;;;;;;;;;;;
26052;Bonlieu-sur-Roubion;170;461;296,2;;20724;;;;;;;;;;;;;;;;;;;;;;;;
26054;Bouchet;547;1445;933,4;;20554;;;;;;;;;;;;;;;;;;;;;;;;
26055;Boulc;59;136;90,8;;14409;;;;;;;;;;;;;;;;;;;;;;;;
26056;Bourdeaux;283;583;415,9;;17638;;;;;;;;;;;;;;;;;;;;;;;;
26057;Bourg-de-Péage;4799;10316;7221,2;14198;19153;24685;10487;10665;13141;15223;17088;21081;23243;26277;31678;3,0;3,749;0,263;66,0;58,8;3,6;3,6;30,0;11,6;6,9;2,4;2,4;2,0;-14,5
26058;Bourg-lès-Valence;8759;19616;13559,1;14716;19904;26197;11480;11013;13601;15826;17871;22114;24679;28308;34695;3,2;3,702;0,257;67,5;59,8;3,5;4,2;31,5;9,5;6,6;2,4;2,2;2,0;-15,1
26059;Bouvante;101;195;144,0;;19157;;;;;;;;;;;;;;;;;;;;;;;;
26060;Bouvières;69;145;103,4;;14824;;;;;;;;;;;;;;;;;;;;;;;;
26061;Bren;229;550;371,6;;20851;;;;;;;;;;;;;;;;;;;;;;;;
26063;Buis-les-Baronnies;1054;2093;1527,0;13503;18907;26104;12601;10007;12371;14266;16754;21444;24252;28077;33435;3,3;4,096;0,275;46,2;36,7;3,1;6,3;48,1;15,1;5,6;1,6;2,3;1,7;-15,0
26064;Chabeuil;2886;7186;4799,6;16900;22293;29221;12321;12990;15708;17995;20226;24605;27639;31608;38202;2,9;3,596;0,253;73,0;64,5;3,2;5,3;28,2;11,7;3,7;1,9;0,9;0,8;-16,6
26065;Chabrillan;296;737;490,2;;22143;;;;;;;;;;;;;;;;;;;;;;;;
26068;Le Chalon;79;221;143,4;;21415;;;;;;;;;;;;;;;;;;;;;;;;
26069;Chamaloc;56;127;88,2;;18567;;;;;;;;;;;;;;;;;;;;;;;;
26070;Chamaret;244;551;381,7;;18492;;;;;;;;;;;;;;;;;;;;;;;;
26071;Chanos-Curson;428;1095;728,3;;23416;;;;;;;;;;;;;;;;;;;;;;;;
26072;Chantemerle-les-Blés;479;1307;834,5;;21199;;;;;;;;;;;;;;;;;;;;;;;;
26073;Chantemerle-lès-Grignan;104;249;169,3;;21545;;;;;;;;;;;;;;;;;;;;;;;;
26074;La Chapelle-en-Vercors;353;750;529,1;;19922;;;;;;;;;;;;;;;;;;;;;;;;
26077;Charmes-sur-l'Herbasse;345;908;593,8;;22446;;;;;;;;;;;;;;;;;;;;;;;;
26078;Charols;333;891;571,9;;20390;;;;;;;;;;;;;;;;;;;;;;;;
26079;Charpey;533;1421;914,8;;21927;;;;;;;;;;;;;;;;;;;;;;;;
26081;Châteaudouble;224;583;380,7;;22682;;;;;;;;;;;;;;;;;;;;;;;;
26083;Châteauneuf-de-Galaure;653;1542;1039,4;;18856;;;;;;;;;;;;;;;;;;;;;;;;
26084;Châteauneuf-sur-Isère;1549;4078;2671,7;17009;21664;27177;10167;13220;15933;17818;19669;23558;25834;29225;35265;2,7;3,237;0,237;78,6;69,7;2,8;6,2;22,1;11,0;3,5;2,0;0,8;0,7;-15,2
26085;Châteauneuf-du-Rhône;1095;2739;1812,4;15501;20653;26459;10958;11749;14464;16627;18766;22818;25175;28392;33455;2,8;3,353;0,240;74,7;66,0;3,2;5,5;25,8;10,5;4,8;2,7;1,2;0,9;-15,8
26086;Châtillon-en-Diois;284;531;393,0;;18257;;;;;;;;;;;;;;;;;;;;;;;;
26087;Châtillon-Saint-Jean;505;1343;873,4;;20577;;;;;;;;;;;;;;;;;;;;;;;;
26088;Chatuzange-le-Goubet;2182;5684;3737,6;17937;22191;28046;10109;13983;16864;18949;20631;24161;26519;29942;36445;2,6;3,096;0,226;76,0;68,8;2,7;4,5;25,6;10,8;3,7;2,3;0,7;0,7;-16,1
26092;Chavannes;259;715;452,5;;20574;;;;;;;;;;;;;;;;;;;;;;;;
26093;Clansayes;212;523;354,9;;25773;;;;;;;;;;;;;;;;;;;;;;;;
26094;Claveyson;354;875;581,7;;19600;;;;;;;;;;;;;;;;;;;;;;;;
26095;Cléon-d'Andran;363;850;580,0;;20407;;;;;;;;;;;;;;;;;;;;;;;;
26096;Clérieux;801;2036;1348,1;15303;20427;25637;10333;12111;14641;16579;18589;22432;24366;27574;32929;2,7;3,452;0,248;74,6;65,0;3,5;6,1;25,6;9,4;5,6;2,7;1,7;1,1;-15,2
26097;Cliousclat;261;635;429,7;;22084;;;;;;;;;;;;;;;;;;;;;;;;
26098;Cobonne;67;157;107,4;;17857;;;;;;;;;;;;;;;;;;;;;;;;
26099;Colonzelle;230;568;380,5;;20128;;;;;;;;;;;;;;;;;;;;;;;;
26100;Combovin;170;402;273,4;;21620;;;;;;;;;;;;;;;;;;;;;;;;
26101;Comps;66;159;108,1;;19661;;;;;;;;;;;;;;;;;;;;;;;;
26102;Condillac;63;151;102,8;;21509;;;;;;;;;;;;;;;;;;;;;;;;
26103;Condorcet;188;430;295,7;;17310;;;;;;;;;;;;;;;;;;;;;;;;
26106;La Coucourde;396;1041;679,0;;20039;;;;;;;;;;;;;;;;;;;;;;;;
26107;Crépol;226;533;362,4;;19640;;;;;;;;;;;;;;;;;;;;;;;;
26108;Crest;4034;8344;5936,2;13771;18516;24379;10608;10422;12838;14659;16718;20553;22848;26247;32078;3,1;3,930;0,274;58,3;47,6;4,4;6,3;35,7;12,9;7,6;2,3;2,9;2,4;-14,5
26110;Crozes-Hermitage;245;675;433,1;;23064;;;;;;;;;;;;;;;;;;;;;;;;
26112;Curnier;90;179;130,8;;18953;;;;;;;;;;;;;;;;;;;;;;;;
26113;Die;2315;4660;3368,7;14003;19231;25318;11315;10223;12925;15167;17055;21244;23706;26925;34220;3,3;3,872;0,265;56,4;43,2;4,0;9,3;38,3;12,9;6,9;1,8;2,9;2,1;-14,5
26114;Dieulefit;1546;3065;2233,9;14733;19803;27984;13251;10572;13737;15783;17780;22290;25760;30281;37181;3,5;4,366;0,294;48,8;40,3;2,9;5,6;47,2;14,5;4,7;1,5;1,7;1,5;-15,2
26115;Divajeu;253;645;427,8;;20967;;;;;;;;;;;;;;;;;;;;;;;;
26116;Donzère;2311;5724;3792,7;14438;19370;25137;10699;11068;13588;15331;17383;21294;23501;26616;31266;2,8;3,301;0,234;76,8;69,6;4,0;3,2;24,5;6,1;6,6;3,1;1,8;1,7;-14,0
26118;Épinouze;585;1498;979,1;;20828;;;;;;;;;;;;;;;;;;;;;;;;
26119;Érôme;338;806;543,5;;20374;;;;;;;;;;;;;;;;;;;;;;;;
26121;Espeluche;436;1077;727,8;;22273;;;;;;;;;;;;;;;;;;;;;;;;
26122;Espenel;76;163;113,9;;18561;;;;;;;;;;;;;;;;;;;;;;;;
26124;Étoile-sur-Rhône;2114;5515;3604,8;17174;21834;28449;11275;12834;15978;18161;20025;23832;26772;30583;38425;3,0;3,676;0,261;75,7;66,1;3,2;6,5;24,4;11,8;4,4;2,3;1,0;1,0;-16,3
26125;Eurre;520;1367;893,2;;22250;;;;;;;;;;;;;;;;;;;;;;;;
26127;Eygaliers;48;100;71,7;;17627;;;;;;;;;;;;;;;;;;;;;;;;
26129;Eymeux;384;1052;671,8;;21473;;;;;;;;;;;;;;;;;;;;;;;;
26131;Eyzahut;76;145;106,9;;19929;;;;;;;;;;;;;;;;;;;;;;;;
26133;Fay-le-Clos;78;179;124,0;;19754;;;;;;;;;;;;;;;;;;;;;;;;
26135;Ferrassières;58;110;82,2;;18480;;;;;;;;;;;;;;;;;;;;;;;;
26137;Francillon-sur-Roubion;85;210;140,3;;17934;;;;;;;;;;;;;;;;;;;;;;;;
26138;La Garde-Adhémar;485;1152;789,9;;23481;;;;;;;;;;;;;;;;;;;;;;;;
26139;Génissieux;904;2251;1510,6;19379;24964;33759;14379;14557;17787;20613;22802;27713;31214;36551;44743;3,1;4,253;0,293;70,7;56,7;1,9;12,0;31,4;14,9;2,6;1,5;0,6;0,5;-19,6
26140;Geyssans;275;748;482,0;;22017;;;;;;;;;;;;;;;;;;;;;;;;
26141;Gigors-et-Lozeron;95;209;144,1;;15265;;;;;;;;;;;;;;;;;;;;;;;;
26143;Le Grand-Serre;401;935;627,5;;17851;;;;;;;;;;;;;;;;;;;;;;;;
26144;Grane;801;1895;1281,1;;21034;;;;;;;;;;;;;;;;;;;;;;;;
26145;Les Granges-Gontardes;265;634;428,7;;22717;;;;;;;;;;;;;;;;;;;;;;;;
26146;Grignan;717;1502;1073,4;;22359;;;;;;;;;;;;;;;;;;;;;;;;
26148;Hauterives;764;1799;1220,6;;20475;;;;;;;;;;;;;;;;;;;;;;;;
26149;Hostun;373;912;608,7;;22013;;;;;;;;;;;;;;;;;;;;;;;;
26154;Lachau;96;196;139,8;;17044;;;;;;;;;;;;;;;;;;;;;;;;
26155;Lapeyrouse-Mornay;481;1238;803,8;;19533;;;;;;;;;;;;;;;;;;;;;;;;
26156;Larnage;403;1088;707,9;;22256;;;;;;;;;;;;;;;;;;;;;;;;
26157;La Laupie;288;732;483,3;;20709;;;;;;;;;;;;;;;;;;;;;;;;
26159;Laval-d'Aix;59;121;86,4;;19740;;;;;;;;;;;;;;;;;;;;;;;;
26160;Laveyron;460;1183;772,7;;18353;;;;;;;;;;;;;;;;;;;;;;;;
26162;Lens-Lestang;382;874;604,8;;19459;;;;;;;;;;;;;;;;;;;;;;;;
26165;Livron-sur-Drôme;3773;9111;6120,8;15668;20329;25186;9518;11638;14539;16765;18553;22018;24023;26747;31798;2,7;3,279;0,233;72,0;64,3;3,3;4,4;27,7;9,6;5,3;2,6;1,5;1,2;-14,6
26166;Loriol-sur-Drôme;2587;6374;4238,9;14304;19052;24503;10199;10594;13331;15274;17063;20864;23178;25795;30761;2,9;3,578;0,251;68,1;60,0;4,1;3,9;29,3;10,5;6,2;2,9;1,9;1,5;-14,1
26167;Luc-en-Diois;270;498;370,0;;17503;;;;;;;;;;;;;;;;;;;;;;;;
26168;Lus-la-Croix-Haute;251;516;368,4;;16998;;;;;;;;;;;;;;;;;;;;;;;;
26169;Malataverne;770;2085;1350,9;18026;22463;29367;11341;14483;17089;19043;20574;24980;27895;31215;37771;2,6;3,040;0,223;79,4;71,8;3,1;4,6;25,0;9,1;3,1;2,0;0,6;0,5;-16,6
26170;Malissard;1316;3332;2230,0;19666;24735;31264;11598;15999;18570;20900;22636;27269;29817;33036;40028;2,5;3,056;0,225;68,5;62,5;2,2;3,9;34,0;12,0;2,6;1,5;0,7;0,5;-17,1
26171;Manas;86;178;126,7;;21530;;;;;;;;;;;;;;;;;;;;;;;;
26172;Manthes;275;678;452,9;;19410;;;;;;;;;;;;;;;;;;;;;;;;
26173;Marches;332;859;560,6;;21071;;;;;;;;;;;;;;;;;;;;;;;;
26174;Margès;413;1134;729,4;;21040;;;;;;;;;;;;;;;;;;;;;;;;
26175;Marignac-en-Diois;88;209;140,9;;17980;;;;;;;;;;;;;;;;;;;;;;;;
26176;Marsanne;540;1330;894,6;;22201;;;;;;;;;;;;;;;;;;;;;;;;
26177;Marsaz;274;727;474,5;;22127;;;;;;;;;;;;;;;;;;;;;;;;
26178;Menglon;225;496;344,0;;18164;;;;;;;;;;;;;;;;;;;;;;;;
26179;Mercurol-Veaunes;957;2552;1666,2;18414;23718;30613;12199;13438;16822;19570;21638;26154;28802;32923;40906;3,0;4,091;0,285;74,8;62,9;2,6;9,3;22,7;17,4;3,0;1,8;0,7;0,5;-17,9
26180;Mérindol-les-Oliviers;96;219;150,6;;19497;;;;;;;;;;;;;;;;;;;;;;;;
26181;Mévouillon;109;222;159,9;;17314;;;;;;;;;;;;;;;;;;;;;;;;
26182;Mirabel-aux-Baronnies;677;1527;1057,3;;20013;;;;;;;;;;;;;;;;;;;;;;;;
26183;Mirabel-et-Blacons;457;1068;726,4;;20885;;;;;;;;;;;;;;;;;;;;;;;;
26184;Miribel;111;292;190,6;;20380;;;;;;;;;;;;;;;;;;;;;;;;
26185;Mirmande;239;572;387,7;;22206;;;;;;;;;;;;;;;;;;;;;;;;
26188;Mollans-sur-Ouvèze;501;1053;749,0;;18761;;;;;;;;;;;;;;;;;;;;;;;;
26191;Montboucher-sur-Jabron;950;2337;1565,7;17291;22961;30471;13180;13166;15900;18514;20464;25695;29010;33201;39742;3,0;3,582;0,254;74,5;64,0;3,4;7,1;26,9;12,9;3,5;1,8;0,9;0,8;-17,8
26192;Montbrison-sur-Lez;122;269;191,1;;19905;;;;;;;;;;;;;;;;;;;;;;;;
26193;Montbrun-les-Bains;218;400;300,0;;18347;;;;;;;;;;;;;;;;;;;;;;;;
26194;Montchenu;234;560;378,9;;19405;;;;;;;;;;;;;;;;;;;;;;;;
26195;Montclar-sur-Gervanne;87;195;136,0;;19676;;;;;;;;;;;;;;;;;;;;;;;;
26196;Montéléger;582;1459;979,2;;25251;;;;;;;;;;;;;;;;;;;;;;;;
26197;Montélier;1571;4095;2692,2;18832;24665;32001;13169;14162;17776;20060;22421;26981;29886;34830;43048;3,0;3,609;0,258;74,5;65,7;3,1;5,7;28,3;12,0;3,3;1,8;0,8;0,7;-18,1
26198;Montélimar;17408;37907;26393,8;13669;19177;26412;12743;10017;12585;14718;16947;21655;24665;28631;35882;3,6;4,453;0,294;65,6;56,5;3,6;5,4;32,2;11,8;7,1;2,4;2,5;2,1;-16,7
26202;Montjoux;141;298;212,2;;20260;;;;;;;;;;;;;;;;;;;;;;;;
