codgeo;libgeo;an;p_licsport014_f
71235;Hurigny;2018;40,30
71236;Igé;2018;16,40
71237;Igornay;2018;32,30
71238;Iguerande;2018;43,10
71239;Issy-l'Évêque;2018;0,00
71240;Jalogny;2018;43,30
71241;Jambles;2018;36,70
71242;Joncy;2018;31,00
71243;Joudes;2018;36,80
71244;Jouvençon;2018;27,30
71245;Jugy;2018;47,60
71246;Juif;2018;57,90
71247;Jully-lès-Buxy;2018;41,70
71248;Lacrost;2018;39,60
71249;Laives;2018;42,20
71250;Laizé;2018;46,20
71251;Laizy;2018;54,50
71252;Lalheue;2018;40,00
71253;Lans;2018;40,30
71254;Lays-sur-le-Doubs;2018;20,00
71255;Lesme;2018;25,00
71256;Lessard-en-Bresse;2018;22,60
71257;Lessard-le-National;2018;41,10
71258;Leynes;2018;50,00
71259;Ligny-en-Brionnais;2018;31,20
71261;Loisy;2018;38,90
71262;Longepierre;2018;75,00
71263;Louhans;2018;36,10
71264;Lournand;2018;30,80
71266;Lucenay-l'Évêque;2018;37,50
71267;Lugny;2018;40,10
71268;Lugny-lès-Charolles;2018;24,10
71269;Lux;2018;45,50
71270;Mâcon;2018;38,20
71271;Mailly;2018;66,70
71272;Malay;2018;80,00
71273;Maltat;2018;55,60
71274;Mancey;2018;30,40
71275;Marcigny;2018;43,50
71276;Marcilly-la-Gueurce;2018;20,00
71277;Marcilly-lès-Buxy;2018;53,40
71278;Marigny;2018;22,20
71279;Le Rousset-Marizy;2018;40,70
71280;Marly-sous-Issy;2018;
71281;Marly-sur-Arroux;2018;16,70
71282;Marmagne;2018;45,30
71283;Marnay;2018;37,10
71284;Martailly-lès-Brancion;2018;33,30
71285;Martigny-le-Comte;2018;33,30
71286;Mary;2018;80,00
71287;Massilly;2018;9,10
71289;Matour;2018;47,70
71290;Mazille;2018;30,80
71291;Melay;2018;28,00
71292;Mellecey;2018;39,60
71293;Ménetreuil;2018;33,30
71294;Mercurey;2018;51,80
71295;Mervans;2018;42,70
71296;Messey-sur-Grosne;2018;48,80
71297;Mesvres;2018;37,50
71299;Milly-Lamartine;2018;12,50
71300;Le Miroir;2018;43,20
71301;Mont;2018;37,50
71302;Montagny-lès-Buxy;2018;52,70
71303;Montagny-près-Louhans;2018;28,60
71305;Montbellet;2018;28,80
71306;Montceau-les-Mines;2018;42,20
71307;Montceaux-l'Étoile;2018;30,80
71308;Montceaux-Ragny;2018;0,00
71309;Montcenis;2018;34,60
71310;Montchanin;2018;39,80
71311;Montcony;2018;43,80
71312;Montcoy;2018;18,20
71313;Monthelon;2018;30,80
71314;Montjay;2018;66,70
71315;Mont-lès-Seurre;2018;25,00
71316;Montmelard;2018;36,40
71317;Montmort;2018;33,30
71318;Montpont-en-Bresse;2018;37,90
71319;Montret;2018;29,70
71320;Mont-Saint-Vincent;2018;55,60
71321;Morey;2018;33,30
71322;Morlet;2018;0,00
71323;Mornay;2018;33,30
71324;Moroges;2018;28,80
71325;La Motte-Saint-Jean;2018;37,90
71326;Mouthier-en-Bresse;2018;60,00
71327;Mussy-sous-Dun;2018;31,20
71328;Nanton;2018;42,10
71329;Navilly;2018;35,70
71330;Neuvy-Grandchamp;2018;45,20
71331;Nochize;2018;0,00
71332;Ormes;2018;50,00
71333;Oslon;2018;34,80
71334;Oudry;2018;38,50
71335;Ouroux-sous-le-Bois-Sainte-Marie;2018;50,00
71336;Ouroux-sur-Saône;2018;40,40
71337;Oyé;2018;16,70
71338;Ozenay;2018;54,50
71339;Ozolles;2018;31,60
71340;Palinges;2018;48,30
71341;Palleau;2018;28,60
71342;Paray-le-Monial;2018;41,20
71343;Paris-l'Hôpital;2018;39,40
71344;Passy;2018;44,40
71345;Péronne;2018;25,00
71346;Perrecy-les-Forges;2018;40,00
71347;Perreuil;2018;36,40
71348;Perrigny-sur-Loire;2018;50,00
71349;La Petite-Verrière;2018;
71350;Pierreclos;2018;44,90
71351;Pierre-de-Bresse;2018;35,90
71352;Le Planois;2018;66,70
71353;Plottes;2018;38,10
71354;Poisson;2018;45,20
71355;Pontoux;2018;29,40
71356;Pouilloux;2018;34,40
71357;Pourlans;2018;53,80
71358;Pressy-sous-Dondin;2018;0,00
71359;Préty;2018;35,60
71360;Prissé;2018;21,10
71361;Prizy;2018;0,00
71362;Pruzilly;2018;33,30
71363;Le Puley;2018;0,00
71364;La Racineuse;2018;0,00
71365;Rancy;2018;37,50
71366;Ratenelle;2018;38,50
71367;Ratte;2018;33,30
71368;Reclesne;2018;55,60
71369;Remigny;2018;21,10
71370;Rigny-sur-Arroux;2018;31,10
71371;La Roche-Vineuse;2018;50,00
71372;Romanèche-Thorins;2018;39,30
71373;Romenay;2018;34,00
71374;Rosey;2018;42,90
71376;Roussillon-en-Morvan;2018;66,70
71377;Royer;2018;25,00
71378;Rully;2018;39,40
71379;Sagy;2018;29,00
71380;Saillenard;2018;34,10
71381;Sailly;2018;0,00
71382;Saint-Agnan;2018;32,50
71383;Saint-Albain;2018;39,20
71384;Saint-Ambreuil;2018;48,00
71385;Saint-Amour-Bellevue;2018;19,20
71386;Saint-André-en-Bresse;2018;0,00
71387;Saint-André-le-Désert;2018;36,40
71388;Saint-Aubin-en-Charollais;2018;29,20
71389;Saint-Aubin-sur-Loire;2018;23,50
71390;Saint-Berain-sous-Sanvignes;2018;47,90
71391;Saint-Bérain-sur-Dheune;2018;42,40
71392;Saint-Boil;2018;42,90
71393;Saint-Bonnet-de-Cray;2018;40,50
71394;Saint-Bonnet-de-Joux;2018;23,50
71395;Saint-Bonnet-de-Vieille-Vigne;2018;20,00
71396;Saint-Bonnet-en-Bresse;2018;27,30
71397;Sainte-Cécile;2018;54,50
71398;Saint-Christophe-en-Bresse;2018;34,90
71399;Saint-Christophe-en-Brionnais;2018;61,30
71400;Saint-Clément-sur-Guye;2018;25,00
71401;Sainte-Croix-en-Bresse;2018;18,80
71402;Saint-Cyr;2018;45,70
71403;Saint-Denis-de-Vaux;2018;59,10
71404;Saint-Désert;2018;41,00
71405;Saint-Didier-en-Bresse;2018;22,20
71406;Saint-Didier-en-Brionnais;2018;33,30
71407;Saint-Didier-sur-Arroux;2018;20,00
71408;Saint-Edmond;2018;40,00
71409;Saint-Émiland;2018;37,00
71410;Saint-Étienne-en-Bresse;2018;32,60
71411;Saint-Eugène;2018;50,00
71412;Saint-Eusèbe;2018;51,80
71413;Saint-Firmin;2018;39,00
71414;Saint-Forgeot;2018;40,90
71415;Sainte-Foy;2018;0,00
71416;Saint-Gengoux-de-Scissé;2018;30,80
71417;Saint-Gengoux-le-National;2018;35,80
71419;Saint-Germain-du-Bois;2018;48,70
71420;Saint-Germain-du-Plain;2018;36,30
71421;Saint-Germain-en-Brionnais;2018;57,10
71422;Saint-Germain-lès-Buxy;2018;54,20
71423;Saint-Gervais-en-Vallière;2018;30,80
71424;Saint-Gervais-sur-Couches;2018;50,00
71425;Saint-Gilles;2018;53,60
71426;Sainte-Hélène;2018;52,60
71427;Saint-Huruge;2018;33,30
71428;Saint-Igny-de-Roche;2018;43,90
71430;Saint-Jean-de-Vaux;2018;40,00
71431;Saint-Jean-de-Trézy;2018;27,60
71433;Saint-Julien-de-Civry;2018;36,80
71434;Saint-Julien-de-Jonzy;2018;37,50
71435;Saint-Julien-sur-Dheune;2018;66,70
71436;Saint-Laurent-d'Andenay;2018;43,60
71437;Saint-Laurent-en-Brionnais;2018;28,60
71438;Saint-Léger-du-Bois;2018;40,00
71439;Saint-Léger-lès-Paray;2018;46,50
71440;Saint-Léger-sous-Beuvray;2018;75,00
71441;Saint-Léger-sous-la-Bussière;2018;14,30
71442;Saint-Léger-sur-Dheune;2018;32,00
71443;Saint-Loup-Géanges;2018;37,90
71444;Saint-Loup-de-Varennes;2018;50,60
71445;Saint-Marcel;2018;33,20
71446;Saint-Marcelin-de-Cray;2018;25,00
71447;Saint-Mard-de-Vaux;2018;38,90
71448;Saint-Martin-Belle-Roche;2018;37,00
71449;Saint-Martin-d'Auxy;2018;62,50
71450;Saint-Martin-de-Commune;2018;71,40
71451;Saint-Martin-de-Lixy;2018;0,00
71452;Saint-Martin-de-Salencey;2018;40,00
71453;Saint-Martin-du-Lac;2018;44,40
71454;Saint-Martin-du-Mont;2018;20,00
71455;Saint-Martin-du-Tartre;2018;33,30
71456;Saint-Martin-en-Bresse;2018;31,00
71457;Saint-Martin-en-Gâtinois;2018;33,30
71458;Saint-Martin-la-Patrouille;2018;100,00
71459;Saint-Martin-sous-Montaigu;2018;38,50
71460;Saint-Maurice-de-Satonnay;2018;40,00
71461;Saint-Maurice-des-Champs;2018;20,00
71462;Saint-Maurice-en-Rivière;2018;40,00
71463;Saint-Maurice-lès-Châteauneuf;2018;31,60
71464;Saint-Maurice-lès-Couches;2018;45,00
71465;Saint-Micaud;2018;55,60
71466;Saint-Nizier-sur-Arroux;2018;20,00
71468;Saint-Pierre-de-Varennes;2018;31,90
71469;Saint-Pierre-le-Vieux;2018;33,30
71470;Saint-Point;2018;52,40
71471;Saint-Privé;2018;60,00
71472;Saint-Prix;2018;20,00
71473;Saint-Racho;2018;20,00
71474;Sainte-Radegonde;2018;25,00
71475;Saint-Rémy;2018;40,80
71477;Saint-Romain-sous-Gourdon;2018;36,40
71478;Saint-Romain-sous-Versigny;2018;0,00
71479;Saint-Sernin-du-Bois;2018;38,70
71480;Saint-Sernin-du-Plain;2018;33,30
71481;Saint-Symphorien-d'Ancelles;2018;31,20
71482;Saint-Symphorien-de-Marmagne;2018;43,30
71483;Saint-Symphorien-des-Bois;2018;22,20
71484;Saint-Usuge;2018;35,70
71485;Saint-Vallerin;2018;37,50
71486;Saint-Vallier;2018;45,90
71487;Saint-Vérand;2018;55,60
71488;Saint-Vincent-des-Prés;2018;44,40
71489;Saint-Vincent-en-Bresse;2018;34,40
71490;Saint-Vincent-Bragny;2018;42,70
71491;Saint-Yan;2018;38,60
71492;Saint-Ythaire;2018;60,00
71493;Saisy;2018;50,00
71494;La Salle;2018;35,00
71495;Salornay-sur-Guye;2018;16,00
71496;Sampigny-lès-Maranges;2018;75,00
71497;Sancé;2018;31,00
71498;Santilly;2018;80,00
71499;Sanvignes-les-Mines;2018;42,60
71500;Sarry;2018;
71501;Sassangy;2018;30,00
71502;Sassenay;2018;47,80
71503;Saules;2018;50,00
71504;Saunières;2018;100,00
71505;Savianges;2018;0,00
71506;Savigny-en-Revermont;2018;31,80
71507;Savigny-sur-Grosne;2018;50,00
71508;Savigny-sur-Seille;2018;37,50
71509;La Celle-en-Morvan;2018;41,90
71510;Semur-en-Brionnais;2018;42,10
71512;Sennecey-le-Grand;2018;30,80
71513;Senozan;2018;25,40
71514;Sens-sur-Seille;2018;27,30
71515;Sercy;2018;50,00
71516;Serley;2018;25,00
71517;Sermesse;2018;9,10
71518;Serrières;2018;55,60
71519;Serrigny-en-Bresse;2018;33,30
71520;Sevrey;2018;36,00
71521;Sigy-le-Châtel;2018;66,70
71522;Simandre;2018;42,00
71523;Simard;2018;42,50
71524;Sivignon;2018;50,00
71525;Sologny;2018;43,40
71526;Solutré-Pouilly;2018;22,70
71527;Sommant;2018;50,00
71528;Sornay;2018;25,30
71529;Suin;2018;63,60
71530;Sully;2018;68,20
71531;La Tagnière;2018;54,50
71532;Taizé;2018;20,00
71533;Tancon;2018;31,70
71534;Le Tartre;2018;50,00
71535;Tavernay;2018;57,10
71537;Thil-sur-Arroux;2018;50,00
71538;Thurey;2018;21,40
71539;Tintry;2018;0,00
71540;Torcy;2018;40,00
71541;Torpes;2018;33,30
71542;Toulon-sur-Arroux;2018;33,80
71543;Tournus;2018;38,80
71544;Toutenant;2018;20,00
71545;Tramayes;2018;26,00
71546;Trambly;2018;37,50
71547;Trivy;2018;28,60
71548;Tronchy;2018;50,00
71549;La Truchère;2018;42,90
71550;Uchizy;2018;51,20
71551;Uchon;2018;0,00
71552;Uxeau;2018;51,70
71553;Vareilles;2018;44,40
71554;Varenne-l'Arconce;2018;25,00
71555;Varennes-le-Grand;2018;34,70
71556;Varennes-lès-Mâcon;2018;35,10
71557;Varenne-Saint-Germain;2018;41,20
71558;Varennes-Saint-Sauveur;2018;35,10
71559;Varennes-sous-Dun;2018;6,70
71561;Vauban;2018;25,00
71562;Vaudebarrier;2018;38,90
71563;Vaux-en-Pré;2018;50,00
71564;Vendenesse-lès-Charolles;2018;33,30
71565;Vendenesse-sur-Arroux;2018;40,70
71566;Verdun-sur-le-Doubs;2018;34,10
71567;Vergisson;2018;60,00
71568;Vérissey;2018;0,00
71570;Verjux;2018;28,10
71571;Verosvres;2018;69,20
71572;Vers;2018;25,00
71573;Versaugues;2018;0,00
71574;Verzé;2018;53,50
71576;Le Villars;2018;50,00
71577;Villegaudin;2018;38,50
71578;Clux-Villeneuve;2018;55,60
71579;Villeneuve-en-Montagne;2018;50,00
71580;Vincelles;2018;26,70
71581;Vindecy;2018;0,00
71582;La Vineuse sur Fregande;2018;37,90
71583;Vinzelles;2018;31,20
71584;Viré;2018;37,40
71585;Virey-le-Grand;2018;45,50
71586;Viry;2018;53,30
71588;Vitry-en-Charollais;2018;42,00
71589;Vitry-sur-Loire;2018;21,10
71590;Volesvres;2018;35,60
71591;Fleurville;2018;31,80
72001;Aigné;2018;25,70
72002;Aillières-Beauvoir;2018;33,30
72003;Allonnes;2018;37,30
72004;Amné;2018;21,90
72005;Ancinnes;2018;40,00
72006;Arçonnay;2018;40,20
72007;Ardenay-sur-Mérize;2018;46,90
72008;Arnage;2018;40,40
72009;Arthezé;2018;37,00
72010;Asnières-sur-Vègre;2018;26,70
72011;Assé-le-Boisne;2018;42,90
72012;Assé-le-Riboul;2018;36,40
72013;Aubigné-Racan;2018;32,00
72015;Les Aulneaux;2018;25,00
72016;Auvers-le-Hamon;2018;36,70
72017;Auvers-sous-Montfaucon;2018;6,20
72018;Avesnes-en-Saosnois;2018;66,70
72019;Avessé;2018;33,30
72020;Avezé;2018;50,00
72021;Avoise;2018;38,20
72022;Le Bailleul;2018;29,60
72023;Ballon-Saint Mars;2018;34,90
72024;La Bazoge;2018;30,20
72025;Bazouges Cré sur Loir;2018;29,30
72026;Beaufay;2018;35,40
72027;Beaumont-sur-Dême;2018;45,50
72028;Beaumont-Pied-de-Bœuf;2018;38,70
72029;Beaumont-sur-Sarthe;2018;35,50
72031;Beillé;2018;40,00
72032;Berfay;2018;40,00
72034;Bérus;2018;32,60
72035;Bessé-sur-Braye;2018;45,60
72036;Béthon;2018;40,00
72037;Blèves;2018;0,00
72038;Boëssé-le-Sec;2018;41,30
72039;Bonnétable;2018;33,50
72040;La Bosse;2018;20,00
72041;Bouër;2018;31,00
72042;Bouloire;2018;38,30
72043;Bourg-le-Roi;2018;29,40
72044;Bousse;2018;42,30
72045;Brains-sur-Gée;2018;28,80
72046;Le Breil-sur-Mérize;2018;40,70
72047;Brette-les-Pins;2018;37,40
72048;Briosne-lès-Sables;2018;25,90
72049;La Bruère-sur-Loir;2018;12,50
72050;Brûlon;2018;45,40
72051;Cérans-Foulletourte;2018;33,90
72052;Chahaignes;2018;37,70
72053;Challes;2018;36,50
72054;Champagné;2018;38,30
72056;Champfleur;2018;31,00
72057;Champrond;2018;83,30
72058;Changé;2018;41,60
72059;Chantenay-Villedieu;2018;51,50
72060;La Chapelle-aux-Choux;2018;27,30
72061;La Chapelle-d'Aligné;2018;25,20
72062;La Chapelle-du-Bois;2018;48,80
72064;La Chapelle-Huon;2018;36,40
72065;La Chapelle-Saint-Aubin;2018;29,50
72066;La Chapelle-Saint-Fray;2018;40,70
72067;La Chapelle-Saint-Rémy;2018;39,70
72068;La Chartre-sur-le-Loir;2018;41,70
72070;Chassillé;2018;53,80
72071;Montval-sur-Loir;2018;39,30
72072;Château-l'Hermitage;2018;12,50
72073;Chaufour-Notre-Dame;2018;45,50
72074;Chemiré-en-Charnie;2018;33,30
72075;Chemiré-le-Gaudin;2018;31,10
72076;Chenay;2018;30,00
72077;Chenu;2018;53,80
72078;Chérancé;2018;57,10
72079;Chérisay;2018;47,10
72080;Cherré-Au;2018;45,60
72083;Chevillé;2018;25,00
72084;Clermont-Créans;2018;55,10
72085;Cogners;2018;60,00
72086;Commerveil;2018;83,30
72087;Conflans-sur-Anille;2018;32,60
72088;Congé-sur-Orne;2018;20,00
72089;Conlie;2018;36,50
72090;Connerré;2018;38,20
72091;Contilly;2018;100,00
72093;Cormes;2018;53,00
72094;Coudrecieux;2018;32,10
72095;Coulaines;2018;39,10
72096;Coulans-sur-Gée;2018;32,70
72098;Coulongé;2018;34,40
72099;Courcebœufs;2018;14,60
72100;Courcelles-la-Forêt;2018;40,00
72101;Courcemont;2018;43,80
72102;Courcival;2018;33,30
72103;Courdemanche;2018;42,40
72104;Courgains;2018;16,20
72105;Courgenard;2018;40,60
72106;Courtillers;2018;42,00
72107;Crannes-en-Champagne;2018;16,70
72109;Crissé;2018;48,40
72110;Crosmières;2018;25,00
72111;Cures;2018;25,80
72112;Dangeul;2018;31,20
72113;Degré;2018;47,40
72114;Dehault;2018;44,40
72115;Dissay-sous-Courcillon;2018;53,40
72118;Dollon;2018;35,70
72119;Domfront-en-Champagne;2018;38,50
72120;Doucelles;2018;35,30
72121;Douillet;2018;20,00
72122;Duneau;2018;41,60
72123;Dureil;2018;50,00
72124;Écommoy;2018;43,20
72125;Écorpain;2018;53,30
72126;Épineu-le-Chevreuil;2018;0,00
72127;Étival-lès-le-Mans;2018;32,70
72128;Val-d'Étangson;2018;51,90
72129;Fatines;2018;54,50
72130;Fay;2018;48,10
72131;Fercé-sur-Sarthe;2018;28,00
72132;La Ferté-Bernard;2018;43,10
72133;Fillé;2018;38,00
72134;Flée;2018;37,80
72135;La Fontaine-Saint-Martin;2018;38,10
72136;Fontenay-sur-Vègre;2018;55,00
72137;Villeneuve-en-Perseigne;2018;46,00
72138;Fresnay-sur-Sarthe;2018;43,10
72139;Fyé;2018;25,90
72141;Gesnes-le-Gandelin;2018;34,90
72142;Grandchamp;2018;0,00
72143;Le Grand-Lucé;2018;41,40
72144;Gréez-sur-Roc;2018;50,00
72145;Le Grez;2018;50,00
72146;Guécélard;2018;44,80
72147;La Guierche;2018;34,90
72148;Jauzé;2018;0,00
72149;Joué-en-Charnie;2018;27,00
72150;Joué-l'Abbé;2018;35,80
72151;Juigné-sur-Sarthe;2018;44,40
72152;Juillé;2018;33,30
72153;Jupilles;2018;38,90
72154;La Flèche;2018;40,70
72155;Laigné-en-Belin;2018;31,00
72156;Lamnay;2018;41,10
72157;Lavardin;2018;36,10
72158;Lavaré;2018;55,90
72160;Lavernat;2018;35,70
72161;Lhomme;2018;46,90
72163;Ligron;2018;32,00
72164;Livet-en-Saosnois;2018;25,00
72165;Lombron;2018;44,10
72166;Longnes;2018;27,30
72167;Louailles;2018;56,50
72168;Loué;2018;37,90
72169;Louplande;2018;42,40
72170;Louvigny;2018;11,10
72171;Louzes;2018;
72172;Le Luart;2018;44,30
72173;Luceau;2018;25,00
72174;Lucé-sous-Ballon;2018;25,00
72175;Luché-Pringé;2018;26,90
72176;Le Lude;2018;33,60
72177;Maigné;2018;40,00
72178;Maisoncelles;2018;0,00
72179;Malicorne-sur-Sarthe;2018;34,00
72180;Mamers;2018;31,70
72181;Le Mans;2018;36,50
72182;Mansigné;2018;37,80
72183;Marçon;2018;39,00
72184;Mareil-en-Champagne;2018;23,50
72185;Mareil-sur-Loir;2018;44,20
72186;Maresché;2018;30,20
72187;Marigné-Laillé;2018;41,60
72188;Marollette;2018;54,50
72189;Marolles-les-Braults;2018;35,30
72190;Marolles-lès-Saint-Calais;2018;13,80
72191;Mayet;2018;31,70
72192;Les Mées;2018;66,70
72193;Melleray;2018;40,00
72194;Meurcé;2018;9,10
72195;Mézeray;2018;40,80
72196;Mézières-sur-Ponthouin;2018;29,40
72197;Mézières-sous-Lavardin;2018;36,80
72198;La Milesse;2018;31,80
72199;Moitron-sur-Sarthe;2018;43,80
72200;Moncé-en-Belin;2018;29,70
72201;Moncé-en-Saosnois;2018;66,70
72202;Monhoudou;2018;18,20
72204;Montaillé;2018;40,00
72205;Montbizot;2018;41,30
72208;Montmirail;2018;72,20
72209;Montreuil-le-Chétif;2018;16,70
72210;Montreuil-le-Henri;2018;27,30
72211;Mont-Saint-Jean;2018;43,30
72212;Moulins-le-Carbonnel;2018;27,70
72213;Mulsanne;2018;31,30
72214;Nauvay;2018;
72215;Neufchâtel-en-Saosnois;2018;28,40
72216;Neuvillalais;2018;17,10
72217;Neuville-sur-Sarthe;2018;33,70
72218;Neuvillette-en-Charnie;2018;57,10
72219;Bernay-Neuvy-en-Champagne;2018;37,50
72220;Nogent-le-Bernard;2018;31,60
72221;Nogent-sur-Loir;2018;33,30
72222;Nouans;2018;53,30
72223;Noyen-sur-Sarthe;2018;39,80
72224;Nuillé-le-Jalais;2018;42,20
72225;Oisseau-le-Petit;2018;33,30
72226;Oizé;2018;29,20
72227;Panon;2018;50,00
72228;Parcé-sur-Sarthe;2018;42,60
72229;Parennes;2018;22,50
72230;Parigné-le-Pôlin;2018;40,50
72231;Parigné-l'Évêque;2018;36,00
72232;Notre-Dame-du-Pé;2018;25,50
72233;Peray;2018;0,00
72234;Pezé-le-Robert;2018;55,30
72235;Piacé;2018;37,50
72236;Pincé;2018;25,00
72237;Pirmil;2018;36,70
72238;Pizieux;2018;75,00
72239;Poillé-sur-Vègre;2018;48,50
72241;Montfort-le-Gesnois;2018;34,10
72243;Pontvallain;2018;36,80
72244;Précigné;2018;35,10
72245;Préval;2018;38,60
72246;Prévelles;2018;12,50
72247;Pruillé-le-Chétif;2018;35,70
72248;Pruillé-l'Éguillé;2018;37,00
72249;La Quinte;2018;30,60
72250;Rahay;2018;28,60
72251;René;2018;40,00
72252;Requeil;2018;44,90
72253;Roézé-sur-Sarthe;2018;35,60
72254;Rouessé-Fontaine;2018;75,00
72255;Rouessé-Vassé;2018;45,90
72256;Rouez;2018;41,30
72257;Rouillon;2018;29,90
72259;Rouperroux-le-Coquet;2018;20,00
72260;Ruaudin;2018;26,50
72261;Ruillé-en-Champagne;2018;40,00
72262;Loir en Vallée;2018;47,10
72264;Sablé-sur-Sarthe;2018;40,60
72265;Saint-Aignan;2018;36,40
72266;Saint-Aubin-de-Locquenay;2018;50,00
72267;Saint-Aubin-des-Coudrais;2018;57,10
72268;Saint-Biez-en-Belin;2018;28,90
72269;Saint-Calais;2018;38,80
72270;Saint-Calez-en-Saosnois;2018;27,30
72271;Saint-Célerin;2018;27,50
72272;Sainte-Cérotte;2018;20,00
72273;Saint-Christophe-du-Jambet;2018;33,30
72274;Saint-Christophe-en-Champagne;2018;25,00
72275;Saint-Corneille;2018;32,00
72276;Saint-Cosme-en-Vairais;2018;38,50
72277;Saint-Denis-des-Coudrais;2018;40,00
72278;Saint-Denis-d'Orques;2018;44,40
72279;Saint-Georges-de-la-Couée;2018;
72280;Saint-Georges-du-Bois;2018;33,70
72281;Saint-Georges-du-Rosay;2018;44,40
72282;Saint-Georges-le-Gaultier;2018;32,30
72283;Saint-Germain-d'Arcé;2018;15,80
72286;Saint-Gervais-de-Vic;2018;33,30
72287;Saint-Gervais-en-Belin;2018;19,60
72289;Sainte-Jamme-sur-Sarthe;2018;37,10
72290;Saint-Jean-d'Assé;2018;26,40
72291;Saint-Jean-de-la-Motte;2018;61,80
72292;Saint-Jean-des-Échelles;2018;50,00
72293;Saint-Jean-du-Bois;2018;37,10
72294;Saint-Léonard-des-Bois;2018;35,00
72295;Saint-Longis;2018;56,20
72296;Saint-Maixent;2018;33,30
72297;Saint-Marceau;2018;25,00
72298;Saint-Mars-de-Locquenay;2018;25,00
72299;Saint-Mars-d'Outillé;2018;32,10
72300;Saint-Mars-la-Brière;2018;43,40
72302;Saint-Martin-des-Monts;2018;0,00
72303;Saint-Michel-de-Chavaignes;2018;27,30
72305;Saint-Ouen-de-Mimbré;2018;37,00
72306;Saint-Ouen-en-Belin;2018;30,40
72307;Saint-Ouen-en-Champagne;2018;10,50
72308;Saint-Paterne - Le Chevain;2018;48,40
72309;Saint-Paul-le-Gaultier;2018;38,50
72310;Saint-Pavace;2018;40,30
72311;Saint-Pierre-de-Chevillé;2018;33,30
72312;Saint-Pierre-des-Bois;2018;35,00
72313;Saint-Pierre-des-Ormes;2018;46,20
72314;Saint-Pierre-du-Lorouër;2018;47,40
72315;Saint-Rémy-de-Sillé;2018;37,50
72316;Saint-Rémy-des-Monts;2018;23,30
72317;Saint-Rémy-du-Val;2018;66,70
72319;Sainte-Sabine-sur-Longève;2018;36,00
72320;Saint-Saturnin;2018;33,90
72321;Saint-Symphorien;2018;36,20
72322;Saint-Ulphace;2018;37,50
72323;Saint-Victeur;2018;33,30
72324;Saint-Vincent-des-Prés;2018;37,30
72325;Saint-Vincent-du-Lorouër;2018;26,10
72326;Saosnes;2018;27,30
72327;Sarcé;2018;25,00
72328;Sargé-lès-le-Mans;2018;30,50
72329;Savigné-l'Évêque;2018;29,40
72330;Savigné-sous-le-Lude;2018;31,60
72331;Sceaux-sur-Huisne;2018;45,50
72332;Ségrie;2018;25,00
72333;Semur-en-Vallon;2018;43,50
72334;Sillé-le-Guillaume;2018;38,20
72335;Sillé-le-Philippe;2018;47,10
72336;Solesmes;2018;56,10
72337;Sougé-le-Ganelon;2018;31,80
72338;Souillé;2018;32,80
72339;Souligné-Flacé;2018;37,70
72340;Souligné-sous-Ballon;2018;39,50
72341;Soulitré;2018;50,00
72342;Souvigné-sur-Même;2018;70,00
72343;Souvigné-sur-Sarthe;2018;32,40
72344;Spay;2018;27,20
72345;Surfonds;2018;29,20
72346;La Suze-sur-Sarthe;2018;41,50
72347;Tassé;2018;38,10
72348;Tassillé;2018;16,70
72349;Teillé;2018;18,80
72350;Teloché;2018;35,60
72351;Tennie;2018;22,70
72352;Terrehault;2018;60,00
72353;Théligny;2018;50,00
72354;Thoigné;2018;38,50
72355;Thoiré-sous-Contensor;2018;28,60
72356;Thoiré-sur-Dinan;2018;30,40
72357;Thorée-les-Pins;2018;40,50
72358;Thorigné-sur-Dué;2018;23,70
72359;Torcé-en-Vallée;2018;31,70
72360;Trangé;2018;29,60
72361;Tresson;2018;25,00
72362;Le Tronchet;2018;28,60
72363;Tuffé Val de la Chéronne;2018;43,90
72364;Vaas;2018;37,00
72366;Valennes;2018;38,50
72367;Vallon-sur-Gée;2018;24,30
72368;Vancé;2018;83,30
72369;Verneil-le-Chétif;2018;15,60
72370;Vernie;2018;35,30
72372;Vezot;2018;16,70
72373;Vibraye;2018;36,70
72374;Villaines-la-Carelle;2018;57,10
72375;Villaines-la-Gonais;2018;56,50
72376;Villaines-sous-Lucé;2018;35,20
72377;Villaines-sous-Malicorne;2018;34,00
72378;Vion;2018;37,90
72379;Viré-en-Champagne;2018;21,40
72380;Vivoin;2018;43,80
72381;Voivres-lès-le-Mans;2018;28,10
72382;Volnay;2018;36,00
72383;Vouvray-sur-Huisne;2018;50,00
72385;Yvré-le-Pôlin;2018;41,90
72386;Yvré-l'Évêque;2018;39,10
73001;Aiguebelette-le-Lac;2018;27,30
73003;Grand-Aigueblanche;2018;40,40
73004;Aillon-le-Jeune;2018;53,60
73005;Aillon-le-Vieux;2018;0,00
73006;Aime-la-Plagne;2018;51,50
73007;Aiton;2018;39,90
73008;Aix-les-Bains;2018;37,80
73010;Entrelacs;2018;46,10
73011;Albertville;2018;39,40
73012;Albiez-le-Jeune;2018;61,10
73013;Albiez-Montrond;2018;42,60
73014;Allondaz;2018;37,90
73015;Les Allues;2018;40,50
73017;Apremont;2018;42,30
73018;Arbin;2018;32,60
73019;Argentine;2018;47,60
73020;Arith;2018;45,10
73021;Arvillard;2018;38,10
73022;Attignat-Oncin;2018;46,20
73023;Aussois;2018;33,30
73024;Les Avanchers-Valmorel;2018;45,20
73025;Avressieux;2018;60,00
