codgeo;disp_q1_a16;disp_q2_a16;disp_q3_a16;disp_q1q3q2_a16;disp_d1_a16;disp_d2_a16;disp_d3_a16;disp_d4_a16;disp_d6_a16;disp_d7_a16;disp_d8_a16;disp_d9_a16;disp_d1d9_a16;disp_gini_a16;disp_s80s20_a16;disp_pact_a16;disp_pcho_a16;disp_ppen_a16;disp_ppat_a16;disp_ppsoc_a16;disp_ppfam_a16;disp_ppmini_a16;disp_pplogt_a16;disp_pimpot_a16;tp60_a16;note
QP049010;10130;12430;15540;0,4;8200;9810;10690;11590;13480;14870;16660;19150;2,3;0,199;2,685;54,9;8,8;21,3;1,8;28,8;7,7;11,9;9,3;-6,8;50,4;0
QP049011;11070;13900;18000;0,5;8660;10450;11720;12720;15360;17070;19080;21880;2,5;0,204;2,82;61,4;6,6;26,1;3;18,9;4,8;7,6;6,5;-9,4;38,1;0
QP049012;11140;13980;17590;0,5;9300;10550;11770;12890;15170;16830;18460;21470;2,3;0,187;2,529;62,2;7,9;22,1;2,4;21,7;5,8;8,4;7,5;-8,4;36,7;0
QP049013;10360;13410;17570;0,5;8180;9730;10890;12130;14780;16710;18750;21560;2,6;0,219;3,043;47,1;6,5;33,6;3,2;24,1;4,9;11,2;8,1;-8;42,4;0
QP050001;10960;14170;17740;0,5;8720;10440;11530;12740;15080;16490;18710;21720;2,5;0,201;2,77;44,6;5,6;39,1;3,9;20,3;3,1;10,4;6,8;-7,9;37,6;0
QP050002;11050;14230;18380;0,5;8380;10300;11700;12870;15770;17380;19400;22200;2,6;0,217;3,039;56,9;5,3;30;3,9;18,6;3,6;9,5;5,5;-9,4;37,4;0
QP050003;9970;13320;16970;0,5;7560;9090;10760;12040;14720;16250;18170;21900;2,9;0,233;3,375;54,5;6,5;27,3;3,1;23,4;4,3;11,5;7,6;-8,3;43,3;0
QP050004;10050;13470;17390;0,5;7900;9490;10690;12230;14740;16270;17930;20400;2,6;0,212;2,969;49,3;6,4;29,2;3,2;25,6;4,9;12,3;8,4;-7,3;42,3;0
QP050005;9830;13020;16780;0,5;7810;9180;10490;11870;14290;15910;17950;21320;2,7;0,227;3,183;52,1;6,3;26,3;2,5;27,2;4,8;13,6;8,9;-8,1;45,3;0
QP050006;10550;14340;18330;0,5;8110;9900;11480;12740;16040;17280;19490;21920;2,7;0,216;3,053;65,1;5,8;21,4;1,9;21,1;5,4;9,3;6,4;-9,5;37,1;0
QP050007;10530;15130;20500;0,7;7980;9630;11470;13140;16900;18830;22170;27810;3,5;0,273;3,944;58,9;4,1;29,1;4,5;19,1;3,6;9,8;5,6;-11,6;35,3;0
QP051001;9700;12750;16760;0,6;7780;9090;10190;11550;14120;15530;17880;21000;2,7;0,226;3,126;55,7;6,9;25,3;2,5;24,7;6,4;10,3;8;-8,2;48,4;0
QP051002;9860;12520;16210;0,5;8030;9210;10250;11350;13870;15400;17350;20340;2,5;0,21;2,897;56,1;6,8;23,9;2,5;25,6;5,7;11,5;8,4;-8,1;49,5;0
QP051003;8780;11050;14290;0,5;6910;8320;9190;10070;12130;13450;15320;18340;2,7;0,222;3,118;46,9;6,5;19,3;1,8;38,6;11,2;15,8;11,6;-6,6;63,3;0
QP051004;10230;13180;17420;0,5;8160;9580;10780;12010;14630;16400;18660;21930;2,7;0,225;3,147;54,4;5,9;27,6;2,8;24,2;6,3;9,6;8,2;-9;43,9;0
QP051005;10020;12700;16720;0,5;8070;9540;10550;11330;14000;15690;17700;20960;2,6;0,218;2,992;52;6,1;26,9;2,6;26,8;7,9;10,5;8,5;-8,3;48,3;0
QP051006;10000;13400;17470;0,6;7790;9300;10410;11930;14740;16300;18650;22260;2,9;0,234;3,262;52,1;6,5;29,4;2,5;24,8;5,5;11,3;8;-8,8;43,9;0
QP051007;9620;13290;17390;0,6;7830;9140;10610;11870;14650;16550;18590;21820;2,8;0,24;3,384;54,6;7,7;26,8;2,6;25,1;7,8;9,6;7,7;-9,1;45,2;0
QP051008;9940;13610;18110;0,6;8140;9240;10290;11560;15330;17170;19610;22540;2,8;0,246;3,383;51,5;4,6;33,5;2,6;21,6;5,7;9,9;6;-9,2;44,7;0
QP051009;10350;13810;17900;0,5;8280;9810;10990;12480;15170;16950;19070;23430;2,8;0,235;3,189;58,7;4,9;25,4;2,6;22,9;7,4;8,3;7,2;-9,6;40;0
QP051010;10670;13660;17340;0,5;8570;9980;11200;12510;15320;16630;18480;21310;2,5;0,208;2,841;40,9;5,1;43,2;2,9;20,6;3,6;9,7;7,3;-7,6;39,8;0
QP051011;9370;12210;15500;0,5;8010;9090;9640;10970;13130;14190;16450;19170;2,4;0,199;2,596;44,3;6,8;31,7;1,9;28,4;6;13,2;9,2;-6,3;51,5;0
QP051012;9860;12690;16110;0,5;7550;9350;10460;11690;13890;15120;16950;20020;2,7;0,216;3,052;57,4;7,8;24,5;2,4;23,9;6,9;9;8;-8,2;47,6;0
QP052001;9540;12100;15940;0,5;8020;9120;9990;10950;13460;15080;16930;19390;2,4;0,205;2,778;51,1;6,2;23,2;1,9;30,9;7,2;14,1;9,6;-7,1;54;0
QP052002;10820;13960;17130;0,5;8350;9750;11480;12600;14950;16340;18460;20410;2,4;0,201;2,853;39,1;4,9;41,5;3,2;23,5;3,9;12,2;7,4;-7,3;39,2;0
QP052003;9300;12010;15630;0,5;7620;8730;10040;11120;13330;14950;16590;19660;2,6;0,226;3,237;47,6;7,4;27,7;2;29,5;6,8;13,5;9,3;-6,8;53,5;0
QP052004;9710;12500;16200;0,5;8050;9190;10240;11400;13770;15190;17240;20220;2,5;0,218;2,944;48,2;6,3;27,8;2,5;28,5;6,1;13,6;8,8;-7;49,9;0
QP053001;10070;12860;15980;0,5;7970;9250;10540;11980;14060;15360;16710;19040;2,4;0,19;2,66;45,8;6,4;33,6;2,7;24,7;7,1;8,8;8,7;-6,8;47,6;0
QP053002;8970;11590;14580;0,5;7260;8540;9540;10820;12600;13750;15720;18170;2,5;0,206;2,842;49,7;8,3;21,8;1,7;32,9;11,6;12;9,3;-6,1;58,4;0
QP053003;10330;13430;17750;0,6;8420;9740;10860;12150;14960;16730;19060;22440;2,7;0,225;3,089;56,8;6,1;29,9;3,6;19;5,8;7,3;5,9;-9,3;42,9;0
QP054001;11150;13870;17650;0,5;9100;10260;11630;12720;15250;16690;18380;21210;2,3;0,193;2,612;57,2;6,6;27,7;2,2;21,8;4,8;9,4;7,6;-8,9;36,8;0
QP054002;9730;13390;17360;0,6;7090;9100;10450;12100;14820;16530;18730;22300;3,1;0,263;3,936;36,2;4,9;26,5;24,6;20;4,6;8,3;7,1;-7,3;42,9;0
QP054003;10430;14450;20990;0,7;7030;9550;11010;12780;16730;19660;22500;27760;3,9;0,291;4,842;34,9;5;21,9;34,7;14,8;3;6,6;5,2;-6,3;37,4;0
QP054004;10220;14100;18120;0,6;8050;9660;11050;12530;15460;17030;19730;25980;3,2;0,27;3,835;32;4,7;34,6;22,9;17,8;3;8,6;6,2;-7,3;39,7;0
QP054005;10080;12830;17340;0,6;7410;9290;10700;11750;14210;16160;18570;22710;3,1;0,252;3,716;37,6;6,4;24,8;23,9;19,5;4,9;8;6,7;-5,8;47,3;0
QP054006;10610;13390;18220;0,6;8590;9620;11440;12270;14940;17020;19300;22340;2,6;0,217;2,918;52,9;5,7;30,7;2,3;22,3;4,7;10,1;7,5;-8,2;42,3;0
QP054007;10610;14530;19670;0,6;8640;10150;11180;12950;15960;18070;20800;24160;2,8;0,251;3,384;62,7;6;25,3;4,2;18,6;5,2;7,1;6,3;-10,8;36,8;0
QP054008;11120;14000;19390;0,6;8250;10400;11790;12730;15400;18140;21200;26260;3,2;0,267;3,845;52,8;4,4;33;7,2;17,9;4,7;7,5;5,7;-10,9;35,8;0
QP054009;10910;15400;20470;0,6;8360;10030;11820;13710;17040;19120;21840;27040;3,2;0,278;4,128;64,8;4,6;24,5;6;17,8;3,2;8,8;5,8;-13,1;33,4;0
QP054010;9340;11460;15140;0,5;7430;8690;9700;10680;12840;14230;16480;19250;2,6;0,217;3,001;44,3;7,1;24,8;2,1;35,2;8;16,7;10,6;-6,4;58,2;0
QP054011;9790;12190;15520;0,5;7620;9150;10170;11040;13280;14440;16580;18940;2,5;0,207;2,87;52,5;6,4;21,5;2,9;30,2;8;12,9;9,3;-7,1;51,5;0
QP054012;9220;11500;14550;0,5;7240;8820;9610;10350;12690;13880;15600;18770;2,6;0,205;2,832;44,8;8,5;22,2;1,4;37,6;7,5;17;13,1;-6;58,7;0
QP054013;9760;12790;16900;0,6;7910;9270;10390;11590;13930;15970;17980;21240;2,7;0,229;3,14;53,6;6,3;26,7;2,8;25,6;5,8;11,3;8,5;-8,7;47,7;0
QP054014;9970;13050;16500;0,5;8150;9400;10420;11850;14290;15540;17680;20400;2,5;0,213;2,945;56,9;7,4;22,9;1,8;27;7;11;9;-8,6;45,1;0
QP054015;9180;11660;15590;0,5;7330;8720;9680;10590;12930;14550;16940;20250;2,8;0,229;3,208;51,8;7,1;18,6;2;35;8,6;15,2;11,2;-7,4;56,8;0
QP054016;9850;13060;17530;0,6;7810;9190;10490;11670;14510;16250;18900;22480;2,9;0,238;3,368;53;5,5;29,7;3,1;23,7;6;10,1;7,6;-9,5;45,7;0
QP054017;10990;15350;21030;0,7;7890;10080;11920;13860;17160;19780;23090;29760;3,8;0,293;4,534;69;4,2;21,9;5,1;17,4;3,7;7,2;6,4;-13,4;32,6;0
QP054018;10430;13440;17340;0,5;8400;10030;11150;12120;15300;16540;18530;22050;2,6;0,221;2,973;59,4;4,9;25;2,6;22,3;6,7;8,7;7;-9,3;43,1;0
QP055001;9570;12660;16920;0,6;7880;8920;10150;11500;14200;15640;18130;21180;2,7;0,226;3,1;52,6;6,4;28,5;2,5;25,2;4,6;12,6;8;-8,8;48,7;0
QP055002;9190;11800;15320;0,5;7560;8600;9700;10610;13100;14510;16360;18340;2,4;0,206;2,758;44,2;6,3;23,7;1,8;36;7,2;16,9;11,9;-5,7;54;0
QP055003;9950;13790;18650;0,6;7840;9300;10720;11920;15660;17640;20020;25470;3,2;0,293;4,26;59,8;5,3;25,4;6,4;19,7;3,5;9,5;6,7;-11,3;43;0
QP056001;9750;12750;16740;0,5;7990;9300;10450;11550;13910;15490;17500;20040;2,5;0,213;3,008;58,6;7,3;17,3;2,7;28,7;7,4;11,9;9,4;-7,3;48;0
QP056002;9850;12020;15340;0,5;8310;9450;10190;11180;13160;14300;16500;19380;2,3;0,2;2,661;48,2;7,6;28,7;2,8;27,7;5,9;12,3;9,5;-7,4;53,4;0
QP056003;10680;13680;17890;0,5;8380;9900;11170;12560;15180;16930;18810;22010;2,6;0,217;3,023;53,2;7,2;30,7;3,5;21,3;4,8;9;7,5;-8,7;39,4;0
QP056004;9650;13090;18090;0,6;7370;9030;10300;12010;15080;17110;19550;23320;3,2;0,256;3,698;49,8;5;32,8;3,8;22,8;4,3;10,9;7,5;-9,2;43,4;0
QP056005;9610;12690;16720;0,6;7600;9110;10240;11440;13930;15770;17860;21340;2,8;0,231;3,195;45,2;5,9;30,1;3,4;29,1;4;15,4;9,7;-7,8;48,6;0
QP056006;8610;11220;14460;0,5;6950;8070;9100;10150;12430;13590;15600;18600;2,7;0,226;3,215;41,4;6,7;25,4;2,4;36,8;10,5;15,3;11;-6;60,5;0
QP056007;9610;13080;16580;0,5;7560;9240;10630;12170;14230;15660;17870;19890;2,6;0,205;2,909;50;6,2;27,7;2,2;27,5;6,2;11,9;9,4;-7,4;42,6;0
QP056008;9150;11740;16360;0,6;7340;8720;9780;10800;13230;15140;17730;21760;3;0,251;3,478;47,8;5,8;30,7;4,1;26,1;7,5;10,8;7,9;-8,7;56;0
QP056009;9720;12350;15740;0,5;7920;9280;10230;11230;13550;14910;16640;20110;2,5;0,21;2,884;52,1;6,9;22,8;2,5;30;7,9;12,8;9,4;-7,4;51,3;0
QP057001;10790;14110;19180;0,6;8610;10390;11550;12870;15570;17560;20650;25030;2,9;0,251;3,447;62,4;5,2;23,2;6,2;19,4;3,3;10,1;6;-11,2;35,6;0
QP057002;10530;13160;16520;0,5;8420;9980;11020;12070;14320;15790;17540;20430;2,4;0,2;2,757;40,8;6,9;42,2;3;20,4;5,3;8,9;6,2;-6,4;44,4;0
QP057003;9900;12550;15780;0,5;8170;9560;10350;11380;13730;14950;16680;20120;2,5;0,209;2,825;43,4;6,7;35,4;3,4;24,9;6,8;10,7;7,3;-7,1;49,5;0
QP057004;9420;12220;16270;0,6;7430;8900;10000;11110;13350;14650;17600;22450;3;0,248;3,41;49,8;5,9;18,7;3,3;36,1;6,7;20,2;9,2;-7,9;51,6;0
QP057005;10050;12970;16390;0,5;8050;9480;10550;11610;14180;15560;17430;20610;2,6;0,215;2,962;39,7;7,3;27,4;14,2;24,5;6,2;10,1;8,2;-5,8;45,4;0
QP057006;9330;12180;15540;0,5;7180;8670;9830;10870;13460;14710;16610;20170;2,8;0,23;3,145;38,9;6,8;28,1;12,7;26;7,6;10;8,4;-5,7;53,7;0
QP057007;9960;13070;17330;0,6;7950;9190;10480;11890;14550;16010;18740;22870;2,9;0,243;3,418;44,1;6,7;23,9;17,4;21,3;4,7;8,9;7,7;-6,7;46,1;0
QP057008;10030;12570;15780;0,5;8150;9240;10460;11450;13280;14960;16930;20100;2,5;0,205;2,768;41,7;6,3;25,4;10,4;28,8;5,8;14;9;-6,3;49,2;0
QP057009;9410;12570;17190;0,6;7730;8860;10070;11130;14160;15940;18290;21480;2,8;0,244;3,368;44,9;6,5;20,4;15,4;25,6;8;9,5;8,2;-6,3;49;0
QP057010;9170;11920;15040;0,5;7600;8610;9860;10870;12790;13990;15720;18750;2,5;0,199;2,655;45,7;8,7;20,7;1,9;37,3;9,1;16,9;11,4;-5,6;56,2;0
QP057011;9810;13760;18690;0,6;7970;9100;10340;11810;15470;17490;20240;25660;3,2;0,292;4,238;60,9;6,1;21,3;7,8;21,3;4,5;10,2;6,6;-11,3;43,5;0
QP057012;10350;13300;16550;0,5;8280;9860;10870;11860;14310;15870;17480;19860;2,4;0,191;2,584;39,9;7,1;43,6;2,4;20,6;4,4;9,4;6,8;-6,5;44,8;0
QP057013;11440;14360;18560;0,5;8740;10780;12090;13300;15430;17690;19240;22780;2,6;0,24;3,25;52;6,2;29,1;13,2;14,8;3,4;5,9;5,5;-9,1;33,5;0
QP057014;10620;13160;16050;0,4;8950;10230;11080;12160;14310;15650;17160;19930;2,2;0,188;2,567;53,3;7,6;28,2;2,4;22,7;7,3;8,2;7,2;-6,6;44,1;0
QP057015;10090;13110;17270;0,5;8280;9620;10710;11880;14480;16170;18480;22070;2,7;0,218;2,966;52,2;7,4;31,3;2,5;22,2;5,5;9,6;7,1;-8,2;44,7;0
QP057016;9750;13090;17820;0,6;8400;9380;10290;11690;14240;16360;18780;21960;2,6;0,216;2,872;43,8;8,6;36,6;3,4;23,4;6,8;9,8;6,9;-7,2;45,3;0
QP057017;10070;12850;16590;0,5;8480;9600;10530;11810;14010;15930;17680;20770;2,4;0,203;2,709;44;6,9;38,8;3,1;20,8;5,6;9;6,2;-6,7;45,5;0
QP057018;9750;12420;15830;0,5;7980;9240;10270;11170;13380;14900;16740;19760;2,5;0,207;2,804;48;7,6;23,5;4,2;30,9;7,3;13,6;10,1;-6,6;50,5;0
QP057019;9540;12420;16080;0,5;7990;9190;10220;11380;13650;15190;17160;20240;2,5;0,213;2,821;56,8;7,8;15,2;4,4;31,2;8,5;12;10,7;-7,6;50,2;0
QP057020;9400;11960;15470;0,5;7470;8830;9980;10960;13180;14620;16670;20310;2,7;0,228;3,183;50,1;7,3;22,3;5,4;29,5;8,5;11,8;9,2;-7,3;54,5;0
QP057021;9490;12330;16480;0,6;7470;8830;10210;11240;13600;15320;17900;21770;2,9;0,249;3,365;50,1;5,7;27,5;6,3;24,6;6,6;10,7;7,3;-8,5;51,6;0
QP057022;9580;12700;18210;0,7;7310;8920;10180;11340;14510;17020;19430;24420;3,3;0,273;3,921;54;5,5;26,5;7,2;22,1;4,7;10,4;7;-9,8;48,1;0
QP057023;10100;13100;17120;0,5;8030;9430;10710;11820;14460;16070;18460;21840;2,7;0,225;3,112;52,7;6,8;25,5;6;23,8;6,3;10,1;7,5;-8;45,9;0
QP057024;10820;14150;17470;0,5;8370;9840;11510;12880;15140;16700;18190;21950;2,6;0,212;2,874;47,7;6;38,2;2,5;19,1;5,1;7,8;6,2;-7,5;38;0
QP058001;9040;12150;16160;0,6;6590;8510;9700;10830;13510;15330;17920;21860;3,3;0,267;4,159;42,7;4,8;32,9;3,4;28,8;6,4;14,5;7,9;-7,8;52,8;0
QP058002;9190;12190;15860;0,5;7220;8750;9950;11060;13330;14900;17160;20300;2,8;0,233;3,28;39,6;5,4;32,8;2,6;31,8;7,3;15,1;9,4;-6,8;52,3;0
QP058003;9340;12240;15540;0,5;7020;8640;10020;11010;13550;14850;16450;19850;2,8;0,216;3,069;35,6;5;33;2,5;35,1;6;19;10,1;-6,2;51,8;0
QP058004;9480;12950;17100;0,6;7390;9020;10420;11680;14530;15860;18410;22040;3;0,233;3,238;36;4,7;38,9;3,5;29;5,3;14,4;9,3;-7,4;46,2;0
QP058005;9990;13130;16660;0,5;7840;9330;10660;12050;14560;15870;17660;20810;2,7;0,234;3,195;43,5;5,1;34,8;3;27;4,5;14,1;8,4;-8,3;43,8;0
QP059001;11190;14880;18340;0,5;8420;10250;11740;13380;16230;17440;19350;22660;2,7;0,21;2,923;61;5,5;24,7;3,3;19,5;6,3;7,2;6;-8,5;35,2;0
QP059002;11080;14150;18920;0,6;9130;10570;11950;13290;15950;17520;20100;23130;2,5;0,206;2,786;61,4;5,5;24,1;2;21,2;5,5;8,5;7,2;-8,7;33,7;0
QP059003;10990;14090;18250;0,5;9060;10070;11500;12620;15470;17400;19370;22170;2,4;0,211;2,827;52,6;4,5;30,8;1,5;22,6;6;9,2;7,4;-7,5;38,3;0
QP059004;9600;11740;14860;0,4;8150;9080;9960;10700;12710;14250;15940;18280;2,2;0,188;2,523;43,3;6,9;18,5;1,1;42,8;10,1;18,6;14,1;-5,7;57,1;0
QP059005;10380;13230;17120;0,5;8290;9780;10980;12140;14670;16240;18090;21250;2,6;0,22;3,012;53,4;5,9;21,9;3,2;29;7,4;13,2;8,5;-7,5;43,8;0
QP059006;10890;13580;17010;0,5;8830;10170;11490;12330;14690;16110;17980;20760;2,4;0,197;2,664;51,7;4,9;29,6;1,9;24,8;7,6;9,8;7,3;-8;41,3;0
QP059007;10720;13650;17440;0,5;9020;10210;11290;12440;14720;16190;18370;20780;2,3;0,192;2,587;48,6;6,3;33,5;2,1;23,1;6,4;9,8;6,9;-7,3;40,5;0
QP059008;9520;12460;16620;0,6;7820;9070;9980;11460;14080;15710;17740;22420;2,9;0,236;3,226;49,5;6,7;24,5;2,6;31,1;5,9;15;10,2;-7,7;50,1;0
QP059009;9110;11160;14570;0,5;7170;8620;9630;10380;12650;13830;15340;18490;2,6;0,214;2,968;47,4;6,9;17,1;1,5;40,4;7,5;19,9;13;-6,4;59,2;0
QP059010;10640;14560;18780;0,6;8820;10180;11360;13060;16120;17730;20250;24100;2,7;0,226;3,058;59,1;5,1;25,4;2,9;21,6;7;8,6;6;-9;37;0
QP059011;10380;13120;17250;0,5;8490;9880;11000;12060;14470;16140;19180;22140;2,6;0,22;2,958;53,8;7,6;25,9;4;24,1;6,1;10,5;7,5;-7,8;44;0
QP059012;10870;13870;19150;0,6;8620;10220;11550;12770;15770;17970;20910;24920;2,9;0,234;3,139;59,8;6,1;24,6;3,8;21,3;6,1;8,7;6,5;-9,5;37,2;0
QP059013;9750;12620;16080;0,5;7730;9100;10400;11480;13930;15270;16980;19980;2,6;0,218;3,006;46,8;7,6;22,2;2,4;34,7;7,7;16,6;10,5;-6,1;48,7;0
QP059014;9730;12760;16700;0,5;8160;9160;10320;11520;14060;15700;17790;21590;2,6;0,23;3,108;47,9;7;26,8;4,7;28,3;6,1;13,1;9,2;-7,7;47,7;0
QP059015;8950;11580;15140;0,5;6580;8430;9260;10240;12840;14200;15860;19660;3;0,231;3,175;44,3;6;21,2;3,1;37,5;8,6;17,7;11,3;-6,1;58,8;0
QP059016;8830;10730;13680;0,5;7430;8460;9150;9940;11950;13020;14310;17020;2,3;0,204;2,747;38,9;7,9;22,2;3;40,9;9,1;19,2;12,7;-5;65,8;0
QP059017;8700;10720;13750;0,5;6720;8120;9050;9890;11800;13020;14740;17050;2,5;0,213;2,924;32,2;6,8;21,5;1,9;48,7;7,4;26,7;14,6;-4,3;67,2;0
QP059018;9450;12170;15620;0,5;7790;8840;9940;11320;13370;14790;16740;20310;2,6;0,224;3,024;44,7;4,7;28,2;2,8;31,4;7,5;14,4;9,5;-7,1;52,9;0
QP059019;9830;12670;16900;0,6;7880;9250;10440;11590;14130;15780;18150;22150;2,8;0,238;3,276;49,4;5,6;27,9;4,9;25,9;7,5;11,8;6,6;-8,1;48,5;0
QP059020;10200;13070;17230;0,5;8020;9540;10690;12100;14650;16150;18360;22310;2,8;0,244;3,355;49,2;5,4;29,9;4,9;25,1;4,4;11,6;9,1;-9,1;45,4;0
QP059021;10330;13420;17960;0,6;8240;9770;10910;12170;14920;16900;19180;22720;2,8;0,232;3,179;57,1;5,5;25,4;3,3;23,1;6,6;9,7;6,8;-8,9;43;0
QP059022;10440;13160;16630;0,5;8710;9770;10970;12050;14300;15680;17690;20860;2,4;0,2;2,666;51,6;6,8;29,4;2,5;23,7;6,2;10,5;7;-7,2;43,8;0
QP059023;9510;12830;17990;0,7;7580;8970;10060;11210;14250;16400;19540;25510;3,4;0,307;4,363;55,4;5,4;23,7;6,8;25,7;5,7;12,4;7,6;-11,6;48,8;0
QP059024;9270;12470;16380;0,6;7940;8850;9960;11350;13790;15570;17690;21650;2,7;0,228;3,093;36,1;5,2;34,3;4,8;31,1;7,9;13,7;9,6;-6,3;50,7;0
QP059025;11000;14210;18670;0,5;9100;10270;11730;12890;15580;17530;20210;23920;2,6;0,237;3,222;56,7;5,1;27,5;6,1;19,4;4,9;8,9;5,6;-9,7;37,2;0
QP059026;10690;14390;19820;0,6;8390;10140;11380;12780;16310;18960;20960;25380;3;0,241;3,298;61;4,8;26,4;5,7;17;5,7;7,3;4;-10,1;37;0
QP059027;10830;13760;18400;0,6;8690;10200;11550;12640;15210;17110;19820;23260;2,7;0,227;3,082;57,2;5;27,1;3,1;21,1;5,9;8,7;6,5;-8,5;38,1;0
QP059028;10110;13050;16630;0,5;8100;9400;10520;11860;14450;15810;17830;20490;2,5;0,214;2,938;47,9;5,2;29,8;3,8;25,5;7,5;10,1;7,9;-7;46,5;0
QP059029;9730;12530;16170;0,5;8060;9210;10330;11270;13810;15470;16890;19090;2,4;0,198;2,7;54,4;9,7;18,5;1,7;32,4;5,6;15,1;11,7;-7;49,8;0
QP059030;9550;11960;15310;0,5;7650;9050;10020;10940;13010;14470;16430;19690;2,6;0,217;2,967;50,5;6,2;22,3;2,1;32,6;7,9;14,2;10,5;-7,5;55;0
QP059031;10140;12670;16910;0,5;8360;9510;10700;11560;14080;15870;18120;22160;2,7;0,235;3,14;59;5,8;19,3;2,5;27,9;7,7;11,5;8,8;-8,7;48,3;0
QP059032;10920;13850;18650;0,6;8200;10220;11330;12780;15450;17380;19600;23490;2,9;0,229;3,149;54;5,4;28,5;3,8;22,5;6,1;10,4;6;-8,8;38,4;0
QP059033;10430;13480;17160;0,5;8650;9770;11090;12310;14660;16350;18420;21590;2,5;0,204;2,721;51,8;6,7;26,8;4;25,2;6,6;10,9;7,7;-7,8;40,9;0
QP059034;10920;14340;19230;0,6;8790;10240;11780;12950;15840;18030;20590;24040;2,7;0,241;3,307;61,2;4,7;24,7;4,1;20;6,2;7,9;6;-10;36,9;0
QP059035;10990;14000;18430;0,5;9100;10330;11490;12640;15200;17260;19650;22450;2,5;0,22;2,915;58,6;5,3;28,6;1,6;20,5;5,9;8;6,6;-9,3;38,9;0
QP059036;10860;13690;17310;0,5;9280;10490;11350;12400;14860;16260;18160;21410;2,3;0,191;2,517;52,9;5,7;27,4;1,8;25,1;6,7;10,7;7,8;-7,2;41,2;0
QP059037;11370;14330;17770;0,4;9030;10750;11880;13000;15580;17030;18550;22190;2,5;0,197;2,655;60,3;6,4;27,2;1,5;18,8;6;7,2;5,6;-7,8;35,1;0
QP059038;10960;14130;17920;0,5;9050;10330;11510;12320;15180;16930;18900;21500;2,4;0,198;2,6;54,2;5,6;29;2;22,5;6,3;9,3;6,8;-7,7;40,9;0
QP059039;10720;13790;17300;0,5;8990;10260;11670;12640;15170;16730;18570;21480;2,4;0,189;2,515;51,7;7;31,8;1,7;21,8;4,9;10;6,9;-7;36,4;0
QP059040;10710;13280;17210;0,5;8920;10140;11190;12270;14710;16300;18030;20390;2,3;0,19;2,506;52,9;7,5;26,7;1,5;25,7;6,2;11,2;8,3;-6,8;43;0
QP059041;10100;13300;17440;0,6;8700;9730;10800;11960;14580;16460;18660;22400;2,6;0,221;2,907;56,5;6,1;21,8;3;26,5;7,8;10,2;8,6;-7,8;43,6;0
QP059042;9700;13410;19910;0,8;7660;8950;10390;11630;15640;18620;21610;27590;3,6;0,322;4,723;59,3;5,6;26,7;6;21;5,1;9,5;6,4;-13;45,9;0
QP059043;10630;14380;19470;0,6;8870;10210;11350;12920;16050;18080;21410;25770;2,9;0,262;3,547;55,7;4,6;30,5;5;19,3;3,8;9,3;6,2;-10,5;37,4;0
QP059044;9590;12610;17070;0,6;7760;9110;10190;11420;14100;15900;18200;22120;2,9;0,257;3,518;48,3;5,6;27,7;4;28,8;6,3;13,9;8,7;-8,8;49;0
QP059045;10990;14160;17960;0,5;9260;10370;11470;12690;15370;17160;19070;21650;2,3;0,196;2,634;53,1;5,3;30,6;2;21,6;7;7,8;6,8;-7,3;38,8;0
QP059046;10250;14300;20970;0,7;8140;9610;10970;12490;16780;19480;22700;30360;3,7;0,359;5,57;64,6;4,5;24,9;9,8;17,1;3;8,6;5,5;-16,4;40,1;0
QP059047;10980;13940;17670;0,5;8870;10270;11540;12860;15180;16870;18830;23010;2,6;0,23;3,162;61;6,5;27;3,1;18,5;3,8;7,9;6,7;-9,6;37,8;0
QP059048;9850;13040;17570;0,6;8080;9140;10410;11430;14680;16490;18610;21070;2,6;0,233;3,192;57,3;6,9;23,7;3,4;24;5,9;10,6;7,6;-8,4;46,1;0
QP059049;10630;14270;17910;0,5;8270;9320;11190;12720;15980;17130;19550;24970;3;0,238;3,413;58,1;6,6;28;2,8;20;5,8;8,2;6;-8,9;38,5;0
QP059050;9830;12510;16520;0,5;7800;9270;10370;11470;13830;15350;17770;21310;2,7;0,24;3,342;49,5;5,3;25,3;4;29,2;7,5;13,3;8,4;-8;49,8;0
QP059051;10140;12780;16560;0,5;8230;9320;10640;11740;14020;15450;17660;20910;2,5;0,209;2,844;52,2;6,2;23,3;2,2;29,3;6,7;13,5;9,1;-7;47,2;0
QP059052;10030;12920;16350;0,5;8310;9430;10440;11600;13980;15250;17630;21280;2,6;0,23;3,119;49,2;6;27,4;3,5;27;7,4;11,5;8;-7,1;47;0
QP059053;11150;14090;18170;0,5;9470;10750;11560;12930;15540;17010;19330;22620;2,4;0,213;2,821;59,5;5,5;26,3;2,4;20,6;5,4;8,5;6,7;-8,8;36,9;0
QP059054;10450;12990;16600;0,5;8630;9730;10770;11940;14730;15920;17830;21770;2,5;0,206;2,744;56,2;6,8;21,2;2,7;27;7,8;11,5;7,7;-7,1;45,4;0
QP059055;10760;13870;17410;0,5;8690;10210;11400;12510;15020;16340;18570;21490;2,5;0,2;2,726;52,7;5,6;30,7;2,1;22;6,3;8,9;6,8;-7,5;39,8;0
